id,source_neural_network,num_of_calls,parameters
#3750,sabl_faster_rcnn_r50_fpn_1x_coco,4,"{'input_shape': [[50, 76, 3]], 'reshape_shape': [[-1]]}"
#3751,sabl_faster_rcnn_r50_fpn_1x_coco,4,"{'input_shape': [[50, 76, 12]], 'reshape_shape': [[-1, 4]]}"
#3752,sabl_faster_rcnn_r50_fpn_1x_coco,4,"{'input_shape': [[25, 38, 3]], 'reshape_shape': [[-1]]}"
#3753,sabl_faster_rcnn_r50_fpn_1x_coco,4,"{'input_shape': [[25, 38, 12]], 'reshape_shape': [[-1, 4]]}"
#3754,sabl_faster_rcnn_r50_fpn_1x_coco,4,"{'input_shape': [[13, 19, 3]], 'reshape_shape': [[-1]]}"
#3755,sabl_faster_rcnn_r50_fpn_1x_coco,4,"{'input_shape': [[13, 19, 12]], 'reshape_shape': [[-1, 4]]}"
#3756,sabl_faster_rcnn_r50_fpn_1x_coco,8,"{'input_shape': [[8741, 4]], 'reshape_shape': [[-1, 4]]}"
#3757,sabl_faster_rcnn_r50_fpn_1x_coco,4,"{'input_shape': [[8741, 4]], 'reshape_shape': [[8741, -1]]}"
#3758,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3350]], 'reshape_shape': [[-1, 1]]}"
#3759,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3652]], 'reshape_shape': [[-1, 1]]}"
#3760,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3461]], 'reshape_shape': [[-1, 1]]}"
#3761,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3491]], 'reshape_shape': [[-1, 1]]}"
#3762,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3620]], 'reshape_shape': [[-1, 1]]}"
#3763,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3328]], 'reshape_shape': [[-1, 1]]}"
#3764,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 272, 200, 3]], 'reshape_shape': [[-1, 1]]}"
#3765,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 272, 200, 12]], 'reshape_shape': [[-1, 4]]}"
#3766,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 136, 100, 3]], 'reshape_shape': [[-1, 1]]}"
#3767,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 136, 100, 12]], 'reshape_shape': [[-1, 4]]}"
#3768,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 68, 50, 3]], 'reshape_shape': [[-1, 1]]}"
#3769,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 68, 50, 12]], 'reshape_shape': [[-1, 4]]}"
#3770,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 34, 25, 3]], 'reshape_shape': [[-1, 1]]}"
#3771,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 34, 25, 12]], 'reshape_shape': [[-1, 4]]}"
#3772,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 17, 13, 3]], 'reshape_shape': [[-1, 1]]}"
#3773,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[2, 17, 13, 12]], 'reshape_shape': [[-1, 4]]}"
#3774,sabl_faster_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[272, 200, 3]], 'reshape_shape': [[-1]]}"
#3775,sabl_faster_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[272, 200, 12]], 'reshape_shape': [[-1, 4]]}"
#3776,sabl_faster_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[136, 100, 3]], 'reshape_shape': [[-1]]}"
#3777,sabl_faster_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[136, 100, 12]], 'reshape_shape': [[-1, 4]]}"
#3778,sabl_faster_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[68, 50, 3]], 'reshape_shape': [[-1]]}"
#3779,sabl_faster_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[68, 50, 12]], 'reshape_shape': [[-1, 4]]}"
#3780,sabl_faster_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[34, 25, 3]], 'reshape_shape': [[-1]]}"
#3781,sabl_faster_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[34, 25, 12]], 'reshape_shape': [[-1, 4]]}"
#3782,sabl_faster_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[17, 13, 3]], 'reshape_shape': [[-1]]}"
#3783,sabl_faster_rcnn_r50_fpn_1x_coco,2,"{'input_shape': [[17, 13, 12]], 'reshape_shape': [[-1, 4]]}"
#3784,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3400]], 'reshape_shape': [[-1, 1]]}"
#3785,sabl_faster_rcnn_r50_fpn_1x_coco,1,"{'input_shape': [[3475]], 'reshape_shape': [[-1, 1]]}"
#3786,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--4xmspn50_coco_256x192.py,160,"{'input_shape': [[2, 17, 64, 48]], 'reshape_shape': [[2, 17, -1]]}"
#3787,configs--fashion--2d_kpt_sview_rgb_img--deeppose--deepfashion--res50_deepfashion_full_256x192.py,5,"{'input_shape': [[2, 16]], 'reshape_shape': [[2, 8, 2]]}"
#3788,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--res50_coco_256x192.py,10,"{'input_shape': [[2, 17, 64, 48]], 'reshape_shape': [[2, 17, -1]]}"
#3789,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,15,"{'input_shape': [[2, 150, 512, 1, 1]], 'reshape_shape': [[2, 150, 512, -1]]}"
#3790,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,15,"{'input_shape': [[2, 150, 512]], 'reshape_shape': [[-1, 256]]}"
#3791,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,15,"{'input_shape': [[2, 150, 1, 512]], 'reshape_shape': [[600, -1, 256]]}"
#3792,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,15,"{'input_shape': [[600, 1, 256]], 'reshape_shape': [[2, 150, -1]]}"
#3793,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,15,"{'input_shape': [[2, 150, 512]], 'reshape_shape': [[2, 150, -1, 512]]}"
#3794,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,30,"{'input_shape': [[2, 150, 512, 1]], 'reshape_shape': [[2, 150, 512, 1, 1]]}"
#3795,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,15,"{'input_shape': [[2, 150, 128, 128]], 'reshape_shape': [[2, 150, 128, 128]]}"
#3796,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,5,"{'input_shape': [[1, 303995]], 'reshape_shape': [[-1]]}"
#3797,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,5,"{'input_shape': [[1, 240497]], 'reshape_shape': [[-1]]}"
#3798,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,5,"{'input_shape': [[1, 522296]], 'reshape_shape': [[-1]]}"
#3799,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,5,"{'input_shape': [[1, 452048]], 'reshape_shape': [[-1]]}"
#3800,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,5,"{'input_shape': [[1, 469611]], 'reshape_shape': [[-1]]}"
#3801,configs--animal--2d_kpt_sview_rgb_img--topdown_heatmap--fly--res101_fly_192x192.py,10,"{'input_shape': [[2, 32, 48, 48]], 'reshape_shape': [[2, 32, -1]]}"
#3802,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,8,"{'input_shape': [[2, 16, 64, 64]], 'reshape_shape': [[2, 16, -1]]}"
#3803,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,2,"{'input_shape': [[1, 16, 64, 64]], 'reshape_shape': [[1, 16, -1]]}"
#3804,icnet_r101-d8_832x832_160k_cityscapes,3,"{'input_shape': [[1, 1323627]], 'reshape_shape': [[-1]]}"
#3805,icnet_r101-d8_832x832_160k_cityscapes,3,"{'input_shape': [[1, 1271229]], 'reshape_shape': [[-1]]}"
#3806,icnet_r101-d8_832x832_160k_cityscapes,3,"{'input_shape': [[1, 1270082]], 'reshape_shape': [[-1]]}"
#3807,icnet_r101-d8_832x832_160k_cityscapes,3,"{'input_shape': [[1, 1234589]], 'reshape_shape': [[-1]]}"
#3808,icnet_r101-d8_832x832_160k_cityscapes,3,"{'input_shape': [[1, 1194392]], 'reshape_shape': [[-1]]}"
#3809,fcn_hr48_512x1024_40k_cityscapes,1,"{'input_shape': [[1, 1040431]], 'reshape_shape': [[-1]]}"
#3810,fcn_hr48_512x1024_40k_cityscapes,1,"{'input_shape': [[1, 1032613]], 'reshape_shape': [[-1]]}"
#3811,fcn_hr48_512x1024_40k_cityscapes,1,"{'input_shape': [[1, 1043157]], 'reshape_shape': [[-1]]}"
#3812,fcn_hr48_512x1024_40k_cityscapes,1,"{'input_shape': [[1, 972063]], 'reshape_shape': [[-1]]}"
#3813,fcn_hr48_512x1024_40k_cityscapes,1,"{'input_shape': [[1, 1019250]], 'reshape_shape': [[-1]]}"
#3814,ann_r101-d8_512x512_80k_ade20k,10,"{'input_shape': [[4, 256, 64, 64]], 'reshape_shape': [[4, 256, -1]]}"
#3815,ann_r101-d8_512x512_80k_ade20k,20,"{'input_shape': [[4, 256, 110]], 'reshape_shape': [[4, 256, -1]]}"
#3816,ann_r101-d8_512x512_80k_ade20k,10,"{'input_shape': [[4, 256, 4096]], 'reshape_shape': [[4, -1, 64, 64]]}"
#3817,ann_r101-d8_512x512_80k_ade20k,2,"{'input_shape': [[1, 756217]], 'reshape_shape': [[-1]]}"
#3818,ann_r101-d8_512x512_80k_ade20k,2,"{'input_shape': [[1, 928489]], 'reshape_shape': [[-1]]}"
#3819,ann_r101-d8_512x512_80k_ade20k,2,"{'input_shape': [[1, 921909]], 'reshape_shape': [[-1]]}"
#3820,ann_r101-d8_512x512_80k_ade20k,2,"{'input_shape': [[1, 684144]], 'reshape_shape': [[-1]]}"
#3821,ann_r101-d8_512x512_80k_ade20k,2,"{'input_shape': [[1, 971992]], 'reshape_shape': [[-1]]}"
#3822,deeplabv3_r50-d8_480x480_80k_pascal_context_59,2,"{'input_shape': [[1, 680410]], 'reshape_shape': [[-1]]}"
#3823,deeplabv3_r50-d8_480x480_80k_pascal_context_59,2,"{'input_shape': [[1, 670787]], 'reshape_shape': [[-1]]}"
#3824,deeplabv3_r50-d8_480x480_80k_pascal_context_59,2,"{'input_shape': [[1, 770236]], 'reshape_shape': [[-1]]}"
#3825,deeplabv3_r50-d8_480x480_80k_pascal_context_59,2,"{'input_shape': [[1, 594734]], 'reshape_shape': [[-1]]}"
#3826,deeplabv3_r50-d8_480x480_80k_pascal_context_59,2,"{'input_shape': [[1, 408992]], 'reshape_shape': [[-1]]}"
#3827,configs--face--2d_kpt_sview_rgb_img--topdown_heatmap--300w--res50_300w_256x256.py,10,"{'input_shape': [[2, 68, 64, 64]], 'reshape_shape': [[2, 68, -1]]}"
#3828,pspnet_r50-d8_512x1024_80k_night_driving,2,"{'input_shape': [[1, 1019447]], 'reshape_shape': [[-1]]}"
#3829,pspnet_r50-d8_512x1024_80k_night_driving,2,"{'input_shape': [[1, 1031891]], 'reshape_shape': [[-1]]}"
#3830,pspnet_r50-d8_512x1024_80k_night_driving,2,"{'input_shape': [[1, 1002244]], 'reshape_shape': [[-1]]}"
#3831,pspnet_r50-d8_512x1024_80k_night_driving,2,"{'input_shape': [[1, 970105]], 'reshape_shape': [[-1]]}"
#3832,pspnet_r50-d8_512x1024_80k_night_driving,2,"{'input_shape': [[1, 884201]], 'reshape_shape': [[-1]]}"
#3833,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[2, 256, 3400]], 'reshape_shape': [[2, 256, 50, 68]]}"
#3834,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 163200]], 'reshape_shape': [[-1]]}"
#3835,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[2, 200, 272, 3]], 'reshape_shape': [[-1, 1]]}"
#3836,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 163200, 4]], 'reshape_shape': [[-1, 4]]}"
#3837,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[2, 200, 272, 12]], 'reshape_shape': [[-1, 4]]}"
#3838,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 40800]], 'reshape_shape': [[-1]]}"
#3839,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[2, 100, 136, 3]], 'reshape_shape': [[-1, 1]]}"
#3840,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 40800, 4]], 'reshape_shape': [[-1, 4]]}"
#3841,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[2, 100, 136, 12]], 'reshape_shape': [[-1, 4]]}"
#3842,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 10200]], 'reshape_shape': [[-1]]}"
#3843,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[2, 50, 68, 3]], 'reshape_shape': [[-1, 1]]}"
#3844,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 10200, 4]], 'reshape_shape': [[-1, 4]]}"
#3845,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[2, 50, 68, 12]], 'reshape_shape': [[-1, 4]]}"
#3846,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 2550]], 'reshape_shape': [[-1]]}"
#3847,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[2, 25, 34, 3]], 'reshape_shape': [[-1, 1]]}"
#3848,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 2550, 4]], 'reshape_shape': [[-1, 4]]}"
#3849,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[2, 25, 34, 12]], 'reshape_shape': [[-1, 4]]}"
#3850,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 663]], 'reshape_shape': [[-1]]}"
#3851,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[2, 13, 17, 3]], 'reshape_shape': [[-1, 1]]}"
#3852,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 663, 4]], 'reshape_shape': [[-1, 4]]}"
#3853,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[2, 13, 17, 12]], 'reshape_shape': [[-1, 4]]}"
#3854,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[200, 272, 3]], 'reshape_shape': [[-1]]}"
#3855,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[200, 272, 12]], 'reshape_shape': [[-1, 4]]}"
#3856,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[100, 136, 3]], 'reshape_shape': [[-1]]}"
#3857,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[100, 136, 12]], 'reshape_shape': [[-1, 4]]}"
#3858,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[50, 68, 3]], 'reshape_shape': [[-1]]}"
#3859,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[50, 68, 12]], 'reshape_shape': [[-1, 4]]}"
#3860,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[25, 34, 3]], 'reshape_shape': [[-1]]}"
#3861,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[25, 34, 12]], 'reshape_shape': [[-1, 4]]}"
#3862,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[13, 17, 3]], 'reshape_shape': [[-1]]}"
#3863,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[13, 17, 12]], 'reshape_shape': [[-1, 4]]}"
#3864,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[8663, 4]], 'reshape_shape': [[-1, 4]]}"
#3865,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[8663, 4]], 'reshape_shape': [[8663, -1]]}"
#3866,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[3386]], 'reshape_shape': [[-1, 1]]}"
#3867,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[3939]], 'reshape_shape': [[-1, 1]]}"
#3868,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,5,"{'input_shape': [[1, 1024]], 'reshape_shape': [[-1]]}"
#3869,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 256, 3800]], 'reshape_shape': [[2, 256, 76, 50]]}"
#3870,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,8,"{'input_shape': [[2, 182400]], 'reshape_shape': [[-1]]}"
#3871,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 304, 200, 3]], 'reshape_shape': [[-1, 1]]}"
#3872,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,8,"{'input_shape': [[2, 182400, 4]], 'reshape_shape': [[-1, 4]]}"
#3873,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 304, 200, 12]], 'reshape_shape': [[-1, 4]]}"
#3874,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,8,"{'input_shape': [[2, 45600]], 'reshape_shape': [[-1]]}"
#3875,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 152, 100, 3]], 'reshape_shape': [[-1, 1]]}"
#3876,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,8,"{'input_shape': [[2, 45600, 4]], 'reshape_shape': [[-1, 4]]}"
#3877,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 152, 100, 12]], 'reshape_shape': [[-1, 4]]}"
#3878,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,8,"{'input_shape': [[2, 11400]], 'reshape_shape': [[-1]]}"
#3879,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 76, 50, 3]], 'reshape_shape': [[-1, 1]]}"
#3880,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,8,"{'input_shape': [[2, 11400, 4]], 'reshape_shape': [[-1, 4]]}"
#3881,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 76, 50, 12]], 'reshape_shape': [[-1, 4]]}"
#3882,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,8,"{'input_shape': [[2, 2850]], 'reshape_shape': [[-1]]}"
#3883,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 38, 25, 3]], 'reshape_shape': [[-1, 1]]}"
#3884,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,8,"{'input_shape': [[2, 2850, 4]], 'reshape_shape': [[-1, 4]]}"
#3885,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 38, 25, 12]], 'reshape_shape': [[-1, 4]]}"
#3886,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,8,"{'input_shape': [[2, 741]], 'reshape_shape': [[-1]]}"
#3887,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 19, 13, 3]], 'reshape_shape': [[-1, 1]]}"
#3888,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,8,"{'input_shape': [[2, 741, 4]], 'reshape_shape': [[-1, 4]]}"
#3889,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 19, 13, 12]], 'reshape_shape': [[-1, 4]]}"
#3890,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[304, 200, 3]], 'reshape_shape': [[-1]]}"
#3891,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[304, 200, 12]], 'reshape_shape': [[-1, 4]]}"
#3892,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[152, 100, 3]], 'reshape_shape': [[-1]]}"
#3893,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[152, 100, 12]], 'reshape_shape': [[-1, 4]]}"
#3894,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[76, 50, 3]], 'reshape_shape': [[-1]]}"
#3895,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[76, 50, 12]], 'reshape_shape': [[-1, 4]]}"
#3896,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[38, 25, 3]], 'reshape_shape': [[-1]]}"
#3897,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[38, 25, 12]], 'reshape_shape': [[-1, 4]]}"
#3898,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[19, 13, 3]], 'reshape_shape': [[-1]]}"
#3899,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[19, 13, 12]], 'reshape_shape': [[-1, 4]]}"
#3900,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,16,"{'input_shape': [[8741, 4]], 'reshape_shape': [[-1, 4]]}"
#3901,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,8,"{'input_shape': [[8741, 4]], 'reshape_shape': [[8741, -1]]}"
#3902,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[3500]], 'reshape_shape': [[-1, 1]]}"
#3903,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[3519]], 'reshape_shape': [[-1, 1]]}"
#3904,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 256, 3800]], 'reshape_shape': [[2, 256, 50, 76]]}"
#3905,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 200, 304, 3]], 'reshape_shape': [[-1, 1]]}"
#3906,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 200, 304, 12]], 'reshape_shape': [[-1, 4]]}"
#3907,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 100, 152, 3]], 'reshape_shape': [[-1, 1]]}"
#3908,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 100, 152, 12]], 'reshape_shape': [[-1, 4]]}"
#3909,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 50, 76, 3]], 'reshape_shape': [[-1, 1]]}"
#3910,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 50, 76, 12]], 'reshape_shape': [[-1, 4]]}"
#3911,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 25, 38, 3]], 'reshape_shape': [[-1, 1]]}"
#3912,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 25, 38, 12]], 'reshape_shape': [[-1, 4]]}"
#3913,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 13, 19, 3]], 'reshape_shape': [[-1, 1]]}"
#3914,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,"{'input_shape': [[2, 13, 19, 12]], 'reshape_shape': [[-1, 4]]}"
#3915,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[200, 304, 3]], 'reshape_shape': [[-1]]}"
#3916,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[200, 304, 12]], 'reshape_shape': [[-1, 4]]}"
#3917,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[100, 152, 3]], 'reshape_shape': [[-1]]}"
#3918,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[100, 152, 12]], 'reshape_shape': [[-1, 4]]}"
#3919,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[50, 76, 3]], 'reshape_shape': [[-1]]}"
#3920,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[50, 76, 12]], 'reshape_shape': [[-1, 4]]}"
#3921,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[25, 38, 3]], 'reshape_shape': [[-1]]}"
#3922,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[25, 38, 12]], 'reshape_shape': [[-1, 4]]}"
#3923,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[13, 19, 3]], 'reshape_shape': [[-1]]}"
#3924,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,"{'input_shape': [[13, 19, 12]], 'reshape_shape': [[-1, 4]]}"
#3925,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[3838]], 'reshape_shape': [[-1, 1]]}"
#3926,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[3356]], 'reshape_shape': [[-1, 1]]}"
#3927,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[3265]], 'reshape_shape': [[-1, 1]]}"
#3928,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[3606]], 'reshape_shape': [[-1, 1]]}"
#3929,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[3529]], 'reshape_shape': [[-1, 1]]}"
#3930,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[3575]], 'reshape_shape': [[-1, 1]]}"
#3931,deeplabv3plus_r101-d16-mg124_512x1024_80k_cityscapes,2,"{'input_shape': [[1, 906240]], 'reshape_shape': [[-1]]}"
#3932,deeplabv3plus_r101-d16-mg124_512x1024_80k_cityscapes,2,"{'input_shape': [[1, 1033918]], 'reshape_shape': [[-1]]}"
#3933,deeplabv3plus_r101-d16-mg124_512x1024_80k_cityscapes,2,"{'input_shape': [[1, 1031761]], 'reshape_shape': [[-1]]}"
#3934,deeplabv3plus_r101-d16-mg124_512x1024_80k_cityscapes,2,"{'input_shape': [[1, 1005891]], 'reshape_shape': [[-1]]}"
#3935,deeplabv3plus_r101-d16-mg124_512x1024_80k_cityscapes,2,"{'input_shape': [[1, 672168]], 'reshape_shape': [[-1]]}"
#3936,pspnet_r50-d8_480x480_40k_pascal_context_59,2,"{'input_shape': [[1, 591721]], 'reshape_shape': [[-1]]}"
#3937,pspnet_r50-d8_480x480_40k_pascal_context_59,2,"{'input_shape': [[1, 572351]], 'reshape_shape': [[-1]]}"
#3938,pspnet_r50-d8_480x480_40k_pascal_context_59,2,"{'input_shape': [[1, 671278]], 'reshape_shape': [[-1]]}"
