id,source_neural_network,num_of_calls,parameters
#1213,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[13]], 'dims': [[-1, 1]]}"
#1214,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[13, 19]], 'dims': [[-1]]}"
#1215,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[247, 3, 4]], 'dims': [[-1, 4]]}"
#1216,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[60800, 3]], 'dims': [[-1]]}"
#1217,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[15200, 3]], 'dims': [[-1]]}"
#1218,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[3800, 3]], 'dims': [[-1]]}"
#1219,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[950, 3]], 'dims': [[-1]]}"
#1220,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[247, 3]], 'dims': [[-1]]}"
#1221,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[364800]], 'dims': [[-1, 1]]}"
#1222,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[91200]], 'dims': [[-1, 1]]}"
#1223,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[22800]], 'dims': [[-1, 1]]}"
#1224,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[5700]], 'dims': [[-1, 1]]}"
#1225,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[1482]], 'dims': [[-1, 1]]}"
#1226,faster_rcnn_r50_pafpn_1x_coco,20,"{'input_tensor': [[4]], 'dims': [[1, -1]]}"
#1227,faster_rcnn_r50_pafpn_1x_coco,5,"{'input_tensor': [[1024]], 'dims': [[1, -1]]}"
#1228,faster_rcnn_r50_pafpn_1x_coco,5,"{'input_tensor': [[1024, 320]], 'dims': [[1024, -1, 4]]}"
#1229,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[272]], 'dims': [[-1, 1]]}"
#1230,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[272, 200]], 'dims': [[-1]]}"
#1231,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[54400, 3, 4]], 'dims': [[-1, 4]]}"
#1232,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[136]], 'dims': [[-1, 1]]}"
#1233,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[136, 100]], 'dims': [[-1]]}"
#1234,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[13600, 3, 4]], 'dims': [[-1, 4]]}"
#1235,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[68]], 'dims': [[-1, 1]]}"
#1236,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[68, 50]], 'dims': [[-1]]}"
#1237,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[3400, 3, 4]], 'dims': [[-1, 4]]}"
#1238,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[34]], 'dims': [[-1, 1]]}"
#1239,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[34, 25]], 'dims': [[-1]]}"
#1240,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[850, 3, 4]], 'dims': [[-1, 4]]}"
#1241,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[17]], 'dims': [[-1, 1]]}"
#1242,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[17, 13]], 'dims': [[-1]]}"
#1243,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[221, 3, 4]], 'dims': [[-1, 4]]}"
#1244,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[54400, 3]], 'dims': [[-1]]}"
#1245,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[13600, 3]], 'dims': [[-1]]}"
#1246,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[3400, 3]], 'dims': [[-1]]}"
#1247,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[850, 3]], 'dims': [[-1]]}"
#1248,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[221, 3]], 'dims': [[-1]]}"
#1249,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[326400]], 'dims': [[-1, 1]]}"
#1250,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[81600]], 'dims': [[-1, 1]]}"
#1251,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[20400]], 'dims': [[-1, 1]]}"
#1252,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[5100]], 'dims': [[-1, 1]]}"
#1253,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[1326]], 'dims': [[-1, 1]]}"
#1254,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[304]], 'dims': [[-1, 1]]}"
#1255,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[304, 200]], 'dims': [[-1]]}"
#1256,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[152]], 'dims': [[-1, 1]]}"
#1257,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[152, 100]], 'dims': [[-1]]}"
#1258,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[76]], 'dims': [[-1, 1]]}"
#1259,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[76, 50]], 'dims': [[-1]]}"
#1260,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[38]], 'dims': [[-1, 1]]}"
#1261,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[38, 25]], 'dims': [[-1]]}"
#1262,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[19]], 'dims': [[-1, 1]]}"
#1263,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[19, 13]], 'dims': [[-1]]}"
#1264,configs--body--2d_kpt_sview_rgb_img--associative_embedding--coco--higherhrnet_w32_coco_640x640.py,5,"{'input_tensor': [[2, 17, 160, 160]], 'dims': [[2, -1, 1]]}"
#1265,danet_r50-d8_769x769_80k_cityscapes,15,"{'input_tensor': [[2, 512, 97, 97]], 'dims': [[2, 512, -1]]}"
#1266,danet_r50-d8_769x769_80k_cityscapes,5,"{'input_tensor': [[2, 512, 9409]], 'dims': [[2, 512, 97, 97]]}"
#1267,isanet_r101-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 512, 64, 128]], 'dims': [[2, 512, 8, 8, 16, 8]]}"
#1268,isanet_r101-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[128, 512, 8, 16]], 'dims': [[2, 8, 8, 512, 8, 16]]}"
#1269,isanet_r101-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[256, 512, 8, 8]], 'dims': [[2, 8, 16, 512, 8, 8]]}"
#1270,bytetrack_yolox_x_crowdhuman_mot17-private-half,5,"{'input_tensor': [[4, 23625]], 'dims': [[-1, 1]]}"
#1271,bytetrack_yolox_x_crowdhuman_mot17-private-half,5,"{'input_tensor': [[4, 23625, 1]], 'dims': [[-1, 1]]}"
#1272,bytetrack_yolox_x_crowdhuman_mot17-private-half,5,"{'input_tensor': [[4, 23625, 4]], 'dims': [[-1, 4]]}"
#1273,configs--body--3d_kpt_mview_rgb_img--voxelpose--shelf--voxelpose_prn32x32x32_cpn48x48x12_shelf_cam5.py,30,"{'input_tensor': [[48, 48, 12]], 'dims': [[-1, 1]]}"
#1274,configs--body--3d_kpt_mview_rgb_img--voxelpose--shelf--voxelpose_prn32x32x32_cpn48x48x12_shelf_cam5.py,50,"{'input_tensor': [[3, 1]], 'dims': [[-1]]}"
#1275,configs--body--3d_kpt_mview_rgb_img--voxelpose--shelf--voxelpose_prn32x32x32_cpn48x48x12_shelf_cam5.py,50,"{'input_tensor': [[2, 1]], 'dims': [[-1]]}"
#1276,configs--body--3d_kpt_mview_rgb_img--voxelpose--shelf--voxelpose_prn32x32x32_cpn48x48x12_shelf_cam5.py,50,"{'input_tensor': [[27648, 2]], 'dims': [[1, 1, 27648, 2]]}"
#1277,configs--body--3d_kpt_mview_rgb_img--voxelpose--shelf--voxelpose_prn32x32x32_cpn48x48x12_shelf_cam5.py,5,"{'input_tensor': [[2, 17, 1, 27648]], 'dims': [[2, 17, 48, 48, 12]]}"
#1278,configs--body--3d_kpt_mview_rgb_img--voxelpose--shelf--voxelpose_prn32x32x32_cpn48x48x12_shelf_cam5.py,10,"{'input_tensor': [[10, 3]], 'dims': [[10, 1, -1]]}"
#1279,configs--body--3d_kpt_mview_rgb_img--voxelpose--shelf--voxelpose_prn32x32x32_cpn48x48x12_shelf_cam5.py,5,"{'input_tensor': [[2, 32, 32, 32, 3]], 'dims': [[2, -1, 3]]}"
#1280,rpn_r101_fpn_1x_coco,10,"{'input_tensor': [[3, 1]], 'dims': [[-1]]}"
#1281,rpn_r101_fpn_1x_coco,12,"{'input_tensor': [[200]], 'dims': [[-1, 1]]}"
#1282,rpn_r101_fpn_1x_coco,3,"{'input_tensor': [[200, 336]], 'dims': [[-1]]}"
#1283,rpn_r101_fpn_1x_coco,1,"{'input_tensor': [[67200, 3, 4]], 'dims': [[-1, 4]]}"
#1284,rpn_r101_fpn_1x_coco,12,"{'input_tensor': [[100]], 'dims': [[-1, 1]]}"
#1285,rpn_r101_fpn_1x_coco,3,"{'input_tensor': [[100, 168]], 'dims': [[-1]]}"
#1286,rpn_r101_fpn_1x_coco,1,"{'input_tensor': [[16800, 3, 4]], 'dims': [[-1, 4]]}"
#1287,rpn_r101_fpn_1x_coco,12,"{'input_tensor': [[50]], 'dims': [[-1, 1]]}"
#1288,rpn_r101_fpn_1x_coco,3,"{'input_tensor': [[50, 84]], 'dims': [[-1]]}"
#1289,rpn_r101_fpn_1x_coco,1,"{'input_tensor': [[4200, 3, 4]], 'dims': [[-1, 4]]}"
#1290,rpn_r101_fpn_1x_coco,12,"{'input_tensor': [[25]], 'dims': [[-1, 1]]}"
#1291,rpn_r101_fpn_1x_coco,3,"{'input_tensor': [[25, 42]], 'dims': [[-1]]}"
#1292,rpn_r101_fpn_1x_coco,1,"{'input_tensor': [[1050, 3, 4]], 'dims': [[-1, 4]]}"
#1293,rpn_r101_fpn_1x_coco,12,"{'input_tensor': [[13]], 'dims': [[-1, 1]]}"
#1294,rpn_r101_fpn_1x_coco,3,"{'input_tensor': [[13, 21]], 'dims': [[-1]]}"
#1295,rpn_r101_fpn_1x_coco,1,"{'input_tensor': [[273, 3, 4]], 'dims': [[-1, 4]]}"
#1296,rpn_r101_fpn_1x_coco,2,"{'input_tensor': [[67200, 3]], 'dims': [[-1]]}"
#1297,rpn_r101_fpn_1x_coco,2,"{'input_tensor': [[16800, 3]], 'dims': [[-1]]}"
#1298,rpn_r101_fpn_1x_coco,2,"{'input_tensor': [[4200, 3]], 'dims': [[-1]]}"
#1299,rpn_r101_fpn_1x_coco,2,"{'input_tensor': [[1050, 3]], 'dims': [[-1]]}"
#1300,rpn_r101_fpn_1x_coco,2,"{'input_tensor': [[273, 3]], 'dims': [[-1]]}"
#1301,rpn_r101_fpn_1x_coco,2,"{'input_tensor': [[403200]], 'dims': [[-1, 1]]}"
#1302,rpn_r101_fpn_1x_coco,2,"{'input_tensor': [[100800]], 'dims': [[-1, 1]]}"
#1303,rpn_r101_fpn_1x_coco,2,"{'input_tensor': [[25200]], 'dims': [[-1, 1]]}"
#1304,rpn_r101_fpn_1x_coco,2,"{'input_tensor': [[6300]], 'dims': [[-1, 1]]}"
#1305,rpn_r101_fpn_1x_coco,2,"{'input_tensor': [[1638]], 'dims': [[-1, 1]]}"
#1306,rpn_r101_fpn_1x_coco,9,"{'input_tensor': [[200, 304]], 'dims': [[-1]]}"
#1307,rpn_r101_fpn_1x_coco,4,"{'input_tensor': [[60800, 3, 4]], 'dims': [[-1, 4]]}"
#1308,rpn_r101_fpn_1x_coco,9,"{'input_tensor': [[100, 152]], 'dims': [[-1]]}"
#1309,rpn_r101_fpn_1x_coco,4,"{'input_tensor': [[15200, 3, 4]], 'dims': [[-1, 4]]}"
#1310,rpn_r101_fpn_1x_coco,9,"{'input_tensor': [[50, 76]], 'dims': [[-1]]}"
#1311,rpn_r101_fpn_1x_coco,4,"{'input_tensor': [[3800, 3, 4]], 'dims': [[-1, 4]]}"
#1312,rpn_r101_fpn_1x_coco,9,"{'input_tensor': [[25, 38]], 'dims': [[-1]]}"
#1313,rpn_r101_fpn_1x_coco,4,"{'input_tensor': [[950, 3, 4]], 'dims': [[-1, 4]]}"
#1314,rpn_r101_fpn_1x_coco,9,"{'input_tensor': [[13, 19]], 'dims': [[-1]]}"
#1315,rpn_r101_fpn_1x_coco,4,"{'input_tensor': [[247, 3, 4]], 'dims': [[-1, 4]]}"
#1316,rpn_r101_fpn_1x_coco,8,"{'input_tensor': [[60800, 3]], 'dims': [[-1]]}"
#1317,rpn_r101_fpn_1x_coco,8,"{'input_tensor': [[15200, 3]], 'dims': [[-1]]}"
#1318,rpn_r101_fpn_1x_coco,8,"{'input_tensor': [[3800, 3]], 'dims': [[-1]]}"
#1319,rpn_r101_fpn_1x_coco,8,"{'input_tensor': [[950, 3]], 'dims': [[-1]]}"
#1320,rpn_r101_fpn_1x_coco,8,"{'input_tensor': [[247, 3]], 'dims': [[-1]]}"
#1321,rpn_r101_fpn_1x_coco,8,"{'input_tensor': [[364800]], 'dims': [[-1, 1]]}"
#1322,rpn_r101_fpn_1x_coco,8,"{'input_tensor': [[91200]], 'dims': [[-1, 1]]}"
#1323,rpn_r101_fpn_1x_coco,8,"{'input_tensor': [[22800]], 'dims': [[-1, 1]]}"
#1324,rpn_r101_fpn_1x_coco,8,"{'input_tensor': [[5700]], 'dims': [[-1, 1]]}"
#1325,rpn_r101_fpn_1x_coco,8,"{'input_tensor': [[1482]], 'dims': [[-1, 1]]}"
#1326,rpn_r101_fpn_1x_coco,3,"{'input_tensor': [[304]], 'dims': [[-1, 1]]}"
#1327,rpn_r101_fpn_1x_coco,3,"{'input_tensor': [[304, 200]], 'dims': [[-1]]}"
#1328,rpn_r101_fpn_1x_coco,3,"{'input_tensor': [[152]], 'dims': [[-1, 1]]}"
#1329,rpn_r101_fpn_1x_coco,3,"{'input_tensor': [[152, 100]], 'dims': [[-1]]}"
#1330,rpn_r101_fpn_1x_coco,3,"{'input_tensor': [[76]], 'dims': [[-1, 1]]}"
#1331,rpn_r101_fpn_1x_coco,3,"{'input_tensor': [[76, 50]], 'dims': [[-1]]}"
#1332,rpn_r101_fpn_1x_coco,3,"{'input_tensor': [[38]], 'dims': [[-1, 1]]}"
#1333,rpn_r101_fpn_1x_coco,3,"{'input_tensor': [[38, 25]], 'dims': [[-1]]}"
#1334,rpn_r101_fpn_1x_coco,3,"{'input_tensor': [[19]], 'dims': [[-1, 1]]}"
#1335,rpn_r101_fpn_1x_coco,3,"{'input_tensor': [[19, 13]], 'dims': [[-1]]}"
#1336,retinanet_free_anchor_r50_fpn_1x_coco,10,"{'input_tensor': [[3, 3]], 'dims': [[-1]]}"
#1337,retinanet_free_anchor_r50_fpn_1x_coco,12,"{'input_tensor': [[100]], 'dims': [[-1, 1]]}"
#1338,retinanet_free_anchor_r50_fpn_1x_coco,6,"{'input_tensor': [[100, 136]], 'dims': [[-1]]}"
#1339,retinanet_free_anchor_r50_fpn_1x_coco,2,"{'input_tensor': [[13600, 9, 4]], 'dims': [[-1, 4]]}"
#1340,retinanet_free_anchor_r50_fpn_1x_coco,12,"{'input_tensor': [[50]], 'dims': [[-1, 1]]}"
#1341,retinanet_free_anchor_r50_fpn_1x_coco,6,"{'input_tensor': [[50, 68]], 'dims': [[-1]]}"
#1342,retinanet_free_anchor_r50_fpn_1x_coco,2,"{'input_tensor': [[3400, 9, 4]], 'dims': [[-1, 4]]}"
#1343,retinanet_free_anchor_r50_fpn_1x_coco,12,"{'input_tensor': [[25]], 'dims': [[-1, 1]]}"
#1344,retinanet_free_anchor_r50_fpn_1x_coco,6,"{'input_tensor': [[25, 34]], 'dims': [[-1]]}"
#1345,retinanet_free_anchor_r50_fpn_1x_coco,2,"{'input_tensor': [[850, 9, 4]], 'dims': [[-1, 4]]}"
#1346,retinanet_free_anchor_r50_fpn_1x_coco,12,"{'input_tensor': [[13]], 'dims': [[-1, 1]]}"
#1347,retinanet_free_anchor_r50_fpn_1x_coco,6,"{'input_tensor': [[13, 17]], 'dims': [[-1]]}"
#1348,retinanet_free_anchor_r50_fpn_1x_coco,2,"{'input_tensor': [[221, 9, 4]], 'dims': [[-1, 4]]}"
#1349,retinanet_free_anchor_r50_fpn_1x_coco,12,"{'input_tensor': [[7]], 'dims': [[-1, 1]]}"
#1350,retinanet_free_anchor_r50_fpn_1x_coco,6,"{'input_tensor': [[7, 9]], 'dims': [[-1]]}"
#1351,retinanet_free_anchor_r50_fpn_1x_coco,2,"{'input_tensor': [[63, 9, 4]], 'dims': [[-1, 4]]}"
#1352,retinanet_free_anchor_r50_fpn_1x_coco,4,"{'input_tensor': [[13600, 9]], 'dims': [[-1]]}"
#1353,retinanet_free_anchor_r50_fpn_1x_coco,4,"{'input_tensor': [[3400, 9]], 'dims': [[-1]]}"
#1354,retinanet_free_anchor_r50_fpn_1x_coco,4,"{'input_tensor': [[850, 9]], 'dims': [[-1]]}"
#1355,retinanet_free_anchor_r50_fpn_1x_coco,4,"{'input_tensor': [[221, 9]], 'dims': [[-1]]}"
#1356,retinanet_free_anchor_r50_fpn_1x_coco,4,"{'input_tensor': [[63, 9]], 'dims': [[-1]]}"
#1357,retinanet_free_anchor_r50_fpn_1x_coco,20,"{'input_tensor': [[4]], 'dims': [[1, -1]]}"
#1358,retinanet_free_anchor_r50_fpn_1x_coco,2,"{'input_tensor': [[5]], 'dims': [[-1, 1, 1]]}"
#1359,retinanet_free_anchor_r50_fpn_1x_coco,1,"{'input_tensor': [[6]], 'dims': [[-1, 1, 1]]}"
#1360,retinanet_free_anchor_r50_fpn_1x_coco,6,"{'input_tensor': [[100, 152]], 'dims': [[-1]]}"
#1361,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[15200, 9, 4]], 'dims': [[-1, 4]]}"
#1362,retinanet_free_anchor_r50_fpn_1x_coco,6,"{'input_tensor': [[50, 76]], 'dims': [[-1]]}"
#1363,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[3800, 9, 4]], 'dims': [[-1, 4]]}"
#1364,retinanet_free_anchor_r50_fpn_1x_coco,6,"{'input_tensor': [[25, 38]], 'dims': [[-1]]}"
#1365,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[950, 9, 4]], 'dims': [[-1, 4]]}"
#1366,retinanet_free_anchor_r50_fpn_1x_coco,6,"{'input_tensor': [[13, 19]], 'dims': [[-1]]}"
#1367,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[247, 9, 4]], 'dims': [[-1, 4]]}"
#1368,retinanet_free_anchor_r50_fpn_1x_coco,6,"{'input_tensor': [[7, 10]], 'dims': [[-1]]}"
#1369,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[70, 9, 4]], 'dims': [[-1, 4]]}"
#1370,retinanet_free_anchor_r50_fpn_1x_coco,6,"{'input_tensor': [[15200, 9]], 'dims': [[-1]]}"
#1371,retinanet_free_anchor_r50_fpn_1x_coco,6,"{'input_tensor': [[3800, 9]], 'dims': [[-1]]}"
#1372,retinanet_free_anchor_r50_fpn_1x_coco,6,"{'input_tensor': [[950, 9]], 'dims': [[-1]]}"
#1373,retinanet_free_anchor_r50_fpn_1x_coco,6,"{'input_tensor': [[247, 9]], 'dims': [[-1]]}"
#1374,retinanet_free_anchor_r50_fpn_1x_coco,6,"{'input_tensor': [[70, 9]], 'dims': [[-1]]}"
#1375,retinanet_free_anchor_r50_fpn_1x_coco,1,"{'input_tensor': [[12]], 'dims': [[-1, 1, 1]]}"
#1376,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[1]], 'dims': [[-1, 1, 1]]}"
#1377,retinanet_free_anchor_r50_fpn_1x_coco,1,"{'input_tensor': [[7]], 'dims': [[-1, 1, 1]]}"
#1378,retinanet_free_anchor_r50_fpn_1x_coco,2,"{'input_tensor': [[11]], 'dims': [[-1, 1, 1]]}"
#1379,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[152]], 'dims': [[-1, 1]]}"
#1380,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[152, 100]], 'dims': [[-1]]}"
#1381,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[76]], 'dims': [[-1, 1]]}"
#1382,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[76, 50]], 'dims': [[-1]]}"
#1383,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[38]], 'dims': [[-1, 1]]}"
#1384,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[38, 25]], 'dims': [[-1]]}"
#1385,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[19]], 'dims': [[-1, 1]]}"
#1386,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[19, 13]], 'dims': [[-1]]}"
#1387,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[10]], 'dims': [[-1, 1]]}"
#1388,retinanet_free_anchor_r50_fpn_1x_coco,3,"{'input_tensor': [[10, 7]], 'dims': [[-1]]}"
#1389,shufflenet-v1-1x_16xb64_in1k,20,"{'input_tensor': [[8, 60, 28, 28]], 'dims': [[8, 3, 20, 28, 28]]}"
#1390,shufflenet-v1-1x_16xb64_in1k,20,"{'input_tensor': [[8, 20, 3, 28, 28]], 'dims': [[8, -1, 28, 28]]}"
#1391,shufflenet-v1-1x_16xb64_in1k,40,"{'input_tensor': [[8, 120, 14, 14]], 'dims': [[8, 3, 40, 14, 14]]}"
#1392,shufflenet-v1-1x_16xb64_in1k,40,"{'input_tensor': [[8, 40, 3, 14, 14]], 'dims': [[8, -1, 14, 14]]}"
#1393,shufflenet-v1-1x_16xb64_in1k,20,"{'input_tensor': [[8, 240, 7, 7]], 'dims': [[8, 3, 80, 7, 7]]}"
#1394,shufflenet-v1-1x_16xb64_in1k,20,"{'input_tensor': [[8, 80, 3, 7, 7]], 'dims': [[8, -1, 7, 7]]}"
#1395,shufflenet-v1-1x_16xb64_in1k,5,"{'input_tensor': [[8, 960, 1, 1]], 'dims': [[8, -1]]}"
#1396,isanet_r50-d8_769x769_80k_cityscapes,5,"{'input_tensor': [[2, 512, 104, 104]], 'dims': [[2, 512, 13, 8, 13, 8]]}"
#1397,isanet_r50-d8_769x769_80k_cityscapes,5,"{'input_tensor': [[128, 512, 13, 13]], 'dims': [[2, 8, 8, 512, 13, 13]]}"
#1398,isanet_r50-d8_769x769_80k_cityscapes,5,"{'input_tensor': [[338, 512, 8, 8]], 'dims': [[2, 13, 13, 512, 8, 8]]}"
#1399,point_rend_r50_caffe_fpn_mstrain_3x_coco,10,"{'input_tensor': [[3, 1]], 'dims': [[-1]]}"
#1400,point_rend_r50_caffe_fpn_mstrain_3x_coco,8,"{'input_tensor': [[200]], 'dims': [[-1, 1]]}"
#1401,point_rend_r50_caffe_fpn_mstrain_3x_coco,4,"{'input_tensor': [[200, 288]], 'dims': [[-1]]}"
#1402,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[57600, 3, 4]], 'dims': [[-1, 4]]}"
#1403,point_rend_r50_caffe_fpn_mstrain_3x_coco,8,"{'input_tensor': [[100]], 'dims': [[-1, 1]]}"
#1404,point_rend_r50_caffe_fpn_mstrain_3x_coco,4,"{'input_tensor': [[100, 144]], 'dims': [[-1]]}"
#1405,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[14400, 3, 4]], 'dims': [[-1, 4]]}"
#1406,point_rend_r50_caffe_fpn_mstrain_3x_coco,8,"{'input_tensor': [[50]], 'dims': [[-1, 1]]}"
#1407,point_rend_r50_caffe_fpn_mstrain_3x_coco,4,"{'input_tensor': [[50, 72]], 'dims': [[-1]]}"
#1408,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[3600, 3, 4]], 'dims': [[-1, 4]]}"
#1409,point_rend_r50_caffe_fpn_mstrain_3x_coco,8,"{'input_tensor': [[25]], 'dims': [[-1, 1]]}"
#1410,point_rend_r50_caffe_fpn_mstrain_3x_coco,4,"{'input_tensor': [[25, 36]], 'dims': [[-1]]}"
#1411,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[900, 3, 4]], 'dims': [[-1, 4]]}"
#1412,point_rend_r50_caffe_fpn_mstrain_3x_coco,8,"{'input_tensor': [[13]], 'dims': [[-1, 1]]}"
#1413,point_rend_r50_caffe_fpn_mstrain_3x_coco,4,"{'input_tensor': [[13, 18]], 'dims': [[-1]]}"
#1414,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[234, 3, 4]], 'dims': [[-1, 4]]}"
#1415,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[57600, 3]], 'dims': [[-1]]}"
#1416,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[14400, 3]], 'dims': [[-1]]}"
#1417,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[3600, 3]], 'dims': [[-1]]}"
#1418,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[900, 3]], 'dims': [[-1]]}"
#1419,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[234, 3]], 'dims': [[-1]]}"
#1420,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[345600]], 'dims': [[-1, 1]]}"
#1421,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[86400]], 'dims': [[-1, 1]]}"
#1422,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[21600]], 'dims': [[-1, 1]]}"
#1423,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[5400]], 'dims': [[-1, 1]]}"
#1424,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[1404]], 'dims': [[-1, 1]]}"
#1425,point_rend_r50_caffe_fpn_mstrain_3x_coco,20,"{'input_tensor': [[4]], 'dims': [[1, -1]]}"
#1426,point_rend_r50_caffe_fpn_mstrain_3x_coco,5,"{'input_tensor': [[1024]], 'dims': [[1, -1]]}"
#1427,point_rend_r50_caffe_fpn_mstrain_3x_coco,5,"{'input_tensor': [[1024, 320]], 'dims': [[1024, -1, 4]]}"
#1428,point_rend_r50_caffe_fpn_mstrain_3x_coco,5,"{'input_tensor': [[1, 14, 14, 2]], 'dims': [[1, -1, 2]]}"
#1429,point_rend_r50_caffe_fpn_mstrain_3x_coco,30,"{'input_tensor': [[2]], 'dims': [[1, 1, 2]]}"
#1430,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[12, 3920]], 'dims': [[12, 80, 7, 7]]}"
#1431,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[12, 588, 2]], 'dims': [[-1, 2]]}"
#1432,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[12, 147]], 'dims': [[-1]]}"
