id,source_neural_network,num_of_calls,parameters
#1103,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,7,"{'input_tensor': [[2, 768, 22, 26]], 'dims': [[0, 2, 3, 1]]}"
#1104,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,7,"{'input_tensor': [[2, 22, 26, 768]], 'dims': [[0, 3, 1, 2]]}"
#1105,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input_tensor': [[2, 3, 176, 208]], 'dims': [[0, 2, 3, 1]]}"
#1106,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input_tensor': [[2, 12, 176, 208]], 'dims': [[0, 2, 3, 1]]}"
#1107,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input_tensor': [[2, 3, 88, 104]], 'dims': [[0, 2, 3, 1]]}"
#1108,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input_tensor': [[2, 12, 88, 104]], 'dims': [[0, 2, 3, 1]]}"
#1109,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input_tensor': [[2, 3, 44, 52]], 'dims': [[0, 2, 3, 1]]}"
#1110,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input_tensor': [[2, 12, 44, 52]], 'dims': [[0, 2, 3, 1]]}"
#1111,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input_tensor': [[2, 3, 22, 26]], 'dims': [[0, 2, 3, 1]]}"
#1112,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input_tensor': [[2, 12, 22, 26]], 'dims': [[0, 2, 3, 1]]}"
#1113,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input_tensor': [[2, 3, 11, 13]], 'dims': [[0, 2, 3, 1]]}"
#1114,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input_tensor': [[2, 12, 11, 13]], 'dims': [[0, 2, 3, 1]]}"
#1115,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'input_tensor': [[3, 176, 208]], 'dims': [[1, 2, 0]]}"
#1116,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'input_tensor': [[12, 176, 208]], 'dims': [[1, 2, 0]]}"
#1117,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'input_tensor': [[3, 88, 104]], 'dims': [[1, 2, 0]]}"
#1118,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'input_tensor': [[12, 88, 104]], 'dims': [[1, 2, 0]]}"
#1119,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'input_tensor': [[3, 44, 52]], 'dims': [[1, 2, 0]]}"
#1120,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'input_tensor': [[12, 44, 52]], 'dims': [[1, 2, 0]]}"
#1121,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'input_tensor': [[3, 22, 26]], 'dims': [[1, 2, 0]]}"
#1122,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'input_tensor': [[12, 22, 26]], 'dims': [[1, 2, 0]]}"
#1123,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'input_tensor': [[3, 11, 13]], 'dims': [[1, 2, 0]]}"
#1124,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'input_tensor': [[12, 11, 13]], 'dims': [[1, 2, 0]]}"
#1125,van-tiny_8xb128_in1k,5,"{'input_tensor': [[8, 56, 56, 32]], 'dims': [[0, 3, 1, 2]]}"
#1126,van-tiny_8xb128_in1k,5,"{'input_tensor': [[8, 28, 28, 64]], 'dims': [[0, 3, 1, 2]]}"
#1127,van-tiny_8xb128_in1k,5,"{'input_tensor': [[8, 14, 14, 160]], 'dims': [[0, 3, 1, 2]]}"
#1128,van-tiny_8xb128_in1k,5,"{'input_tensor': [[8, 7, 7, 256]], 'dims': [[0, 3, 1, 2]]}"
#1129,apcnet_r50-d8_769x769_80k_cityscapes,5,"{'input_tensor': [[2, 512, 1]], 'dims': [[0, 2, 1]]}"
#1130,apcnet_r50-d8_769x769_80k_cityscapes,5,"{'input_tensor': [[2, 1, 97, 97]], 'dims': [[0, 2, 3, 1]]}"
#1131,apcnet_r50-d8_769x769_80k_cityscapes,20,"{'input_tensor': [[2, 9409, 512]], 'dims': [[0, 2, 1]]}"
#1132,apcnet_r50-d8_769x769_80k_cityscapes,5,"{'input_tensor': [[2, 512, 4]], 'dims': [[0, 2, 1]]}"
#1133,apcnet_r50-d8_769x769_80k_cityscapes,5,"{'input_tensor': [[2, 4, 97, 97]], 'dims': [[0, 2, 3, 1]]}"
#1134,apcnet_r50-d8_769x769_80k_cityscapes,5,"{'input_tensor': [[2, 512, 9]], 'dims': [[0, 2, 1]]}"
#1135,apcnet_r50-d8_769x769_80k_cityscapes,5,"{'input_tensor': [[2, 9, 97, 97]], 'dims': [[0, 2, 3, 1]]}"
#1136,apcnet_r50-d8_769x769_80k_cityscapes,5,"{'input_tensor': [[2, 512, 36]], 'dims': [[0, 2, 1]]}"
#1137,apcnet_r50-d8_769x769_80k_cityscapes,5,"{'input_tensor': [[2, 36, 97, 97]], 'dims': [[0, 2, 3, 1]]}"
#1138,danet_r101-d8_512x512_80k_ade20k,5,"{'input_tensor': [[4, 64, 4096]], 'dims': [[0, 2, 1]]}"
#1139,danet_r101-d8_512x512_80k_ade20k,10,"{'input_tensor': [[4, 512, 4096]], 'dims': [[0, 2, 1]]}"
#1140,danet_r101-d8_512x512_80k_ade20k,5,"{'input_tensor': [[4, 4096, 512]], 'dims': [[0, 2, 1]]}"
#1141,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,20,"{'input_tensor': [[2, 10, 7, 7, 7, 128]], 'dims': [[0, 1, 3, 2, 4, 5]]}"
#1142,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[140, 49, 3, 4, 32]], 'dims': [[2, 0, 3, 1, 4]]}"
#1143,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[49, 49, 4]], 'dims': [[2, 0, 1]]}"
#1144,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[1, 10, 7, 7, 7, 1]], 'dims': [[0, 1, 3, 2, 4, 5]]}"
#1145,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[2, 64, 48, 128]], 'dims': [[0, 3, 1, 2]]}"
#1146,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[2, 64, 48, 128]], 'dims': [[0, 3, 1, 2]]}"
#1147,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[2, 5, 7, 4, 7, 256]], 'dims': [[0, 1, 3, 2, 4, 5]]}"
#1148,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[40, 49, 3, 8, 32]], 'dims': [[2, 0, 3, 1, 4]]}"
#1149,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[49, 49, 8]], 'dims': [[2, 0, 1]]}"
#1150,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[2, 5, 4, 7, 7, 256]], 'dims': [[0, 1, 3, 2, 4, 5]]}"
#1151,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[1, 5, 7, 4, 7, 1]], 'dims': [[0, 1, 3, 2, 4, 5]]}"
#1152,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[2, 32, 24, 256]], 'dims': [[0, 3, 1, 2]]}"
#1153,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[2, 32, 24, 256]], 'dims': [[0, 3, 1, 2]]}"
#1154,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,90,"{'input_tensor': [[2, 3, 7, 2, 7, 512]], 'dims': [[0, 1, 3, 2, 4, 5]]}"
#1155,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,90,"{'input_tensor': [[12, 49, 3, 16, 32]], 'dims': [[2, 0, 3, 1, 4]]}"
#1156,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,90,"{'input_tensor': [[49, 49, 16]], 'dims': [[2, 0, 1]]}"
#1157,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,90,"{'input_tensor': [[2, 3, 2, 7, 7, 512]], 'dims': [[0, 1, 3, 2, 4, 5]]}"
#1158,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,45,"{'input_tensor': [[1, 3, 7, 2, 7, 1]], 'dims': [[0, 1, 3, 2, 4, 5]]}"
#1159,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[2, 16, 12, 512]], 'dims': [[0, 3, 1, 2]]}"
#1160,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[2, 16, 12, 512]], 'dims': [[0, 3, 1, 2]]}"
#1161,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[2, 2, 7, 1, 7, 1024]], 'dims': [[0, 1, 3, 2, 4, 5]]}"
#1162,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[4, 49, 3, 32, 32]], 'dims': [[2, 0, 3, 1, 4]]}"
#1163,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[49, 49, 32]], 'dims': [[2, 0, 1]]}"
#1164,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[2, 2, 1, 7, 7, 1024]], 'dims': [[0, 1, 3, 2, 4, 5]]}"
#1165,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[1, 2, 7, 1, 7, 1]], 'dims': [[0, 1, 3, 2, 4, 5]]}"
#1166,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[2, 8, 6, 1024]], 'dims': [[0, 3, 1, 2]]}"
#1167,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'input_tensor': [[2, 80, 100, 152]], 'dims': [[0, 2, 3, 1]]}"
#1168,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'input_tensor': [[2, 80, 50, 76]], 'dims': [[0, 2, 3, 1]]}"
#1169,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'input_tensor': [[2, 80, 25, 38]], 'dims': [[0, 2, 3, 1]]}"
#1170,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'input_tensor': [[2, 80, 13, 19]], 'dims': [[0, 2, 3, 1]]}"
#1171,fcos_r50_caffe_fpn_gn-head_1x_coco,6,"{'input_tensor': [[2, 80, 7, 10]], 'dims': [[0, 2, 3, 1]]}"
#1172,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'input_tensor': [[2, 4, 100, 152]], 'dims': [[0, 2, 3, 1]]}"
#1173,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'input_tensor': [[2, 4, 50, 76]], 'dims': [[0, 2, 3, 1]]}"
#1174,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'input_tensor': [[2, 4, 25, 38]], 'dims': [[0, 2, 3, 1]]}"
#1175,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'input_tensor': [[2, 4, 13, 19]], 'dims': [[0, 2, 3, 1]]}"
#1176,fcos_r50_caffe_fpn_gn-head_1x_coco,6,"{'input_tensor': [[2, 4, 7, 10]], 'dims': [[0, 2, 3, 1]]}"
#1177,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'input_tensor': [[2, 1, 100, 152]], 'dims': [[0, 2, 3, 1]]}"
#1178,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'input_tensor': [[2, 1, 50, 76]], 'dims': [[0, 2, 3, 1]]}"
#1179,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'input_tensor': [[2, 1, 25, 38]], 'dims': [[0, 2, 3, 1]]}"
#1180,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'input_tensor': [[2, 1, 13, 19]], 'dims': [[0, 2, 3, 1]]}"
#1181,fcos_r50_caffe_fpn_gn-head_1x_coco,6,"{'input_tensor': [[2, 1, 7, 10]], 'dims': [[0, 2, 3, 1]]}"
#1182,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 80, 100, 168]], 'dims': [[0, 2, 3, 1]]}"
#1183,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 80, 50, 84]], 'dims': [[0, 2, 3, 1]]}"
#1184,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 80, 25, 42]], 'dims': [[0, 2, 3, 1]]}"
#1185,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 80, 13, 21]], 'dims': [[0, 2, 3, 1]]}"
#1186,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 80, 7, 11]], 'dims': [[0, 2, 3, 1]]}"
#1187,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 4, 100, 168]], 'dims': [[0, 2, 3, 1]]}"
#1188,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 4, 50, 84]], 'dims': [[0, 2, 3, 1]]}"
#1189,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 4, 25, 42]], 'dims': [[0, 2, 3, 1]]}"
#1190,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 4, 13, 21]], 'dims': [[0, 2, 3, 1]]}"
#1191,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 4, 7, 11]], 'dims': [[0, 2, 3, 1]]}"
#1192,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 1, 100, 168]], 'dims': [[0, 2, 3, 1]]}"
#1193,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 1, 50, 84]], 'dims': [[0, 2, 3, 1]]}"
#1194,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 1, 25, 42]], 'dims': [[0, 2, 3, 1]]}"
#1195,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 1, 13, 21]], 'dims': [[0, 2, 3, 1]]}"
#1196,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 1, 7, 11]], 'dims': [[0, 2, 3, 1]]}"
#1197,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 80, 100, 136]], 'dims': [[0, 2, 3, 1]]}"
#1198,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 80, 50, 68]], 'dims': [[0, 2, 3, 1]]}"
#1199,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 80, 25, 34]], 'dims': [[0, 2, 3, 1]]}"
#1200,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 80, 13, 17]], 'dims': [[0, 2, 3, 1]]}"
#1201,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'input_tensor': [[2, 80, 7, 9]], 'dims': [[0, 2, 3, 1]]}"
#1202,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 4, 100, 136]], 'dims': [[0, 2, 3, 1]]}"
#1203,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 4, 50, 68]], 'dims': [[0, 2, 3, 1]]}"
#1204,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 4, 25, 34]], 'dims': [[0, 2, 3, 1]]}"
#1205,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 4, 13, 17]], 'dims': [[0, 2, 3, 1]]}"
#1206,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'input_tensor': [[2, 4, 7, 9]], 'dims': [[0, 2, 3, 1]]}"
#1207,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 1, 100, 136]], 'dims': [[0, 2, 3, 1]]}"
#1208,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 1, 50, 68]], 'dims': [[0, 2, 3, 1]]}"
#1209,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 1, 25, 34]], 'dims': [[0, 2, 3, 1]]}"
#1210,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'input_tensor': [[2, 1, 13, 17]], 'dims': [[0, 2, 3, 1]]}"
#1211,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'input_tensor': [[2, 1, 7, 9]], 'dims': [[0, 2, 3, 1]]}"
#1212,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 80, 152, 100]], 'dims': [[0, 2, 3, 1]]}"
#1213,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 80, 76, 50]], 'dims': [[0, 2, 3, 1]]}"
#1214,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 80, 38, 25]], 'dims': [[0, 2, 3, 1]]}"
#1215,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 80, 19, 13]], 'dims': [[0, 2, 3, 1]]}"
#1216,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 80, 10, 7]], 'dims': [[0, 2, 3, 1]]}"
#1217,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 4, 152, 100]], 'dims': [[0, 2, 3, 1]]}"
#1218,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 4, 76, 50]], 'dims': [[0, 2, 3, 1]]}"
#1219,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 4, 38, 25]], 'dims': [[0, 2, 3, 1]]}"
#1220,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 4, 19, 13]], 'dims': [[0, 2, 3, 1]]}"
#1221,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 4, 10, 7]], 'dims': [[0, 2, 3, 1]]}"
#1222,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 1, 152, 100]], 'dims': [[0, 2, 3, 1]]}"
#1223,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 1, 76, 50]], 'dims': [[0, 2, 3, 1]]}"
#1224,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 1, 38, 25]], 'dims': [[0, 2, 3, 1]]}"
#1225,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 1, 19, 13]], 'dims': [[0, 2, 3, 1]]}"
#1226,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 1, 10, 7]], 'dims': [[0, 2, 3, 1]]}"
#1227,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 80, 168, 100]], 'dims': [[0, 2, 3, 1]]}"
#1228,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 80, 84, 50]], 'dims': [[0, 2, 3, 1]]}"
#1229,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 80, 42, 25]], 'dims': [[0, 2, 3, 1]]}"
#1230,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 80, 21, 13]], 'dims': [[0, 2, 3, 1]]}"
#1231,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 80, 11, 7]], 'dims': [[0, 2, 3, 1]]}"
#1232,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 4, 168, 100]], 'dims': [[0, 2, 3, 1]]}"
#1233,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 4, 84, 50]], 'dims': [[0, 2, 3, 1]]}"
#1234,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 4, 42, 25]], 'dims': [[0, 2, 3, 1]]}"
#1235,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 4, 21, 13]], 'dims': [[0, 2, 3, 1]]}"
#1236,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 4, 11, 7]], 'dims': [[0, 2, 3, 1]]}"
#1237,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 1, 168, 100]], 'dims': [[0, 2, 3, 1]]}"
#1238,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 1, 84, 50]], 'dims': [[0, 2, 3, 1]]}"
#1239,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 1, 42, 25]], 'dims': [[0, 2, 3, 1]]}"
#1240,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 1, 21, 13]], 'dims': [[0, 2, 3, 1]]}"
#1241,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'input_tensor': [[2, 1, 11, 7]], 'dims': [[0, 2, 3, 1]]}"
#1242,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 80, 136, 100]], 'dims': [[0, 2, 3, 1]]}"
#1243,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 80, 68, 50]], 'dims': [[0, 2, 3, 1]]}"
#1244,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 80, 34, 25]], 'dims': [[0, 2, 3, 1]]}"
#1245,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 80, 17, 13]], 'dims': [[0, 2, 3, 1]]}"
#1246,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 80, 9, 7]], 'dims': [[0, 2, 3, 1]]}"
#1247,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 4, 136, 100]], 'dims': [[0, 2, 3, 1]]}"
#1248,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 4, 68, 50]], 'dims': [[0, 2, 3, 1]]}"
#1249,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 4, 34, 25]], 'dims': [[0, 2, 3, 1]]}"
#1250,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 4, 17, 13]], 'dims': [[0, 2, 3, 1]]}"
#1251,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 4, 9, 7]], 'dims': [[0, 2, 3, 1]]}"
#1252,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 1, 136, 100]], 'dims': [[0, 2, 3, 1]]}"
#1253,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 1, 68, 50]], 'dims': [[0, 2, 3, 1]]}"
#1254,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 1, 34, 25]], 'dims': [[0, 2, 3, 1]]}"
#1255,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 1, 17, 13]], 'dims': [[0, 2, 3, 1]]}"
#1256,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 1, 9, 7]], 'dims': [[0, 2, 3, 1]]}"
#1257,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 80, 100, 140]], 'dims': [[0, 2, 3, 1]]}"
#1258,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 80, 50, 70]], 'dims': [[0, 2, 3, 1]]}"
#1259,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 80, 25, 35]], 'dims': [[0, 2, 3, 1]]}"
#1260,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 80, 13, 18]], 'dims': [[0, 2, 3, 1]]}"
#1261,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 4, 100, 140]], 'dims': [[0, 2, 3, 1]]}"
#1262,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 4, 50, 70]], 'dims': [[0, 2, 3, 1]]}"
#1263,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 4, 25, 35]], 'dims': [[0, 2, 3, 1]]}"
#1264,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 4, 13, 18]], 'dims': [[0, 2, 3, 1]]}"
#1265,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 1, 100, 140]], 'dims': [[0, 2, 3, 1]]}"
#1266,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 1, 50, 70]], 'dims': [[0, 2, 3, 1]]}"
#1267,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 1, 25, 35]], 'dims': [[0, 2, 3, 1]]}"
#1268,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 1, 13, 18]], 'dims': [[0, 2, 3, 1]]}"
#1269,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 80, 100, 156]], 'dims': [[0, 2, 3, 1]]}"
#1270,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 80, 50, 78]], 'dims': [[0, 2, 3, 1]]}"
#1271,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'input_tensor': [[2, 80, 25, 39]], 'dims': [[0, 2, 3, 1]]}"
