id,source_neural_network,num_of_calls,parameters
#209,simmim_swin-base_8xb256-coslr-100e_in1k-192,5,"{'input_tensor': [[256, 2304]], 'dim': [[-1]]}"
#210,simmim_swin-base_8xb256-coslr-100e_in1k-192,10,"{'input_tensor': [[4, 36, 36]], 'dim': [[0]]}"
#211,simmim_swin-base_8xb256-coslr-100e_in1k-192,5,"{'input_tensor': [[64, 36]], 'dim': [[1]]}"
#212,simmim_swin-base_8xb256-coslr-100e_in1k-192,5,"{'input_tensor': [[64, 36]], 'dim': [[2]]}"
#213,simmim_swin-base_8xb256-coslr-100e_in1k-192,5,"{'input_tensor': [[64, 36, 36]], 'dim': [[1]]}"
#214,simmim_swin-base_8xb256-coslr-100e_in1k-192,5,"{'input_tensor': [[64, 1, 36, 36]], 'dim': [[0]]}"
#215,simmim_swin-base_8xb256-coslr-100e_in1k-192,10,"{'input_tensor': [[8, 36, 36]], 'dim': [[0]]}"
#216,simmim_swin-base_8xb256-coslr-100e_in1k-192,5,"{'input_tensor': [[16, 36]], 'dim': [[1]]}"
#217,simmim_swin-base_8xb256-coslr-100e_in1k-192,5,"{'input_tensor': [[16, 36]], 'dim': [[2]]}"
#218,simmim_swin-base_8xb256-coslr-100e_in1k-192,5,"{'input_tensor': [[16, 36, 36]], 'dim': [[1]]}"
#219,simmim_swin-base_8xb256-coslr-100e_in1k-192,5,"{'input_tensor': [[16, 1, 36, 36]], 'dim': [[0]]}"
#220,simmim_swin-base_8xb256-coslr-100e_in1k-192,90,"{'input_tensor': [[16, 36, 36]], 'dim': [[0]]}"
#221,simmim_swin-base_8xb256-coslr-100e_in1k-192,45,"{'input_tensor': [[4, 36]], 'dim': [[1]]}"
#222,simmim_swin-base_8xb256-coslr-100e_in1k-192,45,"{'input_tensor': [[4, 36]], 'dim': [[2]]}"
#223,simmim_swin-base_8xb256-coslr-100e_in1k-192,45,"{'input_tensor': [[4, 36, 36]], 'dim': [[1]]}"
#224,simmim_swin-base_8xb256-coslr-100e_in1k-192,45,"{'input_tensor': [[4, 1, 36, 36]], 'dim': [[0]]}"
#225,simmim_swin-base_8xb256-coslr-100e_in1k-192,10,"{'input_tensor': [[32, 36, 36]], 'dim': [[0]]}"
#226,simmim_swin-base_8xb256-coslr-100e_in1k-192,5,"{'input_tensor': [[256, 192, 192]], 'dim': [[1]]}"
#227,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,10,"{'input_tensor': [[6, 49, 49]], 'dim': [[0]]}"
#228,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,5,"{'input_tensor': [[361, 49]], 'dim': [[1]]}"
#229,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,5,"{'input_tensor': [[361, 49]], 'dim': [[2]]}"
#230,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,5,"{'input_tensor': [[361, 49, 49]], 'dim': [[1]]}"
#231,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,5,"{'input_tensor': [[361, 1, 49, 49]], 'dim': [[0]]}"
#232,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,10,"{'input_tensor': [[12, 49, 49]], 'dim': [[0]]}"
#233,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,5,"{'input_tensor': [[100, 49]], 'dim': [[1]]}"
#234,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,5,"{'input_tensor': [[100, 49]], 'dim': [[2]]}"
#235,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,5,"{'input_tensor': [[100, 49, 49]], 'dim': [[1]]}"
#236,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,5,"{'input_tensor': [[100, 1, 49, 49]], 'dim': [[0]]}"
#237,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,90,"{'input_tensor': [[24, 49, 49]], 'dim': [[0]]}"
#238,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,45,"{'input_tensor': [[25, 49]], 'dim': [[1]]}"
#239,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,45,"{'input_tensor': [[25, 49]], 'dim': [[2]]}"
#240,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,45,"{'input_tensor': [[25, 49, 49]], 'dim': [[1]]}"
#241,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,45,"{'input_tensor': [[25, 1, 49, 49]], 'dim': [[0]]}"
#242,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,10,"{'input_tensor': [[48, 49, 49]], 'dim': [[0]]}"
#243,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,5,"{'input_tensor': [[9, 49]], 'dim': [[1]]}"
#244,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,5,"{'input_tensor': [[9, 49]], 'dim': [[2]]}"
#245,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,5,"{'input_tensor': [[9, 49, 49]], 'dim': [[1]]}"
#246,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,5,"{'input_tensor': [[9, 1, 49, 49]], 'dim': [[0]]}"
#247,upernet_swin_large_patch4_window7_512x512_pretrain_224x224_22K_160k_ade20k,10,"{'input_tensor': [[2, 512, 512]], 'dim': [[0]]}"
#248,isanet_r50-d8_512x512_160k_ade20k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}"
#249,deeplabv3_r50-d8_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}"
#250,deeplabv3plus_s101-d8_512x512_160k_ade20k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}"
#251,ocrnet_hr18s_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}"
#252,ocrnet_hr18s_512x512_40k_voc12aug,5,"{'input_tensor': [[4, 512, 21]], 'dim': [[3]]}"
#253,deeplabv3plus_r101-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}"
#254,pspnet_r50-d8_4x4_512x512_80k_potsdam,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}"
#255,encnet_r101-d8_512x512_80k_ade20k,10,"{'input_tensor': [[4, 4096, 512]], 'dim': [[2]]}"
#256,encnet_r101-d8_512x512_80k_ade20k,5,"{'input_tensor': [[4, 4096, 32]], 'dim': [[3]]}"
#257,encnet_r101-d8_512x512_80k_ade20k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}"
#258,pspnet_r50-d8_512x512_4x4_160k_coco-stuff164k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}"
#259,pointrend_r50_512x512_160k_ade20k,5,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}"
#260,pointrend_r50_512x512_160k_ade20k,5,"{'input_tensor': [[4, 6144, 2]], 'dim': [[2]]}"
#261,pointrend_r50_512x512_160k_ade20k,5,"{'input_tensor': [[4, 6144]], 'dim': [[1]]}"
#262,pointrend_r50_512x512_160k_ade20k,15,"{'input_tensor': [[4, 2048, 2]], 'dim': [[2]]}"
#263,pointrend_r50_512x512_160k_ade20k,5,"{'input_tensor': [[4, 2048]], 'dim': [[0]]}"
#264,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,10,"{'input_tensor': [[4, 144, 144]], 'dim': [[0]]}"
#265,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,5,"{'input_tensor': [[48, 144]], 'dim': [[1]]}"
#266,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,5,"{'input_tensor': [[48, 144]], 'dim': [[2]]}"
#267,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,5,"{'input_tensor': [[48, 144, 144]], 'dim': [[1]]}"
#268,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,5,"{'input_tensor': [[48, 1, 144, 144]], 'dim': [[0]]}"
#269,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,10,"{'input_tensor': [[8, 144, 144]], 'dim': [[0]]}"
#270,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,5,"{'input_tensor': [[12, 144]], 'dim': [[1]]}"
#271,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,5,"{'input_tensor': [[12, 144]], 'dim': [[2]]}"
#272,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,5,"{'input_tensor': [[12, 144, 144]], 'dim': [[1]]}"
#273,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,5,"{'input_tensor': [[12, 1, 144, 144]], 'dim': [[0]]}"
#274,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,90,"{'input_tensor': [[16, 144, 144]], 'dim': [[0]]}"
#275,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,45,"{'input_tensor': [[4, 144]], 'dim': [[1]]}"
#276,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,45,"{'input_tensor': [[4, 144]], 'dim': [[2]]}"
#277,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,45,"{'input_tensor': [[4, 144, 144]], 'dim': [[1]]}"
#278,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,45,"{'input_tensor': [[4, 1, 144, 144]], 'dim': [[0]]}"
#279,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,10,"{'input_tensor': [[32, 144, 144]], 'dim': [[0]]}"
#280,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,5,"{'input_tensor': [[1, 144]], 'dim': [[1]]}"
#281,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,5,"{'input_tensor': [[1, 144]], 'dim': [[2]]}"
#282,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,5,"{'input_tensor': [[1, 144, 144]], 'dim': [[1]]}"
#283,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_384x288.py,5,"{'input_tensor': [[1, 1, 144, 144]], 'dim': [[0]]}"
#284,deeplabv3_r50-d8_512x512_160k_ade20k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}"
#285,fcn_unet_s5-d16_128x128_40k_chase_db1,10,"{'input_tensor': [[4, 128, 128]], 'dim': [[0]]}"
#286,deeplabv3_r50-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}"
#287,nonlocal_r50-d8_512x512_160k_ade20k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}"
#288,psanet_r50-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 769, 769]], 'dim': [[0]]}"
#289,configs--body--3d_kpt_mview_rgb_img--voxelpose--campus--voxelpose_prn32x32x32_cpn80x80x20_campus_cam3.py,6,"{'input_tensor': [[1, 32768, 3]], 'dim': [[1]]}"
#290,configs--body--3d_kpt_mview_rgb_img--voxelpose--campus--voxelpose_prn32x32x32_cpn80x80x20_campus_cam3.py,3,"{'input_tensor': [[2, 32768, 3]], 'dim': [[1]]}"
#291,pspnet_r101-d8_512x512_80k_ade20k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}"
#292,nonlocal_r101-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}"
#293,fcn_hr18s_512x512_160k_ade20k,5,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}"
#294,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 100, 152]], 'dim': [[1]]}"
#295,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 100, 152]], 'dim': [[2]]}"
#296,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 50, 76]], 'dim': [[1]]}"
#297,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 50, 76]], 'dim': [[2]]}"
#298,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 25, 38]], 'dim': [[1]]}"
#299,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 25, 38]], 'dim': [[2]]}"
#300,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 13, 19]], 'dim': [[1]]}"
#301,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 13, 19]], 'dim': [[2]]}"
#302,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 7, 10]], 'dim': [[1]]}"
#303,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 7, 10]], 'dim': [[2]]}"
#304,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 100, 100]], 'dim': [[1]]}"
#305,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 100, 100]], 'dim': [[2]]}"
#306,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 50, 50]], 'dim': [[1]]}"
#307,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 50, 50]], 'dim': [[2]]}"
#308,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 25, 25]], 'dim': [[1]]}"
#309,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 25, 25]], 'dim': [[2]]}"
#310,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 13, 13]], 'dim': [[1]]}"
#311,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 13, 13]], 'dim': [[2]]}"
#312,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 7, 7]], 'dim': [[1]]}"
#313,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 7, 7]], 'dim': [[2]]}"
#314,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 100, 168]], 'dim': [[1]]}"
#315,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 100, 168]], 'dim': [[2]]}"
#316,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 50, 84]], 'dim': [[1]]}"
#317,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 50, 84]], 'dim': [[2]]}"
#318,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 25, 42]], 'dim': [[1]]}"
#319,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 25, 42]], 'dim': [[2]]}"
#320,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 13, 21]], 'dim': [[1]]}"
#321,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 13, 21]], 'dim': [[2]]}"
#322,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 7, 11]], 'dim': [[1]]}"
#323,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 7, 11]], 'dim': [[2]]}"
#324,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 152, 100]], 'dim': [[1]]}"
#325,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 152, 100]], 'dim': [[2]]}"
#326,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 76, 50]], 'dim': [[1]]}"
#327,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 76, 50]], 'dim': [[2]]}"
#328,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 38, 25]], 'dim': [[1]]}"
#329,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 38, 25]], 'dim': [[2]]}"
#330,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 19, 13]], 'dim': [[1]]}"
#331,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 19, 13]], 'dim': [[2]]}"
#332,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 10, 7]], 'dim': [[1]]}"
#333,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 3, 10, 7]], 'dim': [[2]]}"
#334,pspnet_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}"
#335,fcn_d6_r50-d16_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 769, 769]], 'dim': [[0]]}"
#336,faster_rcnn_r50_pafpn_1x_coco,40,"{'input_tensor': [[4]], 'dim': [[0]]}"
#337,fcn_r101-d8_480x480_40k_pascal_context,10,"{'input_tensor': [[4, 480, 480]], 'dim': [[0]]}"
#338,danet_r50-d8_769x769_80k_cityscapes,20,"{'input_tensor': [[2, 769, 769]], 'dim': [[0]]}"
#339,isanet_r101-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}"
#340,pspnet_r101-d8_512x512_20k_voc12aug,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}"
#341,upernet_r18_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}"
#342,bytetrack_yolox_x_crowdhuman_mot17-private-half,5,"{'input_tensor': [[4, 3, 800, 1440]], 'dim': [[1]]}"
#343,bytetrack_yolox_x_crowdhuman_mot17-private-half,5,"{'input_tensor': [[23625, 4]], 'dim': [[0]]}"
#344,bytetrack_yolox_x_crowdhuman_mot17-private-half,100,"{'input_tensor': [[23625]], 'dim': [[1]]}"
#345,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[76, 1]], 'dim': [[0]]}"
#346,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[16203, 1]], 'dim': [[1]]}"
#347,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[311]], 'dim': [[-1]]}"
#348,bytetrack_yolox_x_crowdhuman_mot17-private-half,20,"{'input_tensor': [[23625]], 'dim': [[-1]]}"
#349,bytetrack_yolox_x_crowdhuman_mot17-private-half,3,"{'input_tensor': [[7, 1]], 'dim': [[0]]}"
#350,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[8782, 1]], 'dim': [[1]]}"
#351,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[46]], 'dim': [[-1]]}"
#352,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[20, 1]], 'dim': [[0]]}"
#353,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[18671, 1]], 'dim': [[1]]}"
#354,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[70]], 'dim': [[-1]]}"
#355,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[47, 1]], 'dim': [[0]]}"
#356,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[2209, 1]], 'dim': [[1]]}"
#357,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[230]], 'dim': [[-1]]}"
#358,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[64, 1]], 'dim': [[0]]}"
#359,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[10964, 1]], 'dim': [[1]]}"
#360,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[334]], 'dim': [[-1]]}"
#361,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[104, 1]], 'dim': [[0]]}"
#362,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[12889, 1]], 'dim': [[1]]}"
#363,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[416]], 'dim': [[-1]]}"
#364,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[28, 1]], 'dim': [[0]]}"
#365,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[3854, 1]], 'dim': [[1]]}"
#366,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[133]], 'dim': [[-1]]}"
#367,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[15, 1]], 'dim': [[0]]}"
#368,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[3176, 1]], 'dim': [[1]]}"
#369,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[81]], 'dim': [[-1]]}"
#370,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[105, 1]], 'dim': [[0]]}"
#371,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[17909, 1]], 'dim': [[1]]}"
#372,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[479]], 'dim': [[-1]]}"
#373,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[115, 1]], 'dim': [[0]]}"
#374,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[9126, 1]], 'dim': [[1]]}"
#375,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[239]], 'dim': [[-1]]}"
#376,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[12973, 1]], 'dim': [[1]]}"
#377,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[40]], 'dim': [[-1]]}"
#378,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[4, 1]], 'dim': [[0]]}"
#379,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[5082, 1]], 'dim': [[1]]}"
#380,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[19]], 'dim': [[-1]]}"
#381,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[56, 1]], 'dim': [[0]]}"
#382,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[21526, 1]], 'dim': [[1]]}"
#383,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[270]], 'dim': [[-1]]}"
#384,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[72, 1]], 'dim': [[0]]}"
#385,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[18086, 1]], 'dim': [[1]]}"
#386,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[295]], 'dim': [[-1]]}"
#387,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[39, 1]], 'dim': [[0]]}"
#388,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[6537, 1]], 'dim': [[1]]}"
#389,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[187]], 'dim': [[-1]]}"
#390,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[19, 1]], 'dim': [[0]]}"
#391,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[6770, 1]], 'dim': [[1]]}"
#392,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[89]], 'dim': [[-1]]}"
#393,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[13224, 1]], 'dim': [[1]]}"
#394,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[41]], 'dim': [[-1]]}"
#395,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[21, 1]], 'dim': [[0]]}"
#396,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[11991, 1]], 'dim': [[1]]}"
#397,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[80]], 'dim': [[-1]]}"
#398,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[8, 1]], 'dim': [[0]]}"
#399,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[5925, 1]], 'dim': [[1]]}"
#400,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[33]], 'dim': [[-1]]}"
#401,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[33, 1]], 'dim': [[0]]}"
#402,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[9340, 1]], 'dim': [[1]]}"
#403,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[161]], 'dim': [[-1]]}"
#404,configs--body--3d_kpt_mview_rgb_img--voxelpose--shelf--voxelpose_prn32x32x32_cpn48x48x12_shelf_cam5.py,5,"{'input_tensor': [[2, 32768, 3]], 'dim': [[1]]}"
#405,ccnet_r50-d8_512x512_20k_voc12aug,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}"
#406,rpn_r101_fpn_1x_coco,20,"{'input_tensor': [[4]], 'dim': [[0]]}"
#407,retinanet_free_anchor_r50_fpn_1x_coco,20,"{'input_tensor': [[4]], 'dim': [[0]]}"
#408,fcn_d6_r101-d16_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}"
#409,isanet_r50-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 769, 769]], 'dim': [[0]]}"
#410,point_rend_r50_caffe_fpn_mstrain_3x_coco,40,"{'input_tensor': [[4]], 'dim': [[0]]}"
#411,point_rend_r50_caffe_fpn_mstrain_3x_coco,4,"{'input_tensor': [[256, 200, 288]], 'dim': [[0]]}"
#412,point_rend_r50_caffe_fpn_mstrain_3x_coco,8,"{'input_tensor': [[2, 196, 2]], 'dim': [[0]]}"
