id,source_neural_network,num_of_calls,parameters
#334,fastfcn_r50-d32_jpu_aspp_512x512_80k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#335,gcnet_r101-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#336,deeplabv3_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#337,apcnet_r50-d8_512x512_80k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#338,fcn_unet_s5-d16_ce-1.0-dice-3.0_256x256_40k_hrf,10,"{'input_tensor': [[4, 1, 256, 256]], 'dim0': [[0]], 'dim1': [[1]]}"
#339,fcn_r101-d8_512x512_160k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#340,fcn_hr18s_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#341,fpn_r101_512x512_160k_ade20k,5,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#342,fcn_hr48_4x4_896x896_80k_isaid,5,"{'input_tensor': [[4, 1, 896, 896]], 'dim0': [[0]], 'dim1': [[1]]}"
#343,pspnet_r101-d8_512x512_4x4_80k_coco-stuff164k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#344,fcn_hr18s_512x1024_80k_cityscapes,5,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#345,upernet_mae-base_fp16_512x512_160k_ade20k_ms,5,"{'input_tensor': [[2, 768, 1024]], 'dim0': [[1]], 'dim1': [[2]]}"
#346,upernet_mae-base_fp16_512x512_160k_ade20k_ms,60,"{'input_tensor': [[2, 12, 1025, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#347,upernet_mae-base_fp16_512x512_160k_ade20k_ms,60,"{'input_tensor': [[2, 12, 1025, 64]], 'dim0': [[1]], 'dim1': [[2]]}"
#348,upernet_mae-base_fp16_512x512_160k_ade20k_ms,10,"{'input_tensor': [[2, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#349,psanet_r101-d8_512x512_20k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#350,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,10,"{'input_tensor': [[4, 64, 16384]], 'dim0': [[1]], 'dim1': [[2]]}"
#351,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,20,"{'input_tensor': [[4, 16384, 64]], 'dim0': [[1]], 'dim1': [[2]]}"
#352,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,15,"{'input_tensor': [[4, 64, 256]], 'dim0': [[1]], 'dim1': [[2]]}"
#353,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[4, 16384, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#354,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,15,"{'input_tensor': [[4, 256, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#355,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[16384, 4, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#356,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[256, 4, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#357,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,15,"{'input_tensor': [[4, 256, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#358,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,10,"{'input_tensor': [[4, 128, 4096]], 'dim0': [[1]], 'dim1': [[2]]}"
#359,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,25,"{'input_tensor': [[4, 4096, 128]], 'dim0': [[1]], 'dim1': [[2]]}"
#360,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,20,"{'input_tensor': [[4, 128, 256]], 'dim0': [[1]], 'dim1': [[2]]}"
#361,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,20,"{'input_tensor': [[4, 4096, 128]], 'dim0': [[0]], 'dim1': [[1]]}"
#362,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,20,"{'input_tensor': [[4, 256, 128]], 'dim0': [[0]], 'dim1': [[1]]}"
#363,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,20,"{'input_tensor': [[4096, 8, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#364,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,40,"{'input_tensor': [[256, 8, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#365,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,20,"{'input_tensor': [[8, 256, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#366,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,20,"{'input_tensor': [[8, 4096, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#367,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,20,"{'input_tensor': [[4096, 4, 128]], 'dim0': [[0]], 'dim1': [[1]]}"
#368,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,10,"{'input_tensor': [[4, 320, 1024]], 'dim0': [[1]], 'dim1': [[2]]}"
#369,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,35,"{'input_tensor': [[4, 1024, 320]], 'dim0': [[1]], 'dim1': [[2]]}"
#370,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[4, 320, 256]], 'dim0': [[1]], 'dim1': [[2]]}"
#371,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[4, 1024, 320]], 'dim0': [[0]], 'dim1': [[1]]}"
#372,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[4, 256, 320]], 'dim0': [[0]], 'dim1': [[1]]}"
#373,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[1024, 20, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#374,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,60,"{'input_tensor': [[256, 20, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#375,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[20, 256, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#376,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[20, 1024, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#377,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[1024, 4, 320]], 'dim0': [[0]], 'dim1': [[1]]}"
#378,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,10,"{'input_tensor': [[4, 512, 256]], 'dim0': [[1]], 'dim1': [[2]]}"
#379,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[4, 256, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#380,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,45,"{'input_tensor': [[256, 32, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#381,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,15,"{'input_tensor': [[32, 256, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#382,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,15,"{'input_tensor': [[32, 256, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#383,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,15,"{'input_tensor': [[256, 4, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#384,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,5,"{'input_tensor': [[4, 256, 512]], 'dim0': [[1]], 'dim1': [[2]]}"
#385,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#386,isanet_r101-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}"
#387,isanet_r101-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#388,fcn_r101-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#389,pspnet_r50-d8_512x512_160k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#390,apcnet_r101-d8_512x512_80k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#391,fpn_r101_512x1024_80k_cityscapes,5,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#392,deeplabv3plus_r50-d8_512x512_20k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#393,fcn_hr18s_480x480_80k_pascal_context_59,5,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}"
#394,pspnet_r101-d8_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#395,encnet_r50-d8_512x512_40k_voc12aug,5,"{'input_tensor': [[4, 512, 4096]], 'dim0': [[1]], 'dim1': [[2]]}"
#396,encnet_r50-d8_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#397,deeplabv3plus_r101-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#398,encnet_r50s-d8_512x512_80k_ade20k,5,"{'input_tensor': [[4, 512, 4096]], 'dim0': [[1]], 'dim1': [[2]]}"
#399,encnet_r50s-d8_512x512_80k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#400,fcn_r18-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}"
#401,deeplabv3plus_r101-d8_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}"
#402,apcnet_r101-d8_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}"
#403,deeplabv3_r50-d8_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}"
#404,danet_r50-d8_512x512_80k_ade20k,20,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#405,gcnet_r101-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#406,pspnet_r18-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}"
#407,danet_r50-d8_512x512_40k_voc12aug,20,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#408,psanet_r101-d8_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#409,fcn_r50-d8_480x480_80k_pascal_context_59,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}"
#410,deeplabv3_r101-d8_512x512_4x4_80k_coco-stuff164k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#411,dmnet_r50-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#412,upernet_r101_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}"
#413,ocrnet_hr48_512x512_20k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#414,sabl_faster_rcnn_r50_fpn_1x_coco,10,"{'input_tensor': [[1024, 256, 14]], 'dim0': [[1]], 'dim1': [[2]]}"
#415,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,45,"{'input_tensor': [[150, 16, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#416,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,15,"{'input_tensor': [[16, 150, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#417,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,15,"{'input_tensor': [[16, 150, 64]], 'dim0': [[0]], 'dim1': [[1]]}"
#418,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,25,"{'input_tensor': [[2, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#419,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,16,"{'input_tensor': [[2, 2, 58, 32, 32]], 'dim0': [[1]], 'dim1': [[2]]}"
#420,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,32,"{'input_tensor': [[2, 2, 116, 16, 16]], 'dim0': [[1]], 'dim1': [[2]]}"
#421,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,16,"{'input_tensor': [[2, 2, 232, 8, 8]], 'dim0': [[1]], 'dim1': [[2]]}"
#422,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,4,"{'input_tensor': [[1, 2, 58, 32, 32]], 'dim0': [[1]], 'dim1': [[2]]}"
#423,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,8,"{'input_tensor': [[1, 2, 116, 16, 16]], 'dim0': [[1]], 'dim1': [[2]]}"
#424,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,4,"{'input_tensor': [[1, 2, 232, 8, 8]], 'dim0': [[1]], 'dim1': [[2]]}"
#425,icnet_r101-d8_832x832_160k_cityscapes,15,"{'input_tensor': [[2, 1, 832, 832]], 'dim0': [[0]], 'dim1': [[1]]}"
#426,fcn_hr48_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#427,ann_r101-d8_512x512_80k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#428,deeplabv3_r50-d8_480x480_80k_pascal_context_59,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}"
#429,pspnet_r50-d8_512x1024_80k_night_driving,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#430,deeplabv3plus_r101-d16-mg124_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#431,pspnet_r50-d8_480x480_40k_pascal_context_59,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}"
#432,gcnet_r101-d8_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#433,fcn_r101-d8_480x480_80k_pascal_context,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}"
#434,pspnet_r50-d32_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#435,dmnet_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#436,pspnet_r101-d8_fp16_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#437,icnet_r18-d8_832x832_80k_cityscapes,15,"{'input_tensor': [[2, 1, 832, 832]], 'dim0': [[0]], 'dim1': [[1]]}"
#438,nonlocal_r101-d8_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#439,danet_r50-d8_769x769_40k_cityscapes,20,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}"
#440,upernet_r50_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}"
#441,encnet_r50-d8_512x512_160k_ade20k,5,"{'input_tensor': [[4, 512, 4096]], 'dim0': [[1]], 'dim1': [[2]]}"
#442,encnet_r50-d8_512x512_160k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#443,pspnet_r101-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#444,deeplabv3_unet_s5-d16_ce-1.0-dice-3.0_256x256_40k_hrf,10,"{'input_tensor': [[4, 1, 256, 256]], 'dim0': [[0]], 'dim1': [[1]]}"
#445,fpn_r50_512x512_160k_ade20k,5,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#446,pspnet_r101-d8_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}"
#447,fcn_d6_r50-d16_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#448,deeplabv3_r101-d16-mg124_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#449,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input_tensor': [[4, 96]], 'dim0': [[0]], 'dim1': [[1]]}"
#450,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input_tensor': [[4, 192]], 'dim0': [[0]], 'dim1': [[1]]}"
#451,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input_tensor': [[4, 384]], 'dim0': [[0]], 'dim1': [[1]]}"
#452,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_tensor': [[192, 4, 96]], 'dim0': [[1]], 'dim1': [[2]]}"
#453,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_tensor': [[384, 4, 192]], 'dim0': [[1]], 'dim1': [[2]]}"
#454,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_tensor': [[768, 4, 384]], 'dim0': [[1]], 'dim1': [[2]]}"
#455,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,3,"{'input_tensor': [[2, 96, 60800]], 'dim0': [[1]], 'dim1': [[2]]}"
#456,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,6,"{'input_tensor': [[2552, 3, 49, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#457,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,6,"{'input_tensor': [[2552, 3, 49, 32]], 'dim0': [[1]], 'dim1': [[2]]}"
#458,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,3,"{'input_tensor': [[2, 384, 15200]], 'dim0': [[1]], 'dim1': [[2]]}"
#459,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,6,"{'input_tensor': [[660, 6, 49, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#460,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,6,"{'input_tensor': [[660, 6, 49, 32]], 'dim0': [[1]], 'dim1': [[2]]}"
#461,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,3,"{'input_tensor': [[2, 768, 3800]], 'dim0': [[1]], 'dim1': [[2]]}"
#462,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,18,"{'input_tensor': [[176, 12, 49, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#463,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,18,"{'input_tensor': [[176, 12, 49, 32]], 'dim0': [[1]], 'dim1': [[2]]}"
#464,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,3,"{'input_tensor': [[2, 1536, 950]], 'dim0': [[1]], 'dim1': [[2]]}"
#465,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,6,"{'input_tensor': [[48, 24, 49, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#466,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,6,"{'input_tensor': [[48, 24, 49, 32]], 'dim0': [[1]], 'dim1': [[2]]}"
#467,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input_tensor': [[2, 96, 54400]], 'dim0': [[1]], 'dim1': [[2]]}"
#468,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,4,"{'input_tensor': [[2262, 3, 49, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#469,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,4,"{'input_tensor': [[2262, 3, 49, 32]], 'dim0': [[1]], 'dim1': [[2]]}"
#470,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input_tensor': [[2, 384, 13600]], 'dim0': [[1]], 'dim1': [[2]]}"
#471,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,4,"{'input_tensor': [[600, 6, 49, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#472,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,4,"{'input_tensor': [[600, 6, 49, 32]], 'dim0': [[1]], 'dim1': [[2]]}"
#473,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input_tensor': [[2, 768, 3400]], 'dim0': [[1]], 'dim1': [[2]]}"
#474,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,12,"{'input_tensor': [[160, 12, 49, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#475,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,12,"{'input_tensor': [[160, 12, 49, 32]], 'dim0': [[1]], 'dim1': [[2]]}"
#476,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input_tensor': [[2, 1536, 850]], 'dim0': [[1]], 'dim1': [[2]]}"
#477,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,4,"{'input_tensor': [[40, 24, 49, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#478,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,4,"{'input_tensor': [[40, 24, 49, 32]], 'dim0': [[1]], 'dim1': [[2]]}"
#479,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_30_coco_256x192.py,5,"{'input_tensor': [[2, 2, 16, 64, 48]], 'dim0': [[1]], 'dim1': [[2]]}"
#480,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_30_coco_256x192.py,140,"{'input_tensor': [[2, 2, 20, 64, 48]], 'dim0': [[1]], 'dim1': [[2]]}"
#481,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_30_coco_256x192.py,140,"{'input_tensor': [[2, 2, 40, 32, 24]], 'dim0': [[1]], 'dim1': [[2]]}"
#482,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_30_coco_256x192.py,110,"{'input_tensor': [[2, 2, 80, 16, 12]], 'dim0': [[1]], 'dim1': [[2]]}"
#483,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_30_coco_256x192.py,30,"{'input_tensor': [[2, 2, 160, 8, 6]], 'dim0': [[1]], 'dim1': [[2]]}"
#484,ocrnet_hr18s_512x512_20k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#485,deeplabv3_r101-d8_512x512_160k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#486,encnet_r50-d8_512x512_80k_ade20k,5,"{'input_tensor': [[4, 512, 4096]], 'dim0': [[1]], 'dim1': [[2]]}"
#487,encnet_r50-d8_512x512_80k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}"
#488,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,90,"{'input_tensor': [[100, 16, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#489,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,30,"{'input_tensor': [[16, 100, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}"
#490,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,30,"{'input_tensor': [[16, 100, 32]], 'dim0': [[0]], 'dim1': [[1]]}"
#491,ann_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#492,gcnet_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#493,deeplabv3plus_r101-d8_480x480_40k_pascal_context,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}"
#494,shufflenet-v2-1x_16xb64_cifar10,20,"{'input_tensor': [[4, 2, 58, 28, 28]], 'dim0': [[1]], 'dim1': [[2]]}"
#495,shufflenet-v2-1x_16xb64_cifar10,40,"{'input_tensor': [[4, 2, 116, 14, 14]], 'dim0': [[1]], 'dim1': [[2]]}"
#496,shufflenet-v2-1x_16xb64_cifar10,20,"{'input_tensor': [[4, 2, 232, 7, 7]], 'dim0': [[1]], 'dim1': [[2]]}"
#497,gcnet_r50-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#498,fcn_m-v2-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#499,encnet_r50-d8_512x1024_80k_cityscapes,5,"{'input_tensor': [[2, 512, 8192]], 'dim0': [[1]], 'dim1': [[2]]}"
#500,encnet_r50-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}"
#501,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--resnest269_coco_256x192.py,15,"{'input_tensor': [[2, 1, 2, 64]], 'dim0': [[1]], 'dim1': [[2]]}"
#502,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--resnest269_coco_256x192.py,150,"{'input_tensor': [[2, 1, 2, 128]], 'dim0': [[1]], 'dim1': [[2]]}"
#503,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--resnest269_coco_256x192.py,240,"{'input_tensor': [[2, 1, 2, 256]], 'dim0': [[1]], 'dim1': [[2]]}"
