id,source_neural_network,num_of_calls,parameters
#309,detectors_htc_r50_1x_coco,1,{'nonzero_0': [[1560]]}
#310,detectors_htc_r50_1x_coco,2,{'nonzero_0': [[2009]]}
#311,detectors_htc_r50_1x_coco,5,{'nonzero_0': [[503]]}
#312,detectors_htc_r50_1x_coco,4,{'nonzero_0': [[14]]}
#313,detectors_htc_r50_1x_coco,8,{'nonzero_0': [[13]]}
#314,detectors_htc_r50_1x_coco,2,{'nonzero_0': [[2030]]}
#315,detectors_htc_r50_1x_coco,2,{'nonzero_0': [[2014]]}
#316,detectors_htc_r50_1x_coco,5,{'nonzero_0': [[482]]}
#317,detectors_htc_r50_1x_coco,5,{'nonzero_0': [[498]]}
#318,detectors_htc_r50_1x_coco,4,{'nonzero_0': [[56]]}
#319,detectors_htc_r50_1x_coco,4,{'nonzero_0': [[45]]}
#320,detectors_htc_r50_1x_coco,4,{'nonzero_0': [[44]]}
#321,fovea_align_r101_fpn_gn-head_4x4_2x_coco,10,{'nonzero_0': [[5]]}
#322,fovea_align_r101_fpn_gn-head_4x4_2x_coco,20,{'nonzero_0': [[9]]}
#323,fovea_align_r101_fpn_gn-head_4x4_2x_coco,20,{'nonzero_0': [[2]]}
#324,fovea_align_r101_fpn_gn-head_4x4_2x_coco,5,{'nonzero_0': [[18]]}
#325,fovea_align_r101_fpn_gn-head_4x4_2x_coco,2,{'nonzero_0': [[89600]]}
#326,fovea_align_r101_fpn_gn-head_4x4_2x_coco,15,{'nonzero_0': [[4]]}
#327,fovea_align_r101_fpn_gn-head_4x4_2x_coco,5,{'nonzero_0': [[16]]}
#328,fovea_align_r101_fpn_gn-head_4x4_2x_coco,1,{'nonzero_0': [[74688]]}
#329,fovea_align_r101_fpn_gn-head_4x4_2x_coco,5,{'nonzero_0': [[7]]}
#330,fovea_align_r101_fpn_gn-head_4x4_2x_coco,5,{'nonzero_0': [[20]]}
#331,fovea_align_r101_fpn_gn-head_4x4_2x_coco,1,{'nonzero_0': [[85320]]}
#332,fovea_align_r101_fpn_gn-head_4x4_2x_coco,5,{'nonzero_0': [[11]]}
#333,fovea_align_r101_fpn_gn-head_4x4_2x_coco,10,{'nonzero_0': [[1]]}
#334,fovea_align_r101_fpn_gn-head_4x4_2x_coco,1,{'nonzero_0': [[81068]]}
#335,cwd_cls_head_gfl_r101_fpn_gfl_r50_fpn_1x_coco,6,{'nonzero_0': [[18134]]}
#336,cwd_cls_head_gfl_r101_fpn_gfl_r50_fpn_1x_coco,6,{'nonzero_0': [[20805]]}
#337,cwd_cls_head_gfl_r101_fpn_gfl_r50_fpn_1x_coco,4,{'nonzero_0': [[31200]]}
#338,cwd_cls_head_gfl_r101_fpn_gfl_r50_fpn_1x_coco,4,{'nonzero_0': [[7800]]}
#339,cwd_cls_head_gfl_r101_fpn_gfl_r50_fpn_1x_coco,4,{'nonzero_0': [[1950]]}
#340,cwd_cls_head_gfl_r101_fpn_gfl_r50_fpn_1x_coco,4,{'nonzero_0': [[520]]}
#341,cwd_cls_head_gfl_r101_fpn_gfl_r50_fpn_1x_coco,4,{'nonzero_0': [[140]]}
#342,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[138120]]}
#343,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[168795]]}
#344,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[311040]]}
#345,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[77760]]}
#346,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[19440]]}
#347,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[4860]]}
#348,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[1260]]}
#349,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[622]]}
#350,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[623]]}
#351,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[598]]}
#352,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[605]]}
#353,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,20,{'nonzero_0': [[1024]]}
#354,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,4,{'nonzero_0': [[8]]}
#355,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[86970]]}
#356,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[242991]]}
#357,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[364800]]}
#358,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[91200]]}
#359,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[22800]]}
#360,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[5700]]}
#361,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[1482]]}
#362,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[645]]}
#363,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[658]]}
#364,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[961]]}
#365,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[962]]}
#366,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,4,{'nonzero_0': [[14]]}
#367,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[171888]]}
#368,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[185691]]}
#369,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[278784]]}
#370,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[69696]]}
#371,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[17424]]}
#372,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[4356]]}
#373,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[1122]]}
#374,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,5,{'nonzero_0': [[1000]]}
#375,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[1006]]}
#376,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[1001]]}
#377,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,4,{'nonzero_0': [[15]]}
#378,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[98208]]}
#379,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[96687]]}
#380,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[165888]]}
#381,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[41472]]}
#382,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[10368]]}
#383,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[2592]]}
#384,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[648]]}
#385,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[1026]]}
#386,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,4,{'nonzero_0': [[1002]]}
#387,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,4,{'nonzero_0': [[38]]}
#388,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[146289]]}
#389,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[65241]]}
#390,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[219648]]}
#391,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[54912]]}
#392,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[13728]]}
#393,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[3432]]}
#394,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[858]]}
#395,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,{'nonzero_0': [[683]]}
#396,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,{'nonzero_0': [[685]]}
#397,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,4,{'nonzero_0': [[21]]}
#398,fcos_r50_caffe_fpn_gn-head_1x_coco,7,{'nonzero_0': [[40534]]}
#399,fcos_r50_caffe_fpn_gn-head_1x_coco,6,{'nonzero_0': [[44800]]}
#400,fcos_r50_caffe_fpn_gn-head_1x_coco,5,{'nonzero_0': [[36268]]}
#401,fcos_r50_caffe_fpn_gn-head_1x_coco,1,{'nonzero_0': [[37344]]}
#402,fcos_r50_caffe_fpn_gn-head_1x_coco,1,{'nonzero_0': [[41610]]}
#403,retinanet_ghm_r101_fpn_1x_coco,9,{'nonzero_0': [[182403]]}
#404,retinanet_ghm_r101_fpn_1x_coco,2,{'nonzero_0': [[273600]]}
#405,retinanet_ghm_r101_fpn_1x_coco,2,{'nonzero_0': [[68400]]}
#406,retinanet_ghm_r101_fpn_1x_coco,2,{'nonzero_0': [[17100]]}
#407,retinanet_ghm_r101_fpn_1x_coco,2,{'nonzero_0': [[4446]]}
#408,retinanet_ghm_r101_fpn_1x_coco,2,{'nonzero_0': [[1260]]}
#409,retinanet_ghm_r101_fpn_1x_coco,12,{'nonzero_0': [[163206]]}
#410,retinanet_ghm_r101_fpn_1x_coco,3,{'nonzero_0': [[153576]]}
#411,retinanet_ghm_r101_fpn_1x_coco,2,{'nonzero_0': [[244800]]}
#412,retinanet_ghm_r101_fpn_1x_coco,2,{'nonzero_0': [[61200]]}
#413,retinanet_ghm_r101_fpn_1x_coco,2,{'nonzero_0': [[15300]]}
#414,retinanet_ghm_r101_fpn_1x_coco,2,{'nonzero_0': [[3978]]}
#415,retinanet_ghm_r101_fpn_1x_coco,3,{'nonzero_0': [[1134]]}
#416,retinanet_ghm_r101_fpn_1x_coco,3,{'nonzero_0': [[172773]]}
#417,retinanet_ghm_r101_fpn_1x_coco,3,{'nonzero_0': [[148851]]}
#418,retinanet_ghm_r101_fpn_1x_coco,1,{'nonzero_0': [[259200]]}
#419,retinanet_ghm_r101_fpn_1x_coco,1,{'nonzero_0': [[64800]]}
#420,retinanet_ghm_r101_fpn_1x_coco,1,{'nonzero_0': [[16200]]}
#421,retinanet_ghm_r101_fpn_1x_coco,1,{'nonzero_0': [[4212]]}
#422,crpn_r50_caffe_fpn_1x_coco,6,{'nonzero_0': [[76734]]}
#423,crpn_r50_caffe_fpn_1x_coco,18,{'nonzero_0': [[72471]]}
#424,crpn_r50_caffe_fpn_1x_coco,1,{'nonzero_0': [[115200]]}
#425,crpn_r50_caffe_fpn_1x_coco,1,{'nonzero_0': [[28800]]}
#426,crpn_r50_caffe_fpn_1x_coco,1,{'nonzero_0': [[7200]]}
#427,crpn_r50_caffe_fpn_1x_coco,1,{'nonzero_0': [[1800]]}
#428,crpn_r50_caffe_fpn_1x_coco,1,{'nonzero_0': [[468]]}
#429,crpn_r50_caffe_fpn_1x_coco,2,{'nonzero_0': [[108800]]}
#430,crpn_r50_caffe_fpn_1x_coco,2,{'nonzero_0': [[27200]]}
#431,crpn_r50_caffe_fpn_1x_coco,2,{'nonzero_0': [[6800]]}
#432,crpn_r50_caffe_fpn_1x_coco,2,{'nonzero_0': [[1700]]}
#433,crpn_r50_caffe_fpn_1x_coco,2,{'nonzero_0': [[442]]}
#434,crpn_r50_caffe_fpn_1x_coco,12,{'nonzero_0': [[80997]]}
#435,crpn_r50_caffe_fpn_1x_coco,2,{'nonzero_0': [[53294]]}
#436,crpn_r50_caffe_fpn_1x_coco,2,{'nonzero_0': [[121600]]}
#437,crpn_r50_caffe_fpn_1x_coco,2,{'nonzero_0': [[30400]]}
#438,crpn_r50_caffe_fpn_1x_coco,2,{'nonzero_0': [[7600]]}
#439,crpn_r50_caffe_fpn_1x_coco,2,{'nonzero_0': [[1900]]}
#440,crpn_r50_caffe_fpn_1x_coco,2,{'nonzero_0': [[494]]}
#441,crpn_r50_caffe_fpn_1x_coco,2,{'nonzero_0': [[78872]]}
#442,vfnet_r101_fpn_mdconv_c3-c5_mstrain_2x_coco,6,{'nonzero_0': [[18414]]}
#443,vfnet_r101_fpn_mdconv_c3-c5_mstrain_2x_coco,3,{'nonzero_0': [[21624]]}
#444,vfnet_r101_fpn_mdconv_c3-c5_mstrain_2x_coco,3,{'nonzero_0': [[7168]]}
#445,vfnet_r101_fpn_mdconv_c3-c5_mstrain_2x_coco,3,{'nonzero_0': [[8349]]}
#446,vfnet_r101_fpn_mdconv_c3-c5_mstrain_2x_coco,3,{'nonzero_0': [[17175]]}
#447,vfnet_r101_fpn_mdconv_c3-c5_mstrain_2x_coco,3,{'nonzero_0': [[24185]]}
#448,vfnet_r101_fpn_mdconv_c3-c5_mstrain_2x_coco,3,{'nonzero_0': [[21483]]}
#449,vfnet_r101_fpn_mdconv_c3-c5_mstrain_2x_coco,3,{'nonzero_0': [[9077]]}
#450,vfnet_r101_fpn_mdconv_c3-c5_mstrain_2x_coco,3,{'nonzero_0': [[25580]]}
#451,tridentnet_r50_caffe_mstrain_3x_coco,12,{'nonzero_0': [[43560]]}
#452,tridentnet_r50_caffe_mstrain_3x_coco,6,{'nonzero_0': [[51000]]}
#453,tridentnet_r50_caffe_mstrain_3x_coco,1,{'nonzero_0': [[306000]]}
#454,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[11510]]}
#455,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[11985]]}
#456,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[11539]]}
#457,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[11991]]}
#458,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[11590]]}
#459,tridentnet_r50_caffe_mstrain_3x_coco,10,{'nonzero_0': [[11978]]}
#460,tridentnet_r50_caffe_mstrain_3x_coco,90,{'nonzero_0': [[500]]}
#461,tridentnet_r50_caffe_mstrain_3x_coco,12,{'nonzero_0': [[32400]]}
#462,tridentnet_r50_caffe_mstrain_3x_coco,6,{'nonzero_0': [[35280]]}
#463,tridentnet_r50_caffe_mstrain_3x_coco,1,{'nonzero_0': [[211680]]}
#464,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[11856]]}
#465,tridentnet_r50_caffe_mstrain_3x_coco,4,{'nonzero_0': [[11899]]}
#466,tridentnet_r50_caffe_mstrain_3x_coco,4,{'nonzero_0': [[11977]]}
#467,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[11889]]}
#468,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[11986]]}
#469,tridentnet_r50_caffe_mstrain_3x_coco,6,{'nonzero_0': [[37500]]}
#470,tridentnet_r50_caffe_mstrain_3x_coco,6,{'nonzero_0': [[37440]]}
#471,tridentnet_r50_caffe_mstrain_3x_coco,1,{'nonzero_0': [[234000]]}
#472,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[11960]]}
#473,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[11981]]}
#474,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[11963]]}
#475,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[11956]]}
#476,tridentnet_r50_caffe_mstrain_3x_coco,1,{'nonzero_0': [[261360]]}
#477,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[10582]]}
#478,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[11905]]}
#479,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[10634]]}
#480,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[11945]]}
#481,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[10575]]}
#482,tridentnet_r50_caffe_mstrain_3x_coco,6,{'nonzero_0': [[24000]]}
#483,tridentnet_r50_caffe_mstrain_3x_coco,6,{'nonzero_0': [[51840]]}
#484,tridentnet_r50_caffe_mstrain_3x_coco,1,{'nonzero_0': [[311040]]}
#485,tridentnet_r50_caffe_mstrain_3x_coco,2,{'nonzero_0': [[11969]]}
#486,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,2,{'nonzero_0': [[112818]]}
#487,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,4,{'nonzero_0': [[161145]]}
#488,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[241920]]}
#489,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[60480]]}
#490,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[15120]]}
#491,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[3780]]}
#492,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[990]]}
#493,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,10,{'nonzero_0': [[1000]]}
#494,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,2,{'nonzero_0': [[1015]]}
#495,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,4,{'nonzero_0': [[1001]]}
#496,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,20,{'nonzero_0': [[1024]]}
#497,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,4,{'nonzero_0': [[21]]}
#498,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,4,{'nonzero_0': [[182391]]}
#499,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,2,{'nonzero_0': [[217413]]}
#500,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[326400]]}
#501,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[81600]]}
#502,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[20400]]}
#503,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[5100]]}
#504,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[1326]]}
#505,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,4,{'nonzero_0': [[1004]]}
#506,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,2,{'nonzero_0': [[1008]]}
#507,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,4,{'nonzero_0': [[13]]}
#508,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,2,{'nonzero_0': [[191301]]}
#509,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[300288]]}
#510,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[75072]]}
#511,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[18768]]}
#512,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[4692]]}
#513,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[1224]]}
#514,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,6,{'nonzero_0': [[1003]]}
#515,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,8,{'nonzero_0': [[5]]}
#516,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,2,{'nonzero_0': [[196416]]}
#517,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[294912]]}
#518,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[73728]]}
#519,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[18432]]}
#520,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[4608]]}
#521,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[1152]]}
#522,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,2,{'nonzero_0': [[1002]]}
#523,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,2,{'nonzero_0': [[242991]]}
#524,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,2,{'nonzero_0': [[185691]]}
#525,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[364800]]}
#526,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[91200]]}
#527,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[22800]]}
#528,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[5700]]}
#529,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[1482]]}
#530,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,4,{'nonzero_0': [[7]]}
#531,sabl_faster_rcnn_r50_fpn_1x_coco,14,{'nonzero_0': [[217413]]}
#532,sabl_faster_rcnn_r50_fpn_1x_coco,3,{'nonzero_0': [[326400]]}
#533,sabl_faster_rcnn_r50_fpn_1x_coco,3,{'nonzero_0': [[81600]]}
#534,sabl_faster_rcnn_r50_fpn_1x_coco,3,{'nonzero_0': [[20400]]}
#535,sabl_faster_rcnn_r50_fpn_1x_coco,3,{'nonzero_0': [[5100]]}
#536,sabl_faster_rcnn_r50_fpn_1x_coco,3,{'nonzero_0': [[1326]]}
#537,sabl_faster_rcnn_r50_fpn_1x_coco,10,{'nonzero_0': [[1000]]}
#538,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[1014]]}
#539,sabl_faster_rcnn_r50_fpn_1x_coco,6,{'nonzero_0': [[1002]]}
#540,sabl_faster_rcnn_r50_fpn_1x_coco,20,{'nonzero_0': [[1024]]}
#541,sabl_faster_rcnn_r50_fpn_1x_coco,6,{'nonzero_0': [[242991]]}
#542,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[364800]]}
#543,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[91200]]}
#544,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[22800]]}
#545,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[5700]]}
#546,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[1482]]}
#547,sabl_faster_rcnn_r50_fpn_1x_coco,4,{'nonzero_0': [[1004]]}
#548,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[1003]]}
#549,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[1011]]}
#550,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[1001]]}
#551,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[1025]]}
#552,siamese_rpn_r50_20e_lasot,364,{'nonzero_0': [[3125]]}
#553,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,10,{'nonzero_0': [[217413]]}
#554,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,{'nonzero_0': [[326400]]}
#555,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,{'nonzero_0': [[81600]]}
#556,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,{'nonzero_0': [[20400]]}
#557,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,{'nonzero_0': [[5100]]}
#558,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,{'nonzero_0': [[1326]]}
#559,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,10,{'nonzero_0': [[1000]]}
#560,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1011]]}
#561,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1015]]}
#562,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,20,{'nonzero_0': [[1024]]}
#563,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,8,{'nonzero_0': [[242991]]}
#564,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,{'nonzero_0': [[364800]]}
#565,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,{'nonzero_0': [[91200]]}
#566,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,{'nonzero_0': [[22800]]}
#567,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,{'nonzero_0': [[5700]]}
#568,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,{'nonzero_0': [[1482]]}
#569,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1005]]}
#570,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1003]]}
#571,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[230202]]}
#572,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1014]]}
#573,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1007]]}
#574,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1001]]}
#575,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1006]]}
#576,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1004]]}
#577,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1045]]}
#578,masktrack_rcnn_r50_fpn_12e_youtubevis2019,15,{'nonzero_0': [[61380]]}
#579,masktrack_rcnn_r50_fpn_12e_youtubevis2019,5,{'nonzero_0': [[46080]]}
