id,source_neural_network,num_of_calls,parameters
#353,configs--body--3d_kpt_mview_rgb_img--voxelpose--panoptic--voxelpose_prn64x64x64_cpn80x80x20_panoptic_cam5.py,10,"{'dim': [[False]], 'tensor0': [[128000, 1]], 'tensor1': [[128000, 1]], 'tensor2': [[128000, 1]]}"
#354,configs--body--3d_kpt_mview_rgb_img--voxelpose--panoptic--voxelpose_prn64x64x64_cpn80x80x20_panoptic_cam5.py,50,"{'dim': [[False]], 'tensor0': [[128000, 2]], 'tensor1': [[128000, 1]]}"
#355,realesrgan_c64b23g32_12x4_lr1e-4_400k_df2k_ost,345,"{'dim': [[1]], 'tensor0': [[12, 64, 64, 64]], 'tensor1': [[12, 32, 64, 64]]}"
#356,realesrgan_c64b23g32_12x4_lr1e-4_400k_df2k_ost,345,"{'dim': [[1]], 'tensor0': [[12, 64, 64, 64]], 'tensor1': [[12, 32, 64, 64]], 'tensor2': [[12, 32, 64, 64]]}"
#357,realesrgan_c64b23g32_12x4_lr1e-4_400k_df2k_ost,345,"{'dim': [[1]], 'tensor0': [[12, 64, 64, 64]], 'tensor1': [[12, 32, 64, 64]], 'tensor2': [[12, 32, 64, 64]], 'tensor3': [[12, 32, 64, 64]]}"
#358,realesrgan_c64b23g32_12x4_lr1e-4_400k_df2k_ost,345,"{'dim': [[1]], 'tensor0': [[12, 64, 64, 64]], 'tensor1': [[12, 32, 64, 64]], 'tensor2': [[12, 32, 64, 64]], 'tensor3': [[12, 32, 64, 64]], 'tensor4': [[12, 32, 64, 64]]}"
#359,dmnet_r50-d8_512x1024_80k_cityscapes,1620,"{'dim': [[False]], 'tensor0': [[3]], 'tensor1': [[3]]}"
#360,gma_plus-p_8x2_120k_flyingchairs_368x496,10,"{'dim': [[False]], 'tensor0': [[2, 46, 62, 81]], 'tensor1': [[2, 46, 62, 81]], 'tensor2': [[2, 46, 62, 81]], 'tensor3': [[2, 46, 62, 81]]}"
#361,gma_plus-p_8x2_120k_flyingchairs_368x496,10,"{'dim': [[False]], 'tensor0': [[2, 192, 46, 62]], 'tensor1': [[2, 64, 46, 62]]}"
#362,gma_plus-p_8x2_120k_flyingchairs_368x496,10,"{'dim': [[False]], 'tensor0': [[2, 126, 46, 62]], 'tensor1': [[2, 2, 46, 62]]}"
#363,gma_plus-p_8x2_120k_flyingchairs_368x496,10,"{'dim': [[False]], 'tensor0': [[2, 128, 46, 62]], 'tensor1': [[2, 128, 46, 62]], 'tensor2': [[2, 128, 46, 62]]}"
#364,gma_plus-p_8x2_120k_flyingchairs_368x496,40,"{'dim': [[False]], 'tensor0': [[2, 128, 46, 62]], 'tensor1': [[2, 384, 46, 62]]}"
#365,maskflownet_8x1_800k_flyingchairs_384x448,10,"{'dim': [[2]], 'tensor0': [[1, 3, 384, 448]], 'tensor1': [[1, 3, 384, 448]]}"
#366,maskflownet_8x1_800k_flyingchairs_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 3, 384, 448]], 'tensor1': [[1, 1, 384, 448]]}"
#367,ocrnet_hr48_512x512_20k_voc12aug,15,"{'dim': [[False]], 'tensor0': [[4, 48, 128, 128]], 'tensor1': [[4, 96, 128, 128]], 'tensor2': [[4, 192, 128, 128]], 'tensor3': [[4, 384, 128, 128]]}"
#368,sabl_faster_rcnn_r50_fpn_1x_coco,12,"{'dim': [[False]], 'tensor0': [[163200, 4]], 'tensor1': [[40800, 4]], 'tensor2': [[10200, 4]], 'tensor3': [[2550, 4]], 'tensor4': [[663, 4]]}"
#369,sabl_faster_rcnn_r50_fpn_1x_coco,6,"{'dim': [[False]], 'tensor0': [[163200]], 'tensor1': [[40800]], 'tensor2': [[10200]], 'tensor3': [[2550]], 'tensor4': [[663]]}"
#370,sabl_faster_rcnn_r50_fpn_1x_coco,12,"{'dim': [[False]], 'tensor0': [[2000]], 'tensor1': [[2000]], 'tensor2': [[2000]], 'tensor3': [[2000]], 'tensor4': [[663]]}"
#371,sabl_faster_rcnn_r50_fpn_1x_coco,12,"{'dim': [[False]], 'tensor0': [[2000, 4]], 'tensor1': [[2000, 4]], 'tensor2': [[2000, 4]], 'tensor3': [[2000, 4]], 'tensor4': [[663, 4]]}"
#372,sabl_faster_rcnn_r50_fpn_1x_coco,6,"{'dim': [[False]], 'tensor0': [[8663, 2]], 'tensor1': [[8663, 2]]}"
#373,sabl_faster_rcnn_r50_fpn_1x_coco,12,"{'dim': [[False]], 'tensor0': [[2]], 'tensor1': [[1000]]}"
#374,sabl_faster_rcnn_r50_fpn_1x_coco,10,"{'dim': [[False]], 'tensor0': [[512, 1]], 'tensor1': [[512, 4]]}"
#375,sabl_faster_rcnn_r50_fpn_1x_coco,20,"{'dim': [[False]], 'tensor0': [[1024, 7]], 'tensor1': [[1024, 7]]}"
#376,sabl_faster_rcnn_r50_fpn_1x_coco,10,"{'dim': [[False]], 'tensor0': [[1024, 14]], 'tensor1': [[1024, 14]]}"
#377,sabl_faster_rcnn_r50_fpn_1x_coco,9,"{'dim': [[False]], 'tensor0': [[2, 7]], 'tensor1': [[2, 7]], 'tensor2': [[2, 7]], 'tensor3': [[2, 7]]}"
#378,sabl_faster_rcnn_r50_fpn_1x_coco,10,"{'dim': [[0]], 'tensor0': [[512]], 'tensor1': [[512]]}"
#379,sabl_faster_rcnn_r50_fpn_1x_coco,20,"{'dim': [[0]], 'tensor0': [[512, 28]], 'tensor1': [[512, 28]]}"
#380,sabl_faster_rcnn_r50_fpn_1x_coco,8,"{'dim': [[False]], 'tensor0': [[182400, 4]], 'tensor1': [[45600, 4]], 'tensor2': [[11400, 4]], 'tensor3': [[2850, 4]], 'tensor4': [[741, 4]]}"
#381,sabl_faster_rcnn_r50_fpn_1x_coco,8,"{'dim': [[False]], 'tensor0': [[2000]], 'tensor1': [[2000]], 'tensor2': [[2000]], 'tensor3': [[2000]], 'tensor4': [[741]]}"
#382,sabl_faster_rcnn_r50_fpn_1x_coco,8,"{'dim': [[False]], 'tensor0': [[2000, 4]], 'tensor1': [[2000, 4]], 'tensor2': [[2000, 4]], 'tensor3': [[2000, 4]], 'tensor4': [[741, 4]]}"
#383,sabl_faster_rcnn_r50_fpn_1x_coco,8,"{'dim': [[False]], 'tensor0': [[4]], 'tensor1': [[1000]]}"
#384,siamese_rpn_r50_20e_lasot,28,"{'dim': [[False]], 'tensor0': [[1, 1]], 'tensor1': [[1, 1]], 'tensor2': [[1, 1]], 'tensor3': [[1, 1]]}"
#385,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--4xmspn50_coco_256x192.py,20,"{'dim': [[False]], 'tensor0': [[2, 1]], 'tensor1': [[2, 1]], 'tensor2': [[2, 1]], 'tensor3': [[2, 1]], 'tensor4': [[2, 1]], 'tensor5': [[2, 1]], 'tensor6': [[2, 1]], 'tensor7': [[2, 1]], 'tensor8': [[2, 1]], 'tensor9': [[2, 1]], 'tensor10': [[2, 1]], 'tensor11': [[2, 1]], 'tensor12': [[2, 1]], 'tensor13': [[2, 1]], 'tensor14': [[2, 1]], 'tensor15': [[2, 1]], 'tensor16': [[2, 1]]}"
#386,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,15,"{'dim': [[False]], 'tensor0': [[1, 150, 128, 128]], 'tensor1': [[1, 150, 128, 128]]}"
#387,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,16,"{'dim': [[False]], 'tensor0': [[2, 58, 32, 32]], 'tensor1': [[2, 58, 32, 32]]}"
#388,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,32,"{'dim': [[False]], 'tensor0': [[2, 116, 16, 16]], 'tensor1': [[2, 116, 16, 16]]}"
#389,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,16,"{'dim': [[False]], 'tensor0': [[2, 232, 8, 8]], 'tensor1': [[2, 232, 8, 8]]}"
#390,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,8,"{'dim': [[False]], 'tensor0': [[1, 116, 16, 16]], 'tensor1': [[1, 116, 16, 16]]}"
#391,ann_r101-d8_512x512_80k_ade20k,20,"{'dim': [[False]], 'tensor0': [[4, 256, 1]], 'tensor1': [[4, 256, 9]], 'tensor2': [[4, 256, 36]], 'tensor3': [[4, 256, 64]]}"
#392,liif_edsr_norm_c64b16_g1_1000k_div2k,20,"{'dim': [[False]], 'tensor0': [[16, 2304, 576]], 'tensor1': [[16, 2304, 2]]}"
#393,liif_edsr_norm_c64b16_g1_1000k_div2k,20,"{'dim': [[False]], 'tensor0': [[16, 2304, 578]], 'tensor1': [[16, 2304, 2]]}"
#394,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,10,"{'dim': [[False]], 'tensor0': [[512, 1]], 'tensor1': [[512, 4]]}"
#395,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,10,"{'dim': [[0]], 'tensor0': [[512]], 'tensor1': [[512]]}"
#396,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,10,"{'dim': [[0]], 'tensor0': [[512, 4]], 'tensor1': [[512, 4]]}"
#397,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,16,"{'dim': [[False]], 'tensor0': [[182400, 4]], 'tensor1': [[45600, 4]], 'tensor2': [[11400, 4]], 'tensor3': [[2850, 4]], 'tensor4': [[741, 4]]}"
#398,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,8,"{'dim': [[False]], 'tensor0': [[182400]], 'tensor1': [[45600]], 'tensor2': [[11400]], 'tensor3': [[2850]], 'tensor4': [[741]]}"
#399,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,16,"{'dim': [[False]], 'tensor0': [[2000]], 'tensor1': [[2000]], 'tensor2': [[2000]], 'tensor3': [[2000]], 'tensor4': [[741]]}"
#400,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,16,"{'dim': [[False]], 'tensor0': [[2000, 4]], 'tensor1': [[2000, 4]], 'tensor2': [[2000, 4]], 'tensor3': [[2000, 4]], 'tensor4': [[741, 4]]}"
#401,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,8,"{'dim': [[False]], 'tensor0': [[8741, 2]], 'tensor1': [[8741, 2]]}"
#402,masktrack_rcnn_r50_fpn_12e_youtubevis2019,10,"{'dim': [[False]], 'tensor0': [[46080, 4]], 'tensor1': [[11520, 4]], 'tensor2': [[2880, 4]], 'tensor3': [[720, 4]], 'tensor4': [[180, 4]]}"
#403,masktrack_rcnn_r50_fpn_12e_youtubevis2019,10,"{'dim': [[False]], 'tensor0': [[200, 4]], 'tensor1': [[200, 4]], 'tensor2': [[200, 4]], 'tensor3': [[200, 4]], 'tensor4': [[180, 4]]}"
#404,masktrack_rcnn_r50_fpn_12e_youtubevis2019,10,"{'dim': [[False]], 'tensor0': [[200]], 'tensor1': [[200]], 'tensor2': [[200]], 'tensor3': [[200]], 'tensor4': [[180]]}"
#405,masktrack_rcnn_r50_fpn_12e_youtubevis2019,6,"{'dim': [[False]], 'tensor0': [[1, 4]], 'tensor1': [[200, 4]]}"
#406,masktrack_rcnn_r50_fpn_12e_youtubevis2019,24,"{'dim': [[False]], 'tensor0': [[1]], 'tensor1': [[200]]}"
#407,masktrack_rcnn_r50_fpn_12e_youtubevis2019,10,"{'dim': [[False]], 'tensor0': [[128, 1]], 'tensor1': [[128, 4]]}"
#408,masktrack_rcnn_r50_fpn_12e_youtubevis2019,10,"{'dim': [[0]], 'tensor0': [[128, 5]]}"
#409,masktrack_rcnn_r50_fpn_12e_youtubevis2019,10,"{'dim': [[0]], 'tensor0': [[128]]}"
#410,masktrack_rcnn_r50_fpn_12e_youtubevis2019,10,"{'dim': [[0]], 'tensor0': [[128, 4]]}"
#411,masktrack_rcnn_r50_fpn_12e_youtubevis2019,16,"{'dim': [[False]], 'tensor0': [[2]], 'tensor1': [[200]]}"
#412,masktrack_rcnn_r50_fpn_12e_youtubevis2019,10,"{'dim': [[False]], 'tensor0': [[32, 4]], 'tensor1': [[96, 4]]}"
#413,dmnet_r50-d8_512x1024_40k_cityscapes,1620,"{'dim': [[False]], 'tensor0': [[3]], 'tensor1': [[3]]}"
#414,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,8,"{'dim': [[False]], 'tensor0': [[2]], 'tensor1': [[2000]]}"
#415,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,30,"{'dim': [[False]], 'tensor0': [[512, 1]], 'tensor1': [[512, 4]]}"
#416,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,15,"{'dim': [[0]], 'tensor0': [[512, 5]], 'tensor1': [[512, 5]]}"
#417,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,30,"{'dim': [[0]], 'tensor0': [[512]], 'tensor1': [[512]]}"
#418,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,30,"{'dim': [[0]], 'tensor0': [[512, 4]], 'tensor1': [[512, 4]]}"
#419,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,20,"{'dim': [[False]], 'tensor0': [[512, 2]], 'tensor1': [[512, 2]]}"
#420,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,8,"{'dim': [[False]], 'tensor0': [[17]], 'tensor1': [[495]]}"
#421,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,6,"{'dim': [[False]], 'tensor0': [[2, 4]], 'tensor1': [[510, 4]]}"
#422,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,16,"{'dim': [[False]], 'tensor0': [[2]], 'tensor1': [[510]]}"
#423,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,12,"{'dim': [[False]], 'tensor0': [[5]], 'tensor1': [[2000]]}"
#424,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,8,"{'dim': [[False]], 'tensor0': [[9]], 'tensor1': [[503]]}"
#425,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,11,"{'dim': [[False]], 'tensor0': [[5, 4]], 'tensor1': [[507, 4]]}"
#426,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,24,"{'dim': [[False]], 'tensor0': [[5]], 'tensor1': [[507]]}"
#427,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,6,"{'dim': [[False]], 'tensor0': [[14, 1]], 'tensor1': [[14, 4]]}"
#428,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,6,"{'dim': [[False]], 'tensor0': [[10, 1]], 'tensor1': [[10, 4]]}"
#429,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,8,"{'dim': [[False]], 'tensor0': [[2000]], 'tensor1': [[2000]], 'tensor2': [[2000]], 'tensor3': [[2000]], 'tensor4': [[663]]}"
#430,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,8,"{'dim': [[False]], 'tensor0': [[2000, 4]], 'tensor1': [[2000, 4]], 'tensor2': [[2000, 4]], 'tensor3': [[2000, 4]], 'tensor4': [[663, 4]]}"
#431,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,10,"{'dim': [[False]], 'tensor0': [[5, 1]], 'tensor1': [[5, 4]]}"
#432,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,8,"{'dim': [[False]], 'tensor0': [[8]], 'tensor1': [[2000]]}"
#433,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,7,"{'dim': [[False]], 'tensor0': [[8, 4]], 'tensor1': [[504, 4]]}"
#434,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,6,"{'dim': [[False]], 'tensor0': [[8, 1]], 'tensor1': [[8, 4]]}"
#435,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,16,"{'dim': [[False]], 'tensor0': [[8]], 'tensor1': [[504]]}"
#436,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,8,"{'dim': [[False]], 'tensor0': [[14]], 'tensor1': [[498]]}"
#437,ttsr-gan_x4_c64b16_g1_500k_CUFED,55,"{'dim': [[False]], 'tensor0': [[9, 64, 40, 40]], 'tensor1': [[9, 256, 40, 40]]}"
#438,ttsr-gan_x4_c64b16_g1_500k_CUFED,55,"{'dim': [[False]], 'tensor0': [[9, 64, 80, 80]], 'tensor1': [[9, 128, 80, 80]]}"
#439,ttsr-gan_x4_c64b16_g1_500k_CUFED,55,"{'dim': [[False]], 'tensor0': [[9, 64, 40, 40]], 'tensor1': [[9, 64, 40, 40]]}"
#440,ttsr-gan_x4_c64b16_g1_500k_CUFED,55,"{'dim': [[False]], 'tensor0': [[9, 64, 80, 80]], 'tensor1': [[9, 64, 80, 80]]}"
#441,ttsr-gan_x4_c64b16_g1_500k_CUFED,55,"{'dim': [[False]], 'tensor0': [[9, 64, 160, 160]], 'tensor1': [[9, 64, 160, 160]]}"
#442,ttsr-gan_x4_c64b16_g1_500k_CUFED,55,"{'dim': [[False]], 'tensor0': [[9, 64, 40, 40]], 'tensor1': [[9, 64, 40, 40]], 'tensor2': [[9, 64, 40, 40]]}"
#443,ttsr-gan_x4_c64b16_g1_500k_CUFED,55,"{'dim': [[False]], 'tensor0': [[9, 64, 80, 80]], 'tensor1': [[9, 64, 80, 80]], 'tensor2': [[9, 64, 80, 80]]}"
#444,ttsr-gan_x4_c64b16_g1_500k_CUFED,110,"{'dim': [[False]], 'tensor0': [[9, 64, 160, 160]], 'tensor1': [[9, 64, 160, 160]], 'tensor2': [[9, 64, 160, 160]]}"
#445,retinanet_x101_64x4d_fpn_1x_coco,8,"{'dim': [[False]], 'tensor0': [[122400, 4]], 'tensor1': [[30600, 4]], 'tensor2': [[7650, 4]], 'tensor3': [[1989, 4]], 'tensor4': [[567, 4]]}"
#446,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 81, 6, 7]], 'tensor1': [[1, 32, 6, 7]], 'tensor2': [[1, 2, 6, 7]]}"
#447,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 128, 6, 7]], 'tensor1': [[1, 115, 6, 7]]}"
#448,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 128, 6, 7]], 'tensor1': [[1, 243, 6, 7]]}"
#449,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 96, 6, 7]], 'tensor1': [[1, 371, 6, 7]]}"
#450,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 64, 6, 7]], 'tensor1': [[1, 467, 6, 7]]}"
#451,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 32, 6, 7]], 'tensor1': [[1, 531, 6, 7]]}"
#452,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 563, 6, 7]], 'tensor1': [[1, 2, 6, 7]]}"
#453,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 81, 6, 7]], 'tensor1': [[1, 32, 6, 7]], 'tensor2': [[1, 1, 6, 7]]}"
#454,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 128, 6, 7]], 'tensor1': [[1, 114, 6, 7]]}"
#455,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 128, 6, 7]], 'tensor1': [[1, 242, 6, 7]]}"
#456,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 96, 6, 7]], 'tensor1': [[1, 370, 6, 7]]}"
#457,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 64, 6, 7]], 'tensor1': [[1, 466, 6, 7]]}"
#458,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 32, 6, 7]], 'tensor1': [[1, 530, 6, 7]]}"
#459,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 562, 6, 7]], 'tensor1': [[1, 1, 6, 7]]}"
#460,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 2, 6, 7]], 'tensor1': [[1, 1, 6, 7]], 'tensor2': [[1, 32, 6, 7]]}"
#461,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 1, 6, 7]], 'tensor1': [[1, 1, 6, 7]]}"
#462,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 1, 6, 7]], 'tensor1': [[1, 32, 6, 7]], 'tensor2': [[1, 32, 6, 7]]}"
#463,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 81, 12, 14]], 'tensor1': [[1, 32, 12, 14]], 'tensor2': [[1, 2, 12, 14]]}"
#464,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 128, 12, 14]], 'tensor1': [[1, 115, 12, 14]]}"
#465,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 128, 12, 14]], 'tensor1': [[1, 243, 12, 14]]}"
#466,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 96, 12, 14]], 'tensor1': [[1, 371, 12, 14]]}"
#467,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 64, 12, 14]], 'tensor1': [[1, 467, 12, 14]]}"
#468,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 32, 12, 14]], 'tensor1': [[1, 531, 12, 14]]}"
#469,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 563, 12, 14]], 'tensor1': [[1, 2, 12, 14]]}"
#470,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 81, 12, 14]], 'tensor1': [[1, 32, 12, 14]], 'tensor2': [[1, 1, 12, 14]]}"
#471,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 128, 12, 14]], 'tensor1': [[1, 114, 12, 14]]}"
#472,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 128, 12, 14]], 'tensor1': [[1, 242, 12, 14]]}"
#473,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 96, 12, 14]], 'tensor1': [[1, 370, 12, 14]]}"
#474,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 64, 12, 14]], 'tensor1': [[1, 466, 12, 14]]}"
#475,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 32, 12, 14]], 'tensor1': [[1, 530, 12, 14]]}"
#476,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 562, 12, 14]], 'tensor1': [[1, 1, 12, 14]]}"
#477,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 2, 12, 14]], 'tensor1': [[1, 1, 12, 14]], 'tensor2': [[1, 32, 12, 14]]}"
#478,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 1, 12, 14]], 'tensor1': [[1, 1, 12, 14]]}"
#479,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 1, 12, 14]], 'tensor1': [[1, 32, 12, 14]], 'tensor2': [[1, 32, 12, 14]]}"
#480,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 81, 24, 28]], 'tensor1': [[1, 32, 24, 28]], 'tensor2': [[1, 2, 24, 28]]}"
#481,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 128, 24, 28]], 'tensor1': [[1, 115, 24, 28]]}"
#482,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 128, 24, 28]], 'tensor1': [[1, 243, 24, 28]]}"
#483,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 96, 24, 28]], 'tensor1': [[1, 371, 24, 28]]}"
#484,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 64, 24, 28]], 'tensor1': [[1, 467, 24, 28]]}"
#485,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 32, 24, 28]], 'tensor1': [[1, 531, 24, 28]]}"
#486,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 563, 24, 28]], 'tensor1': [[1, 2, 24, 28]]}"
#487,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 81, 24, 28]], 'tensor1': [[1, 32, 24, 28]], 'tensor2': [[1, 1, 24, 28]]}"
#488,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 128, 24, 28]], 'tensor1': [[1, 114, 24, 28]]}"
#489,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 128, 24, 28]], 'tensor1': [[1, 242, 24, 28]]}"
#490,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 96, 24, 28]], 'tensor1': [[1, 370, 24, 28]]}"
#491,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 64, 24, 28]], 'tensor1': [[1, 466, 24, 28]]}"
#492,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 32, 24, 28]], 'tensor1': [[1, 530, 24, 28]]}"
#493,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 562, 24, 28]], 'tensor1': [[1, 1, 24, 28]]}"
#494,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 2, 24, 28]], 'tensor1': [[1, 1, 24, 28]], 'tensor2': [[1, 32, 24, 28]]}"
#495,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 1, 24, 28]], 'tensor1': [[1, 1, 24, 28]]}"
#496,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 1, 24, 28]], 'tensor1': [[1, 32, 24, 28]], 'tensor2': [[1, 32, 24, 28]]}"
#497,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 81, 48, 56]], 'tensor1': [[1, 32, 48, 56]], 'tensor2': [[1, 2, 48, 56]]}"
#498,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 128, 48, 56]], 'tensor1': [[1, 115, 48, 56]]}"
#499,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 128, 48, 56]], 'tensor1': [[1, 243, 48, 56]]}"
#500,irrpwc_8x1_sshort_flyingchairsocc_384x448,10,"{'dim': [[False]], 'tensor0': [[1, 96, 48, 56]], 'tensor1': [[1, 371, 48, 56]]}"
