id,source_neural_network,num_of_calls,parameters
#816,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[51840]], 'tensor1': [[51840]], 'tensor2': [[51840]], 'tensor3': [[51840]]}"
#817,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[12960]], 'tensor1': [[12960]], 'tensor2': [[12960]], 'tensor3': [[12960]]}"
#818,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[3240]], 'tensor1': [[3240]], 'tensor2': [[3240]], 'tensor3': [[3240]]}"
#819,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[810]], 'tensor1': [[810]], 'tensor2': [[810]], 'tensor3': [[810]]}"
#820,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[210]], 'tensor1': [[210]], 'tensor2': [[210]], 'tensor3': [[210]]}"
#821,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,3,"{'dim': [[False]], 'tensor0': [[2]], 'tensor1': [[2]], 'tensor2': [[2]], 'tensor3': [[2]]}"
#822,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'dim': [[False]], 'tensor0': [[35]], 'tensor1': [[35]], 'tensor2': [[35]], 'tensor3': [[35]]}"
#823,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[0]], 'tensor0': [[207180]], 'tensor1': [[207180]]}"
#824,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,3,"{'dim': [[0]], 'tensor0': [[207180, 4]], 'tensor1': [[207180, 4]]}"
#825,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[1]], 'tensor1': [[1]], 'tensor2': [[1]], 'tensor3': [[1]]}"
#826,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,3,"{'dim': [[False]], 'tensor0': [[7]], 'tensor1': [[7]], 'tensor2': [[7]], 'tensor3': [[7]]}"
#827,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[60800]], 'tensor1': [[60800]], 'tensor2': [[60800]], 'tensor3': [[60800]]}"
#828,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[15200]], 'tensor1': [[15200]], 'tensor2': [[15200]], 'tensor3': [[15200]]}"
#829,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[3800]], 'tensor1': [[3800]], 'tensor2': [[3800]], 'tensor3': [[3800]]}"
#830,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[950]], 'tensor1': [[950]], 'tensor2': [[950]], 'tensor3': [[950]]}"
#831,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[247]], 'tensor1': [[247]], 'tensor2': [[247]], 'tensor3': [[247]]}"
#832,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'dim': [[False]], 'tensor0': [[48]], 'tensor1': [[48]], 'tensor2': [[48]], 'tensor3': [[48]]}"
#833,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[0]], 'tensor0': [[242991]], 'tensor1': [[242991]]}"
#834,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,3,"{'dim': [[0]], 'tensor0': [[242991, 4]], 'tensor1': [[242991, 4]]}"
#835,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[13]], 'tensor1': [[13]], 'tensor2': [[13]], 'tensor3': [[13]]}"
#836,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[46464]], 'tensor1': [[46464]], 'tensor2': [[46464]], 'tensor3': [[46464]]}"
#837,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[11616]], 'tensor1': [[11616]], 'tensor2': [[11616]], 'tensor3': [[11616]]}"
#838,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[2904]], 'tensor1': [[2904]], 'tensor2': [[2904]], 'tensor3': [[2904]]}"
#839,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[726]], 'tensor1': [[726]], 'tensor2': [[726]], 'tensor3': [[726]]}"
#840,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[187]], 'tensor1': [[187]], 'tensor2': [[187]], 'tensor3': [[187]]}"
#841,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'dim': [[False]], 'tensor0': [[22]], 'tensor1': [[22]], 'tensor2': [[22]], 'tensor3': [[22]]}"
#842,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[0]], 'tensor0': [[185691]], 'tensor1': [[185691]]}"
#843,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,3,"{'dim': [[0]], 'tensor0': [[185691, 4]], 'tensor1': [[185691, 4]]}"
#844,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[27648]], 'tensor1': [[27648]], 'tensor2': [[27648]], 'tensor3': [[27648]]}"
#845,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[6912]], 'tensor1': [[6912]], 'tensor2': [[6912]], 'tensor3': [[6912]]}"
#846,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[1728]], 'tensor1': [[1728]], 'tensor2': [[1728]], 'tensor3': [[1728]]}"
#847,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[432]], 'tensor1': [[432]], 'tensor2': [[432]], 'tensor3': [[432]]}"
#848,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[108]], 'tensor1': [[108]], 'tensor2': [[108]], 'tensor3': [[108]]}"
#849,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'dim': [[False]], 'tensor0': [[71]], 'tensor1': [[71]], 'tensor2': [[71]], 'tensor3': [[71]]}"
#850,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'dim': [[False]], 'tensor0': [[17]], 'tensor1': [[17]], 'tensor2': [[17]], 'tensor3': [[17]]}"
#851,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[0]], 'tensor0': [[110484]], 'tensor1': [[110484]]}"
#852,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,3,"{'dim': [[0]], 'tensor0': [[110484, 4]], 'tensor1': [[110484, 4]]}"
#853,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'dim': [[False]], 'tensor0': [[34]], 'tensor1': [[34]], 'tensor2': [[34]], 'tensor3': [[34]]}"
#854,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'dim': [[False]], 'tensor0': [[4]], 'tensor1': [[4]], 'tensor2': [[4]], 'tensor3': [[4]]}"
#855,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[36608]], 'tensor1': [[36608]], 'tensor2': [[36608]], 'tensor3': [[36608]]}"
#856,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[9152]], 'tensor1': [[9152]], 'tensor2': [[9152]], 'tensor3': [[9152]]}"
#857,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[2288]], 'tensor1': [[2288]], 'tensor2': [[2288]], 'tensor3': [[2288]]}"
#858,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[572]], 'tensor1': [[572]], 'tensor2': [[572]], 'tensor3': [[572]]}"
#859,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[False]], 'tensor0': [[143]], 'tensor1': [[143]], 'tensor2': [[143]], 'tensor3': [[143]]}"
#860,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'dim': [[False]], 'tensor0': [[27]], 'tensor1': [[27]], 'tensor2': [[27]], 'tensor3': [[27]]}"
#861,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,2,"{'dim': [[0]], 'tensor0': [[146289]], 'tensor1': [[146289]]}"
#862,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,3,"{'dim': [[0]], 'tensor0': [[146289, 4]], 'tensor1': [[146289, 4]]}"
#863,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'dim': [[False]], 'tensor0': [[14]], 'tensor1': [[14]], 'tensor2': [[14]], 'tensor3': [[14]]}"
#864,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'dim': [[0]], 'tensor0': [[3, 800, 1216]], 'tensor1': [[3, 800, 1216]]}"
#865,fcos_r50_caffe_fpn_gn-head_1x_coco,7,"{'dim': [[False]], 'tensor0': [[15200]], 'tensor1': [[15200]]}"
#866,fcos_r50_caffe_fpn_gn-head_1x_coco,7,"{'dim': [[False]], 'tensor0': [[3800]], 'tensor1': [[3800]]}"
#867,fcos_r50_caffe_fpn_gn-head_1x_coco,7,"{'dim': [[False]], 'tensor0': [[950]], 'tensor1': [[950]]}"
#868,fcos_r50_caffe_fpn_gn-head_1x_coco,7,"{'dim': [[False]], 'tensor0': [[247]], 'tensor1': [[247]]}"
#869,fcos_r50_caffe_fpn_gn-head_1x_coco,8,"{'dim': [[False]], 'tensor0': [[70]], 'tensor1': [[70]]}"
#870,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[20267, 11]], 'tensor1': [[20267, 11]], 'tensor2': [[20267, 11]], 'tensor3': [[20267, 11]]}"
#871,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[20267, 4]], 'tensor1': [[20267, 4]], 'tensor2': [[20267, 4]], 'tensor3': [[20267, 4]]}"
#872,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[468]], 'tensor1': [[468]], 'tensor2': [[468]], 'tensor3': [[468]]}"
#873,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[20267, 7]], 'tensor1': [[20267, 7]], 'tensor2': [[20267, 7]], 'tensor3': [[20267, 7]]}"
#874,fcos_r50_caffe_fpn_gn-head_1x_coco,3,"{'dim': [[-1]], 'tensor0': [[20267, 1]], 'tensor1': [[20267, 1]], 'tensor2': [[20267, 1]], 'tensor3': [[20267, 1]]}"
#875,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[362]], 'tensor1': [[362]], 'tensor2': [[362]], 'tensor3': [[362]]}"
#876,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'dim': [[0]], 'tensor0': [[3, 800, 1344]], 'tensor1': [[3, 800, 1344]]}"
#877,fcos_r50_caffe_fpn_gn-head_1x_coco,6,"{'dim': [[False]], 'tensor0': [[16800]], 'tensor1': [[16800]]}"
#878,fcos_r50_caffe_fpn_gn-head_1x_coco,6,"{'dim': [[False]], 'tensor0': [[4200]], 'tensor1': [[4200]]}"
#879,fcos_r50_caffe_fpn_gn-head_1x_coco,6,"{'dim': [[False]], 'tensor0': [[1050]], 'tensor1': [[1050]]}"
#880,fcos_r50_caffe_fpn_gn-head_1x_coco,6,"{'dim': [[False]], 'tensor0': [[273]], 'tensor1': [[273]]}"
#881,fcos_r50_caffe_fpn_gn-head_1x_coco,6,"{'dim': [[False]], 'tensor0': [[77]], 'tensor1': [[77]]}"
#882,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[22400, 9]], 'tensor1': [[22400, 9]], 'tensor2': [[22400, 9]], 'tensor3': [[22400, 9]]}"
#883,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[22400, 8]], 'tensor1': [[22400, 8]], 'tensor2': [[22400, 8]], 'tensor3': [[22400, 8]]}"
#884,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[692]], 'tensor1': [[692]], 'tensor2': [[692]], 'tensor3': [[692]]}"
#885,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'dim': [[0]], 'tensor0': [[3, 800, 1088]], 'tensor1': [[3, 800, 1088]]}"
#886,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'dim': [[False]], 'tensor0': [[13600]], 'tensor1': [[13600]]}"
#887,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'dim': [[False]], 'tensor0': [[3400]], 'tensor1': [[3400]]}"
#888,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'dim': [[False]], 'tensor0': [[850]], 'tensor1': [[850]]}"
#889,fcos_r50_caffe_fpn_gn-head_1x_coco,5,"{'dim': [[False]], 'tensor0': [[221]], 'tensor1': [[221]]}"
#890,fcos_r50_caffe_fpn_gn-head_1x_coco,6,"{'dim': [[False]], 'tensor0': [[63]], 'tensor1': [[63]]}"
#891,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[18134, 2]], 'tensor1': [[18134, 2]], 'tensor2': [[18134, 2]], 'tensor3': [[18134, 2]]}"
#892,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[18134, 9]], 'tensor1': [[18134, 9]], 'tensor2': [[18134, 9]], 'tensor3': [[18134, 9]]}"
#893,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[497]], 'tensor1': [[497]], 'tensor2': [[497]], 'tensor3': [[497]]}"
#894,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[0]], 'tensor0': [[3, 1216, 800]], 'tensor1': [[3, 1216, 800]]}"
#895,fcos_r50_caffe_fpn_gn-head_1x_coco,3,"{'dim': [[-1]], 'tensor0': [[20267, 3]], 'tensor1': [[20267, 3]], 'tensor2': [[20267, 3]], 'tensor3': [[20267, 3]]}"
#896,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[153]], 'tensor1': [[153]], 'tensor2': [[153]], 'tensor3': [[153]]}"
#897,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[20267, 42]], 'tensor1': [[20267, 42]], 'tensor2': [[20267, 42]], 'tensor3': [[20267, 42]]}"
#898,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[1562]], 'tensor1': [[1562]], 'tensor2': [[1562]], 'tensor3': [[1562]]}"
#899,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[18134, 25]], 'tensor1': [[18134, 25]], 'tensor2': [[18134, 25]], 'tensor3': [[18134, 25]]}"
#900,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'dim': [[-1]], 'tensor0': [[498]], 'tensor1': [[498]], 'tensor2': [[498]], 'tensor3': [[498]]}"
#901,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[22400, 12]], 'tensor1': [[22400, 12]], 'tensor2': [[22400, 12]], 'tensor3': [[22400, 12]]}"
#902,fcos_r50_caffe_fpn_gn-head_1x_coco,4,"{'dim': [[-1]], 'tensor0': [[22400, 1]], 'tensor1': [[22400, 1]], 'tensor2': [[22400, 1]], 'tensor3': [[22400, 1]]}"
#903,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[366]], 'tensor1': [[366]], 'tensor2': [[366]], 'tensor3': [[366]]}"
#904,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[20267, 23]], 'tensor1': [[20267, 23]], 'tensor2': [[20267, 23]], 'tensor3': [[20267, 23]]}"
#905,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[20267, 2]], 'tensor1': [[20267, 2]], 'tensor2': [[20267, 2]], 'tensor3': [[20267, 2]]}"
#906,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[760]], 'tensor1': [[760]], 'tensor2': [[760]], 'tensor3': [[760]]}"
#907,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[0]], 'tensor0': [[3, 1344, 800]], 'tensor1': [[3, 1344, 800]]}"
#908,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[22400, 2]], 'tensor1': [[22400, 2]], 'tensor2': [[22400, 2]], 'tensor3': [[22400, 2]]}"
#909,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[22400, 5]], 'tensor1': [[22400, 5]], 'tensor2': [[22400, 5]], 'tensor3': [[22400, 5]]}"
#910,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[262]], 'tensor1': [[262]], 'tensor2': [[262]], 'tensor3': [[262]]}"
#911,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[20267, 10]], 'tensor1': [[20267, 10]], 'tensor2': [[20267, 10]], 'tensor3': [[20267, 10]]}"
#912,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[194]], 'tensor1': [[194]], 'tensor2': [[194]], 'tensor3': [[194]]}"
#913,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[71]], 'tensor1': [[71]], 'tensor2': [[71]], 'tensor3': [[71]]}"
#914,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[0]], 'tensor0': [[3, 1088, 800]], 'tensor1': [[3, 1088, 800]]}"
#915,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[18134, 1]], 'tensor1': [[18134, 1]], 'tensor2': [[18134, 1]], 'tensor3': [[18134, 1]]}"
#916,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[106]], 'tensor1': [[106]], 'tensor2': [[106]], 'tensor3': [[106]]}"
#917,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[0]], 'tensor0': [[3, 800, 1120]], 'tensor1': [[3, 800, 1120]]}"
#918,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[False]], 'tensor0': [[14000]], 'tensor1': [[14000]]}"
#919,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[False]], 'tensor0': [[3500]], 'tensor1': [[3500]]}"
#920,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[False]], 'tensor0': [[875]], 'tensor1': [[875]]}"
#921,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[False]], 'tensor0': [[234]], 'tensor1': [[234]]}"
#922,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[18672, 5]], 'tensor1': [[18672, 5]], 'tensor2': [[18672, 5]], 'tensor3': [[18672, 5]]}"
#923,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[18672, 1]], 'tensor1': [[18672, 1]], 'tensor2': [[18672, 1]], 'tensor3': [[18672, 1]]}"
#924,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[226]], 'tensor1': [[226]], 'tensor2': [[226]], 'tensor3': [[226]]}"
#925,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[18134, 6]], 'tensor1': [[18134, 6]], 'tensor2': [[18134, 6]], 'tensor3': [[18134, 6]]}"
#926,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[18134, 4]], 'tensor1': [[18134, 4]], 'tensor2': [[18134, 4]], 'tensor3': [[18134, 4]]}"
#927,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[329]], 'tensor1': [[329]], 'tensor2': [[329]], 'tensor3': [[329]]}"
#928,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[22400, 3]], 'tensor1': [[22400, 3]], 'tensor2': [[22400, 3]], 'tensor3': [[22400, 3]]}"
#929,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[22400, 13]], 'tensor1': [[22400, 13]], 'tensor2': [[22400, 13]], 'tensor3': [[22400, 13]]}"
#930,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[346]], 'tensor1': [[346]], 'tensor2': [[346]], 'tensor3': [[346]]}"
#931,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[162]], 'tensor1': [[162]], 'tensor2': [[162]], 'tensor3': [[162]]}"
#932,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[18134, 3]], 'tensor1': [[18134, 3]], 'tensor2': [[18134, 3]], 'tensor3': [[18134, 3]]}"
#933,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[18134, 15]], 'tensor1': [[18134, 15]], 'tensor2': [[18134, 15]], 'tensor3': [[18134, 15]]}"
#934,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[424]], 'tensor1': [[424]], 'tensor2': [[424]], 'tensor3': [[424]]}"
#935,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[0]], 'tensor0': [[3, 800, 1248]], 'tensor1': [[3, 800, 1248]]}"
#936,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[False]], 'tensor0': [[15600]], 'tensor1': [[15600]]}"
#937,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[False]], 'tensor0': [[3900]], 'tensor1': [[3900]]}"
#938,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[False]], 'tensor0': [[975]], 'tensor1': [[975]]}"
#939,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[False]], 'tensor0': [[260]], 'tensor1': [[260]]}"
#940,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[20805, 2]], 'tensor1': [[20805, 2]], 'tensor2': [[20805, 2]], 'tensor3': [[20805, 2]]}"
#941,fcos_r50_caffe_fpn_gn-head_1x_coco,1,"{'dim': [[-1]], 'tensor0': [[20805, 12]], 'tensor1': [[20805, 12]], 'tensor2': [[20805, 12]], 'tensor3': [[20805, 12]]}"
#942,fcos_r50_caffe_fpn_gn-head_1x_coco,2,"{'dim': [[-1]], 'tensor0': [[435]], 'tensor1': [[435]], 'tensor2': [[435]], 'tensor3': [[435]]}"
#943,configs--wholebody--2d_kpt_sview_rgb_img--associative_embedding--coco-wholebody--higherhrnet_w48_coco_wholebody_512x512.py,1,"{'dim': [[False]], 'tensor0': [[1]], 'tensor1': [[1]], 'tensor2': [[1]], 'tensor3': [[1]], 'tensor4': [[1]], 'tensor5': [[1]], 'tensor6': [[1]], 'tensor7': [[1]], 'tensor8': [[1]], 'tensor9': [[1]], 'tensor10': [[1]], 'tensor11': [[1]], 'tensor12': [[1]], 'tensor13': [[1]], 'tensor14': [[1]], 'tensor15': [[1]], 'tensor16': [[1]], 'tensor17': [[1]], 'tensor18': [[1]], 'tensor19': [[1]], 'tensor20': [[1]], 'tensor21': [[1]], 'tensor22': [[1]], 'tensor23': [[1]], 'tensor24': [[1]], 'tensor25': [[1]], 'tensor26': [[1]], 'tensor27': [[1]], 'tensor28': [[1]], 'tensor29': [[1]], 'tensor30': [[1]], 'tensor31': [[1]], 'tensor32': [[1]], 'tensor33': [[1]], 'tensor34': [[1]], 'tensor35': [[1]], 'tensor36': [[1]], 'tensor37': [[1]], 'tensor38': [[1]], 'tensor39': [[1]], 'tensor40': [[1]], 'tensor41': [[1]], 'tensor42': [[1]], 'tensor43': [[1]], 'tensor44': [[1]], 'tensor45': [[1]], 'tensor46': [[1]], 'tensor47': [[1]], 'tensor48': [[1]], 'tensor49': [[1]], 'tensor50': [[1]], 'tensor51': [[1]], 'tensor52': [[1]], 'tensor53': [[1]], 'tensor54': [[1]], 'tensor55': [[1]], 'tensor56': [[1]], 'tensor57': [[1]], 'tensor58': [[1]], 'tensor59': [[1]], 'tensor60': [[1]], 'tensor61': [[1]], 'tensor62': [[1]]}"
#944,configs--wholebody--2d_kpt_sview_rgb_img--associative_embedding--coco-wholebody--higherhrnet_w48_coco_wholebody_512x512.py,1,"{'dim': [[False]], 'tensor0': [[1]], 'tensor1': [[1]], 'tensor2': [[1]], 'tensor3': [[1]], 'tensor4': [[1]], 'tensor5': [[1]], 'tensor6': [[1]], 'tensor7': [[1]], 'tensor8': [[1]], 'tensor9': [[1]], 'tensor10': [[1]], 'tensor11': [[1]], 'tensor12': [[1]], 'tensor13': [[1]], 'tensor14': [[1]], 'tensor15': [[1]], 'tensor16': [[1]], 'tensor17': [[1]], 'tensor18': [[1]], 'tensor19': [[1]], 'tensor20': [[1]], 'tensor21': [[1]], 'tensor22': [[1]], 'tensor23': [[1]], 'tensor24': [[1]], 'tensor25': [[1]], 'tensor26': [[1]], 'tensor27': [[1]], 'tensor28': [[1]], 'tensor29': [[1]], 'tensor30': [[1]], 'tensor31': [[1]], 'tensor32': [[1]], 'tensor33': [[1]], 'tensor34': [[1]], 'tensor35': [[1]]}"
#945,configs--wholebody--2d_kpt_sview_rgb_img--associative_embedding--coco-wholebody--higherhrnet_w48_coco_wholebody_512x512.py,1,"{'dim': [[False]], 'tensor0': [[1]], 'tensor1': [[1]], 'tensor2': [[1]], 'tensor3': [[1]], 'tensor4': [[1]], 'tensor5': [[1]], 'tensor6': [[1]], 'tensor7': [[1]], 'tensor8': [[1]], 'tensor9': [[1]], 'tensor10': [[1]], 'tensor11': [[1]], 'tensor12': [[1]], 'tensor13': [[1]], 'tensor14': [[1]]}"
