id,source_neural_network,num_of_calls,parameters,running_time
#1072,bbox_r50_grid_fpn_gn-neck+head_1x_coco,50,"{'input_tensor': [[3]], 'dims': [[1, 3, 1, 1]]}",2.9850006103515624e-06
#1073,bbox_r50_grid_fpn_gn-neck+head_1x_coco,8,"{'input_tensor': [[2, 3, 3, 100, 152]], 'dims': [[2, -1, 100, 152]]}",3.0279159545898436e-06
#1074,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 9, 2, 100, 152]], 'dims': [[2, -1, 100, 152]]}",2.9969215393066407e-06
#1075,bbox_r50_grid_fpn_gn-neck+head_1x_coco,8,"{'input_tensor': [[2, 3, 3, 50, 76]], 'dims': [[2, -1, 50, 76]]}",3.0231475830078124e-06
#1076,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 9, 2, 50, 76]], 'dims': [[2, -1, 50, 76]]}",2.9778480529785157e-06
#1077,bbox_r50_grid_fpn_gn-neck+head_1x_coco,8,"{'input_tensor': [[2, 3, 3, 25, 38]], 'dims': [[2, -1, 25, 38]]}",2.93731689453125e-06
#1078,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 9, 2, 25, 38]], 'dims': [[2, -1, 25, 38]]}",3.049373626708984e-06
#1079,bbox_r50_grid_fpn_gn-neck+head_1x_coco,8,"{'input_tensor': [[2, 3, 3, 13, 19]], 'dims': [[2, -1, 13, 19]]}",2.9540061950683595e-06
#1080,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 9, 2, 13, 19]], 'dims': [[2, -1, 13, 19]]}",2.970695495605469e-06
#1081,bbox_r50_grid_fpn_gn-neck+head_1x_coco,8,"{'input_tensor': [[2, 3, 3, 7, 10]], 'dims': [[2, -1, 7, 10]]}",2.9587745666503907e-06
#1082,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 9, 2, 7, 10]], 'dims': [[2, -1, 7, 10]]}",2.944469451904297e-06
#1083,bbox_r50_grid_fpn_gn-neck+head_1x_coco,8,"{'input_tensor': [[100, 152, 18]], 'dims': [[-1, 18]]}",2.944469451904297e-06
#1084,bbox_r50_grid_fpn_gn-neck+head_1x_coco,12,"{'input_tensor': [[15200, 9, 2]], 'dims': [[15200, -1]]}",3.0422210693359374e-06
#1085,bbox_r50_grid_fpn_gn-neck+head_1x_coco,8,"{'input_tensor': [[50, 76, 18]], 'dims': [[-1, 18]]}",2.8872489929199217e-06
#1086,bbox_r50_grid_fpn_gn-neck+head_1x_coco,12,"{'input_tensor': [[3800, 9, 2]], 'dims': [[3800, -1]]}",2.9158592224121095e-06
#1087,bbox_r50_grid_fpn_gn-neck+head_1x_coco,8,"{'input_tensor': [[25, 38, 18]], 'dims': [[-1, 18]]}",2.944469451904297e-06
#1088,bbox_r50_grid_fpn_gn-neck+head_1x_coco,12,"{'input_tensor': [[950, 9, 2]], 'dims': [[950, -1]]}",2.913475036621094e-06
#1089,bbox_r50_grid_fpn_gn-neck+head_1x_coco,8,"{'input_tensor': [[13, 19, 18]], 'dims': [[-1, 18]]}",2.9253959655761718e-06
#1090,bbox_r50_grid_fpn_gn-neck+head_1x_coco,12,"{'input_tensor': [[247, 9, 2]], 'dims': [[247, -1]]}",2.884864807128906e-06
#1091,bbox_r50_grid_fpn_gn-neck+head_1x_coco,8,"{'input_tensor': [[7, 10, 18]], 'dims': [[-1, 18]]}",2.9158592224121095e-06
#1092,bbox_r50_grid_fpn_gn-neck+head_1x_coco,12,"{'input_tensor': [[70, 9, 2]], 'dims': [[70, -1]]}",2.9587745666503907e-06
#1093,bbox_r50_grid_fpn_gn-neck+head_1x_coco,50,"{'input_tensor': [[4]], 'dims': [[1, 4]]}",2.884864807128906e-06
#1094,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 18, 100, 152]], 'dims': [[2, -1, 2, 100, 152]]}",3.0946731567382814e-06
#1095,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 18, 50, 76]], 'dims': [[2, -1, 2, 50, 76]]}",3.077983856201172e-06
#1096,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 18, 25, 38]], 'dims': [[2, -1, 2, 25, 38]]}",3.0040740966796874e-06
#1097,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 18, 13, 19]], 'dims': [[2, -1, 2, 13, 19]]}",3.1042098999023436e-06
#1098,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 18, 7, 10]], 'dims': [[2, -1, 2, 7, 10]]}",2.9969215393066407e-06
#1099,bbox_r50_grid_fpn_gn-neck+head_1x_coco,3,"{'input_tensor': [[30400]], 'dims': [[-1, 1]]}",2.994537353515625e-06
#1100,bbox_r50_grid_fpn_gn-neck+head_1x_coco,6,"{'input_tensor': [[30400, 18]], 'dims': [[30400, -1, 2]]}",3.0851364135742186e-06
#1101,bbox_r50_grid_fpn_gn-neck+head_1x_coco,3,"{'input_tensor': [[7600]], 'dims': [[-1, 1]]}",2.899169921875e-06
#1102,bbox_r50_grid_fpn_gn-neck+head_1x_coco,6,"{'input_tensor': [[7600, 18]], 'dims': [[7600, -1, 2]]}",2.9897689819335935e-06
#1103,bbox_r50_grid_fpn_gn-neck+head_1x_coco,3,"{'input_tensor': [[1900]], 'dims': [[-1, 1]]}",2.987384796142578e-06
#1104,bbox_r50_grid_fpn_gn-neck+head_1x_coco,6,"{'input_tensor': [[1900, 18]], 'dims': [[1900, -1, 2]]}",2.9587745666503907e-06
#1105,bbox_r50_grid_fpn_gn-neck+head_1x_coco,3,"{'input_tensor': [[494]], 'dims': [[-1, 1]]}",2.9206275939941406e-06
#1106,bbox_r50_grid_fpn_gn-neck+head_1x_coco,6,"{'input_tensor': [[494, 18]], 'dims': [[494, -1, 2]]}",2.932548522949219e-06
#1107,bbox_r50_grid_fpn_gn-neck+head_1x_coco,3,"{'input_tensor': [[140]], 'dims': [[-1, 1]]}",2.8896331787109373e-06
#1108,bbox_r50_grid_fpn_gn-neck+head_1x_coco,6,"{'input_tensor': [[140, 18]], 'dims': [[140, -1, 2]]}",2.949237823486328e-06
#1109,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 3, 100, 100]], 'dims': [[2, -1, 100, 100]]}",2.9850006103515624e-06
#1110,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 9, 2, 100, 100]], 'dims': [[2, -1, 100, 100]]}",3.0183792114257813e-06
#1111,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 3, 50, 50]], 'dims': [[2, -1, 50, 50]]}",3.0040740966796874e-06
#1112,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 9, 2, 50, 50]], 'dims': [[2, -1, 50, 50]]}",3.0303001403808596e-06
#1113,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 3, 25, 25]], 'dims': [[2, -1, 25, 25]]}",2.9754638671875e-06
#1114,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 9, 2, 25, 25]], 'dims': [[2, -1, 25, 25]]}",2.9921531677246095e-06
#1115,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 3, 13, 13]], 'dims': [[2, -1, 13, 13]]}",2.9397010803222656e-06
#1116,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 9, 2, 13, 13]], 'dims': [[2, -1, 13, 13]]}",3.01361083984375e-06
#1117,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 3, 7, 7]], 'dims': [[2, -1, 7, 7]]}",2.951622009277344e-06
#1118,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 9, 2, 7, 7]], 'dims': [[2, -1, 7, 7]]}",2.9540061950683595e-06
#1119,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[100, 100, 18]], 'dims': [[-1, 18]]}",2.9540061950683595e-06
#1120,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[10000, 9, 2]], 'dims': [[10000, -1]]}",3.0183792114257813e-06
#1121,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[50, 50, 18]], 'dims': [[-1, 18]]}",2.932548522949219e-06
#1122,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2500, 9, 2]], 'dims': [[2500, -1]]}",2.9397010803222656e-06
#1123,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[25, 25, 18]], 'dims': [[-1, 18]]}",2.9659271240234374e-06
#1124,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[625, 9, 2]], 'dims': [[625, -1]]}",2.884864807128906e-06
#1125,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[13, 13, 18]], 'dims': [[-1, 18]]}",2.8681755065917967e-06
#1126,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[169, 9, 2]], 'dims': [[169, -1]]}",2.8896331787109373e-06
#1127,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[7, 7, 18]], 'dims': [[-1, 18]]}",2.875328063964844e-06
#1128,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[49, 9, 2]], 'dims': [[49, -1]]}",2.949237823486328e-06
#1129,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 18, 100, 100]], 'dims': [[2, -1, 2, 100, 100]]}",3.087520599365234e-06
#1130,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 18, 50, 50]], 'dims': [[2, -1, 2, 50, 50]]}",3.0469894409179686e-06
#1131,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 18, 25, 25]], 'dims': [[2, -1, 2, 25, 25]]}",3.0303001403808596e-06
#1132,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 18, 13, 13]], 'dims': [[2, -1, 2, 13, 13]]}",3.0279159545898436e-06
#1133,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 18, 7, 7]], 'dims': [[2, -1, 2, 7, 7]]}",3.070831298828125e-06
#1134,bbox_r50_grid_fpn_gn-neck+head_1x_coco,1,"{'input_tensor': [[20000]], 'dims': [[-1, 1]]}",2.8634071350097656e-06
#1135,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[20000, 18]], 'dims': [[20000, -1, 2]]}",2.982616424560547e-06
#1136,bbox_r50_grid_fpn_gn-neck+head_1x_coco,1,"{'input_tensor': [[5000]], 'dims': [[-1, 1]]}",2.903938293457031e-06
#1137,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[5000, 18]], 'dims': [[5000, -1, 2]]}",2.987384796142578e-06
#1138,bbox_r50_grid_fpn_gn-neck+head_1x_coco,1,"{'input_tensor': [[1250]], 'dims': [[-1, 1]]}",3.01361083984375e-06
#1139,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[1250, 18]], 'dims': [[1250, -1, 2]]}",2.9468536376953124e-06
#1140,bbox_r50_grid_fpn_gn-neck+head_1x_coco,1,"{'input_tensor': [[338]], 'dims': [[-1, 1]]}",2.918243408203125e-06
#1141,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[338, 18]], 'dims': [[338, -1, 2]]}",2.968311309814453e-06
#1142,bbox_r50_grid_fpn_gn-neck+head_1x_coco,1,"{'input_tensor': [[98]], 'dims': [[-1, 1]]}",2.8705596923828123e-06
#1143,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[98, 18]], 'dims': [[98, -1, 2]]}",2.956390380859375e-06
#1144,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 3, 100, 168]], 'dims': [[2, -1, 100, 168]]}",3.025531768798828e-06
#1145,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 9, 2, 100, 168]], 'dims': [[2, -1, 100, 168]]}",3.020763397216797e-06
#1146,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 3, 50, 84]], 'dims': [[2, -1, 50, 84]]}",2.970695495605469e-06
#1147,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 9, 2, 50, 84]], 'dims': [[2, -1, 50, 84]]}",3.0231475830078124e-06
#1148,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 3, 25, 42]], 'dims': [[2, -1, 25, 42]]}",2.9754638671875e-06
#1149,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 9, 2, 25, 42]], 'dims': [[2, -1, 25, 42]]}",3.0040740966796874e-06
#1150,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 3, 13, 21]], 'dims': [[2, -1, 13, 21]]}",2.982616424560547e-06
#1151,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 9, 2, 13, 21]], 'dims': [[2, -1, 13, 21]]}",2.9969215393066407e-06
#1152,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 3, 7, 11]], 'dims': [[2, -1, 7, 11]]}",2.9921531677246095e-06
#1153,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 9, 2, 7, 11]], 'dims': [[2, -1, 7, 11]]}",3.0159950256347657e-06
#1154,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[100, 168, 18]], 'dims': [[-1, 18]]}",2.949237823486328e-06
#1155,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[16800, 9, 2]], 'dims': [[16800, -1]]}",2.951622009277344e-06
#1156,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[50, 84, 18]], 'dims': [[-1, 18]]}",2.918243408203125e-06
#1157,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[4200, 9, 2]], 'dims': [[4200, -1]]}",2.951622009277344e-06
#1158,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[25, 42, 18]], 'dims': [[-1, 18]]}",2.9611587524414062e-06
#1159,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[1050, 9, 2]], 'dims': [[1050, -1]]}",2.899169921875e-06
#1160,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[13, 21, 18]], 'dims': [[-1, 18]]}",2.884864807128906e-06
#1161,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[273, 9, 2]], 'dims': [[273, -1]]}",2.913475036621094e-06
#1162,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[7, 11, 18]], 'dims': [[-1, 18]]}",2.8634071350097656e-06
#1163,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[77, 9, 2]], 'dims': [[77, -1]]}",2.9540061950683595e-06
#1164,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 18, 100, 168]], 'dims': [[2, -1, 2, 100, 168]]}",3.063678741455078e-06
#1165,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 18, 50, 84]], 'dims': [[2, -1, 2, 50, 84]]}",3.0374526977539063e-06
#1166,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 18, 25, 42]], 'dims': [[2, -1, 2, 25, 42]]}",3.01361083984375e-06
#1167,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 18, 13, 21]], 'dims': [[2, -1, 2, 13, 21]]}",3.032684326171875e-06
#1168,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 18, 7, 11]], 'dims': [[2, -1, 2, 7, 11]]}",3.1065940856933592e-06
#1169,bbox_r50_grid_fpn_gn-neck+head_1x_coco,1,"{'input_tensor': [[33600]], 'dims': [[-1, 1]]}",2.9253959655761718e-06
#1170,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[33600, 18]], 'dims': [[33600, -1, 2]]}",3.0422210693359374e-06
#1171,bbox_r50_grid_fpn_gn-neck+head_1x_coco,1,"{'input_tensor': [[8400]], 'dims': [[-1, 1]]}",2.8896331787109373e-06
#1172,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[8400, 18]], 'dims': [[8400, -1, 2]]}",3.2567977905273438e-06
#1173,bbox_r50_grid_fpn_gn-neck+head_1x_coco,1,"{'input_tensor': [[2100]], 'dims': [[-1, 1]]}",2.8896331787109373e-06
#1174,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2100, 18]], 'dims': [[2100, -1, 2]]}",2.9349327087402345e-06
#1175,bbox_r50_grid_fpn_gn-neck+head_1x_coco,1,"{'input_tensor': [[546]], 'dims': [[-1, 1]]}",2.8705596923828123e-06
#1176,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[546, 18]], 'dims': [[546, -1, 2]]}",2.956390380859375e-06
#1177,bbox_r50_grid_fpn_gn-neck+head_1x_coco,1,"{'input_tensor': [[154]], 'dims': [[-1, 1]]}",2.9277801513671873e-06
#1178,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[154, 18]], 'dims': [[154, -1, 2]]}",2.9540061950683595e-06
#1179,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 3, 152, 100]], 'dims': [[2, -1, 152, 100]]}",2.9850006103515624e-06
#1180,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 9, 2, 152, 100]], 'dims': [[2, -1, 152, 100]]}",3.0183792114257813e-06
#1181,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 3, 76, 50]], 'dims': [[2, -1, 76, 50]]}",2.9993057250976563e-06
#1182,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 9, 2, 76, 50]], 'dims': [[2, -1, 76, 50]]}",3.020763397216797e-06
#1183,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 3, 38, 25]], 'dims': [[2, -1, 38, 25]]}",3.0565261840820313e-06
#1184,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 9, 2, 38, 25]], 'dims': [[2, -1, 38, 25]]}",3.01361083984375e-06
#1185,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 3, 19, 13]], 'dims': [[2, -1, 19, 13]]}",2.9993057250976563e-06
#1186,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 9, 2, 19, 13]], 'dims': [[2, -1, 19, 13]]}",2.9087066650390623e-06
#1187,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[2, 3, 3, 10, 7]], 'dims': [[2, -1, 10, 7]]}",3.01361083984375e-06
#1188,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 9, 2, 10, 7]], 'dims': [[2, -1, 10, 7]]}",2.956390380859375e-06
#1189,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[152, 100, 18]], 'dims': [[-1, 18]]}",2.9850006103515624e-06
#1190,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[76, 50, 18]], 'dims': [[-1, 18]]}",2.913475036621094e-06
#1191,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[38, 25, 18]], 'dims': [[-1, 18]]}",2.9063224792480468e-06
#1192,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[19, 13, 18]], 'dims': [[-1, 18]]}",2.8967857360839845e-06
#1193,bbox_r50_grid_fpn_gn-neck+head_1x_coco,4,"{'input_tensor': [[10, 7, 18]], 'dims': [[-1, 18]]}",2.8300285339355467e-06
#1194,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 18, 152, 100]], 'dims': [[2, -1, 2, 152, 100]]}",3.068447113037109e-06
#1195,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 18, 76, 50]], 'dims': [[2, -1, 2, 76, 50]]}",3.0231475830078124e-06
#1196,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 18, 38, 25]], 'dims': [[2, -1, 2, 38, 25]]}",3.032684326171875e-06
#1197,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 18, 19, 13]], 'dims': [[2, -1, 2, 19, 13]]}",3.0612945556640625e-06
#1198,bbox_r50_grid_fpn_gn-neck+head_1x_coco,2,"{'input_tensor': [[2, 18, 10, 7]], 'dims': [[2, -1, 2, 10, 7]]}",3.032684326171875e-06
#1199,configs--body--2d_kpt_sview_rgb_img--associative_embedding--crowdpose--higherhrnet_w32_crowdpose_640x640_udp.py,5,"{'input_tensor': [[2, 14, 160, 160]], 'dims': [[2, -1, 1]]}",2.982616424560547e-06
#1200,faster_rcnn_r50_pafpn_1x_coco,10,"{'input_tensor': [[3, 1]], 'dims': [[-1]]}",2.8777122497558594e-06
#1201,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[200]], 'dims': [[-1, 1]]}",2.9206275939941406e-06
#1202,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[200, 304]], 'dims': [[-1]]}",2.903938293457031e-06
#1203,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[60800, 3, 4]], 'dims': [[-1, 4]]}",3.0541419982910157e-06
#1204,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[100]], 'dims': [[-1, 1]]}",2.8896331787109373e-06
#1205,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[100, 152]], 'dims': [[-1]]}",2.8347969055175783e-06
#1206,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[15200, 3, 4]], 'dims': [[-1, 4]]}",2.9468536376953124e-06
#1207,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[50]], 'dims': [[-1, 1]]}",2.903938293457031e-06
#1208,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[50, 76]], 'dims': [[-1]]}",2.944469451904297e-06
#1209,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[3800, 3, 4]], 'dims': [[-1, 4]]}",2.9540061950683595e-06
#1210,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[25]], 'dims': [[-1, 1]]}",2.8777122497558594e-06
#1211,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[25, 38]], 'dims': [[-1]]}",2.827644348144531e-06
#1212,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[950, 3, 4]], 'dims': [[-1, 4]]}",2.9730796813964845e-06
#1213,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[13]], 'dims': [[-1, 1]]}",2.8514862060546877e-06
#1214,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[13, 19]], 'dims': [[-1]]}",2.8443336486816406e-06
#1215,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[247, 3, 4]], 'dims': [[-1, 4]]}",2.970695495605469e-06
#1216,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[60800, 3]], 'dims': [[-1]]}",2.8705596923828123e-06
#1217,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[15200, 3]], 'dims': [[-1]]}",2.880096435546875e-06
#1218,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[3800, 3]], 'dims': [[-1]]}",2.8347969055175783e-06
#1219,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[950, 3]], 'dims': [[-1]]}",2.8491020202636717e-06
#1220,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[247, 3]], 'dims': [[-1]]}",2.818107604980469e-06
#1221,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[364800]], 'dims': [[-1, 1]]}",2.9540061950683595e-06
#1222,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[91200]], 'dims': [[-1, 1]]}",2.8920173645019533e-06
#1223,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[22800]], 'dims': [[-1, 1]]}",2.8967857360839845e-06
#1224,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[5700]], 'dims': [[-1, 1]]}",2.875328063964844e-06
#1225,faster_rcnn_r50_pafpn_1x_coco,8,"{'input_tensor': [[1482]], 'dims': [[-1, 1]]}",2.8920173645019533e-06
#1226,faster_rcnn_r50_pafpn_1x_coco,20,"{'input_tensor': [[4]], 'dims': [[1, -1]]}",2.956390380859375e-06
#1227,faster_rcnn_r50_pafpn_1x_coco,5,"{'input_tensor': [[1024]], 'dims': [[1, -1]]}",2.8777122497558594e-06
#1228,faster_rcnn_r50_pafpn_1x_coco,5,"{'input_tensor': [[1024, 320]], 'dims': [[1024, -1, 4]]}",2.9850006103515624e-06
#1229,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[272]], 'dims': [[-1, 1]]}",2.899169921875e-06
#1230,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[272, 200]], 'dims': [[-1]]}",2.963542938232422e-06
#1231,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[54400, 3, 4]], 'dims': [[-1, 4]]}",3.47137451171875e-06
#1232,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[136]], 'dims': [[-1, 1]]}",2.951622009277344e-06
#1233,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[136, 100]], 'dims': [[-1]]}",2.8634071350097656e-06
#1234,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[13600, 3, 4]], 'dims': [[-1, 4]]}",3.0422210693359374e-06
#1235,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[68]], 'dims': [[-1, 1]]}",2.8920173645019533e-06
#1236,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[68, 50]], 'dims': [[-1]]}",2.8514862060546877e-06
#1237,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[3400, 3, 4]], 'dims': [[-1, 4]]}",2.9397010803222656e-06
#1238,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[34]], 'dims': [[-1, 1]]}",2.923011779785156e-06
#1239,faster_rcnn_r50_pafpn_1x_coco,4,"{'input_tensor': [[34, 25]], 'dims': [[-1]]}",2.8514862060546877e-06
#1240,faster_rcnn_r50_pafpn_1x_coco,2,"{'input_tensor': [[850, 3, 4]], 'dims': [[-1, 4]]}",2.932548522949219e-06
