id,source_neural_network,num_of_calls,parameters,running_time
#294,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[140, 4, 49, 32]], 'dim0': [[1]], 'dim1': [[2]]}",3.1995773315429687e-06
#295,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[2, 512, 768]], 'dim0': [[1]], 'dim1': [[2]]}",3.592967987060547e-06
#296,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[40, 8, 49, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}",3.3926963806152345e-06
#297,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[40, 8, 49, 32]], 'dim0': [[1]], 'dim1': [[2]]}",4.312992095947266e-06
#298,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[2, 1024, 192]], 'dim0': [[1]], 'dim1': [[2]]}",2.930164337158203e-06
#299,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,90,"{'input_tensor': [[12, 16, 49, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}",3.0231475830078124e-06
#300,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,90,"{'input_tensor': [[12, 16, 49, 32]], 'dim0': [[1]], 'dim1': [[2]]}",3.3020973205566405e-06
#301,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[2, 2048, 48]], 'dim0': [[1]], 'dim1': [[2]]}",2.8586387634277344e-06
#302,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[4, 32, 49, 32]], 'dim0': [[-2]], 'dim1': [[-1]]}",3.120899200439453e-06
#303,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[4, 32, 49, 32]], 'dim0': [[1]], 'dim1': [[2]]}",3.1757354736328126e-06
#304,upernet_r50_512x512_80k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",3.0565261840820313e-06
#305,emanet_r101-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",3.0422210693359374e-06
#306,fcn_hr18s_480x480_40k_pascal_context_59,5,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}",2.963542938232422e-06
#307,deeplabv3plus_r50-d8_480x480_80k_pascal_context_59,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}",3.361701965332031e-06
#308,nonlocal_r101-d8_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}",3.5572052001953125e-06
#309,fcn_r101-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}",4.8828125e-06
#310,danet_r101-d8_769x769_80k_cityscapes,20,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}",4.6372413635253905e-06
#311,deeplabv3plus_m-v2-d8_512x512_160k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",3.3664703369140623e-06
#312,fcn_d6_r50-d16_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}",3.0183792114257813e-06
#313,cae_vit-base-p16_32xb64-fp16-coslr-300e_in1k,10,"{'input_tensor': [[64, 768, 196]], 'dim0': [[1]], 'dim1': [[2]]}",3.440380096435547e-06
#314,cae_vit-base-p16_32xb64-fp16-coslr-300e_in1k,60,"{'input_tensor': [[64, 12, 122, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}",3.7407875061035155e-06
#315,cae_vit-base-p16_32xb64-fp16-coslr-300e_in1k,60,"{'input_tensor': [[64, 12, 122, 64]], 'dim0': [[1]], 'dim1': [[2]]}",3.47137451171875e-06
#316,cae_vit-base-p16_32xb64-fp16-coslr-300e_in1k,60,"{'input_tensor': [[64, 12, 76, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}",5.340576171875e-06
#317,cae_vit-base-p16_32xb64-fp16-coslr-300e_in1k,60,"{'input_tensor': [[64, 12, 76, 64]], 'dim0': [[1]], 'dim1': [[2]]}",5.064010620117187e-06
#318,cae_vit-base-p16_32xb64-fp16-coslr-300e_in1k,20,"{'input_tensor': [[64, 12, 196, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}",3.4570693969726562e-06
#319,cae_vit-base-p16_32xb64-fp16-coslr-300e_in1k,40,"{'input_tensor': [[64, 12, 75, 64]], 'dim0': [[1]], 'dim1': [[2]]}",5.681514739990234e-06
#320,cae_vit-base-p16_32xb64-fp16-coslr-300e_in1k,20,"{'input_tensor': [[64, 12, 75, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}",5.2595138549804684e-06
#321,erfnet_fcn_4x4_512x1024_160k_cityscapes_seed1021214388,5,"{'input_tensor': [[4, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",4.732608795166016e-06
#322,deeplabv3_unet_s5-d16_128x128_40k_stare,10,"{'input_tensor': [[4, 1, 128, 128]], 'dim0': [[0]], 'dim1': [[1]]}",4.260540008544922e-06
#323,deeplabv3plus_r50-d8_480x480_40k_pascal_context,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}",4.398822784423828e-06
#324,fcn_unet_s5-d16_128x128_40k_stare,10,"{'input_tensor': [[4, 1, 128, 128]], 'dim0': [[0]], 'dim1': [[1]]}",3.993511199951172e-06
#325,deeplabv3_r50-d8_512x512_4x4_160k_coco-stuff164k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",4.575252532958985e-06
#326,pspnet_unet_s5-d16_ce-1.0-dice-3.0_256x256_40k_hrf,10,"{'input_tensor': [[4, 1, 256, 256]], 'dim0': [[0]], 'dim1': [[1]]}",3.6787986755371093e-06
#327,deeplabv3plus_r101-d8_480x480_40k_pascal_context_59,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}",4.3821334838867185e-06
#328,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_18_coco_256x192.py,5,"{'input_tensor': [[2, 2, 16, 64, 48]], 'dim0': [[1]], 'dim1': [[2]]}",3.833770751953125e-06
#329,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_18_coco_256x192.py,80,"{'input_tensor': [[2, 2, 20, 64, 48]], 'dim0': [[1]], 'dim1': [[2]]}",4.69207763671875e-06
#330,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_18_coco_256x192.py,80,"{'input_tensor': [[2, 2, 40, 32, 24]], 'dim0': [[1]], 'dim1': [[2]]}",4.642009735107422e-06
#331,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_18_coco_256x192.py,60,"{'input_tensor': [[2, 2, 80, 16, 12]], 'dim0': [[1]], 'dim1': [[2]]}",2.930164337158203e-06
#332,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_18_coco_256x192.py,20,"{'input_tensor': [[2, 2, 160, 8, 6]], 'dim0': [[1]], 'dim1': [[2]]}",3.2138824462890626e-06
#333,pspnet_r101-d8_480x480_40k_pascal_context_59,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}",3.390312194824219e-06
#334,fastfcn_r50-d32_jpu_aspp_512x512_80k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",3.2734870910644532e-06
#335,gcnet_r101-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",3.1328201293945314e-06
#336,deeplabv3_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",3.058910369873047e-06
#337,apcnet_r50-d8_512x512_80k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",3.2258033752441405e-06
#338,fcn_unet_s5-d16_ce-1.0-dice-3.0_256x256_40k_hrf,10,"{'input_tensor': [[4, 1, 256, 256]], 'dim0': [[0]], 'dim1': [[1]]}",3.1757354736328126e-06
#339,fcn_r101-d8_512x512_160k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",3.4666061401367185e-06
#340,fcn_hr18s_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",4.837512969970703e-06
#341,fpn_r101_512x512_160k_ade20k,5,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",4.887580871582031e-06
#342,fcn_hr48_4x4_896x896_80k_isaid,5,"{'input_tensor': [[4, 1, 896, 896]], 'dim0': [[0]], 'dim1': [[1]]}",6.148815155029297e-06
#343,pspnet_r101-d8_512x512_4x4_80k_coco-stuff164k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",4.255771636962891e-06
#344,fcn_hr18s_512x1024_80k_cityscapes,5,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",4.286766052246094e-06
#345,upernet_mae-base_fp16_512x512_160k_ade20k_ms,5,"{'input_tensor': [[2, 768, 1024]], 'dim0': [[1]], 'dim1': [[2]]}",4.792213439941407e-06
#346,upernet_mae-base_fp16_512x512_160k_ade20k_ms,60,"{'input_tensor': [[2, 12, 1025, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}",3.5715103149414064e-06
#347,upernet_mae-base_fp16_512x512_160k_ade20k_ms,60,"{'input_tensor': [[2, 12, 1025, 64]], 'dim0': [[1]], 'dim1': [[2]]}",3.5429000854492186e-06
#348,upernet_mae-base_fp16_512x512_160k_ade20k_ms,10,"{'input_tensor': [[2, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",2.9778480529785157e-06
#349,psanet_r101-d8_512x512_20k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",3.1423568725585937e-06
#350,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,10,"{'input_tensor': [[4, 64, 16384]], 'dim0': [[1]], 'dim1': [[2]]}",3.597736358642578e-06
#351,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,20,"{'input_tensor': [[4, 16384, 64]], 'dim0': [[1]], 'dim1': [[2]]}",4.799365997314453e-06
#352,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,15,"{'input_tensor': [[4, 64, 256]], 'dim0': [[1]], 'dim1': [[2]]}",4.06026840209961e-06
#353,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[4, 16384, 64]], 'dim0': [[0]], 'dim1': [[1]]}",5.130767822265625e-06
#354,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,15,"{'input_tensor': [[4, 256, 64]], 'dim0': [[0]], 'dim1': [[1]]}",3.850460052490234e-06
#355,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[16384, 4, 64]], 'dim0': [[0]], 'dim1': [[1]]}",3.445148468017578e-06
#356,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[256, 4, 64]], 'dim0': [[0]], 'dim1': [[1]]}",2.9206275939941406e-06
#357,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,15,"{'input_tensor': [[4, 256, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}",3.0088424682617186e-06
#358,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,10,"{'input_tensor': [[4, 128, 4096]], 'dim0': [[1]], 'dim1': [[2]]}",3.407001495361328e-06
#359,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,25,"{'input_tensor': [[4, 4096, 128]], 'dim0': [[1]], 'dim1': [[2]]}",3.6096572875976564e-06
#360,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,20,"{'input_tensor': [[4, 128, 256]], 'dim0': [[1]], 'dim1': [[2]]}",3.0231475830078124e-06
#361,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,20,"{'input_tensor': [[4, 4096, 128]], 'dim0': [[0]], 'dim1': [[1]]}",4.301071166992187e-06
#362,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,20,"{'input_tensor': [[4, 256, 128]], 'dim0': [[0]], 'dim1': [[1]]}",2.8872489929199217e-06
#363,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,20,"{'input_tensor': [[4096, 8, 64]], 'dim0': [[0]], 'dim1': [[1]]}",5.543231964111328e-06
#364,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,40,"{'input_tensor': [[256, 8, 64]], 'dim0': [[0]], 'dim1': [[1]]}",3.6573410034179687e-06
#365,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,20,"{'input_tensor': [[8, 256, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}",3.0159950256347657e-06
#366,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,20,"{'input_tensor': [[8, 4096, 64]], 'dim0': [[0]], 'dim1': [[1]]}",3.4189224243164062e-06
#367,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,20,"{'input_tensor': [[4096, 4, 128]], 'dim0': [[0]], 'dim1': [[1]]}",4.9710273742675785e-06
#368,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,10,"{'input_tensor': [[4, 320, 1024]], 'dim0': [[1]], 'dim1': [[2]]}",4.627704620361328e-06
#369,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,35,"{'input_tensor': [[4, 1024, 320]], 'dim0': [[1]], 'dim1': [[2]]}",4.572868347167969e-06
#370,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[4, 320, 256]], 'dim0': [[1]], 'dim1': [[2]]}",3.607273101806641e-06
#371,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[4, 1024, 320]], 'dim0': [[0]], 'dim1': [[1]]}",4.534721374511719e-06
#372,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[4, 256, 320]], 'dim0': [[0]], 'dim1': [[1]]}",4.336833953857422e-06
#373,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[1024, 20, 64]], 'dim0': [[0]], 'dim1': [[1]]}",3.9792060852050784e-06
#374,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,60,"{'input_tensor': [[256, 20, 64]], 'dim0': [[0]], 'dim1': [[1]]}",4.405975341796875e-06
#375,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[20, 256, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}",4.746913909912109e-06
#376,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[20, 1024, 64]], 'dim0': [[0]], 'dim1': [[1]]}",3.2377243041992188e-06
#377,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[1024, 4, 320]], 'dim0': [[0]], 'dim1': [[1]]}",3.380775451660156e-06
#378,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,10,"{'input_tensor': [[4, 512, 256]], 'dim0': [[1]], 'dim1': [[2]]}",2.8634071350097656e-06
#379,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,30,"{'input_tensor': [[4, 256, 512]], 'dim0': [[0]], 'dim1': [[1]]}",3.1685829162597654e-06
#380,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,45,"{'input_tensor': [[256, 32, 64]], 'dim0': [[0]], 'dim1': [[1]]}",3.097057342529297e-06
#381,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,15,"{'input_tensor': [[32, 256, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}",3.4356117248535157e-06
#382,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,15,"{'input_tensor': [[32, 256, 64]], 'dim0': [[0]], 'dim1': [[1]]}",3.285408020019531e-06
#383,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,15,"{'input_tensor': [[256, 4, 512]], 'dim0': [[0]], 'dim1': [[1]]}",3.0422210693359374e-06
#384,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,5,"{'input_tensor': [[4, 256, 512]], 'dim0': [[1]], 'dim1': [[2]]}",3.249645233154297e-06
#385,twins_pcpvt-s_uperhead_8x4_512x512_160k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",3.2448768615722655e-06
#386,isanet_r101-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}",3.139972686767578e-06
#387,isanet_r101-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",3.154277801513672e-06
#388,fcn_r101-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",3.3545494079589844e-06
#389,pspnet_r50-d8_512x512_160k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",3.3473968505859373e-06
#390,apcnet_r101-d8_512x512_80k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",4.5657157897949215e-06
#391,fpn_r101_512x1024_80k_cityscapes,5,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",4.589557647705078e-06
#392,deeplabv3plus_r50-d8_512x512_20k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",4.594326019287109e-06
#393,fcn_hr18s_480x480_80k_pascal_context_59,5,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}",4.642009735107422e-06
#394,pspnet_r101-d8_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",3.249645233154297e-06
#395,encnet_r50-d8_512x512_40k_voc12aug,5,"{'input_tensor': [[4, 512, 4096]], 'dim0': [[1]], 'dim1': [[2]]}",3.3092498779296877e-06
#396,encnet_r50-d8_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",3.1948089599609376e-06
#397,deeplabv3plus_r101-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",3.3116340637207033e-06
#398,encnet_r50s-d8_512x512_80k_ade20k,5,"{'input_tensor': [[4, 512, 4096]], 'dim0': [[1]], 'dim1': [[2]]}",3.5381317138671875e-06
#399,encnet_r50s-d8_512x512_80k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",2.951622009277344e-06
#400,fcn_r18-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}",3.0946731567382814e-06
#401,deeplabv3plus_r101-d8_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}",3.178119659423828e-06
#402,apcnet_r101-d8_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}",3.1447410583496093e-06
#403,deeplabv3_r50-d8_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}",3.275871276855469e-06
#404,danet_r50-d8_512x512_80k_ade20k,20,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",3.101825714111328e-06
#405,gcnet_r101-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",3.376007080078125e-06
#406,pspnet_r18-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}",2.875328063964844e-06
#407,danet_r50-d8_512x512_40k_voc12aug,20,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",3.0541419982910157e-06
#408,psanet_r101-d8_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",4.3463706970214845e-06
#409,fcn_r50-d8_480x480_80k_pascal_context_59,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}",4.3058395385742184e-06
#410,deeplabv3_r101-d8_512x512_4x4_80k_coco-stuff164k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",4.193782806396484e-06
#411,dmnet_r50-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",4.38690185546875e-06
#412,upernet_r101_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}",4.281997680664063e-06
#413,ocrnet_hr48_512x512_20k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",4.6396255493164065e-06
#414,sabl_faster_rcnn_r50_fpn_1x_coco,10,"{'input_tensor': [[1024, 256, 14]], 'dim0': [[1]], 'dim1': [[2]]}",3.4117698669433595e-06
#415,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,45,"{'input_tensor': [[150, 16, 64]], 'dim0': [[0]], 'dim1': [[1]]}",3.0755996704101563e-06
#416,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,15,"{'input_tensor': [[16, 150, 64]], 'dim0': [[-2]], 'dim1': [[-1]]}",3.211498260498047e-06
#417,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,15,"{'input_tensor': [[16, 150, 64]], 'dim0': [[0]], 'dim1': [[1]]}",3.116130828857422e-06
#418,knet_s3_upernet_r50-d8_8x2_512x512_adamw_80k_ade20k,25,"{'input_tensor': [[2, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",2.963542938232422e-06
#419,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,16,"{'input_tensor': [[2, 2, 58, 32, 32]], 'dim0': [[1]], 'dim1': [[2]]}",2.9063224792480468e-06
#420,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,32,"{'input_tensor': [[2, 2, 116, 16, 16]], 'dim0': [[1]], 'dim1': [[2]]}",2.9206275939941406e-06
#421,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,16,"{'input_tensor': [[2, 2, 232, 8, 8]], 'dim0': [[1]], 'dim1': [[2]]}",2.9110908508300783e-06
#422,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,4,"{'input_tensor': [[1, 2, 58, 32, 32]], 'dim0': [[1]], 'dim1': [[2]]}",3.1614303588867187e-06
#423,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,8,"{'input_tensor': [[1, 2, 116, 16, 16]], 'dim0': [[1]], 'dim1': [[2]]}",3.01361083984375e-06
#424,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--shufflenetv2_mpii_256x256.py,4,"{'input_tensor': [[1, 2, 232, 8, 8]], 'dim0': [[1]], 'dim1': [[2]]}",2.9540061950683595e-06
#425,icnet_r101-d8_832x832_160k_cityscapes,15,"{'input_tensor': [[2, 1, 832, 832]], 'dim0': [[0]], 'dim1': [[1]]}",3.1828880310058593e-06
#426,fcn_hr48_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",4.9591064453125e-06
#427,ann_r101-d8_512x512_80k_ade20k,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",4.451274871826172e-06
#428,deeplabv3_r50-d8_480x480_80k_pascal_context_59,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}",4.031658172607422e-06
#429,pspnet_r50-d8_512x1024_80k_night_driving,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",4.084110260009765e-06
#430,deeplabv3plus_r101-d16-mg124_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",5.643367767333985e-06
#431,pspnet_r50-d8_480x480_40k_pascal_context_59,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}",1.1627674102783204e-05
#432,gcnet_r101-d8_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",3.4117698669433595e-06
#433,fcn_r101-d8_480x480_80k_pascal_context,10,"{'input_tensor': [[4, 1, 480, 480]], 'dim0': [[0]], 'dim1': [[1]]}",3.1757354736328126e-06
#434,pspnet_r50-d32_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",3.414154052734375e-06
#435,dmnet_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",3.039836883544922e-06
#436,pspnet_r101-d8_fp16_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 1, 512, 1024]], 'dim0': [[0]], 'dim1': [[1]]}",3.0541419982910157e-06
#437,icnet_r18-d8_832x832_80k_cityscapes,15,"{'input_tensor': [[2, 1, 832, 832]], 'dim0': [[0]], 'dim1': [[1]]}",3.130435943603516e-06
#438,nonlocal_r101-d8_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 1, 512, 512]], 'dim0': [[0]], 'dim1': [[1]]}",3.1828880310058593e-06
#439,danet_r50-d8_769x769_40k_cityscapes,20,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}",2.9540061950683595e-06
#440,upernet_r50_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 1, 769, 769]], 'dim0': [[0]], 'dim1': [[1]]}",3.159046173095703e-06
