id,source_neural_network,num_of_calls,parameters,running_time
#366,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[133]], 'dim': [[-1]]}",2.78472900390625e-06
#367,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[15, 1]], 'dim': [[0]]}",2.894401550292969e-06
#368,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[3176, 1]], 'dim': [[1]]}",2.791881561279297e-06
#369,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[81]], 'dim': [[-1]]}",2.7942657470703127e-06
#370,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[105, 1]], 'dim': [[0]]}",2.7680397033691405e-06
#371,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[17909, 1]], 'dim': [[1]]}",2.8061866760253905e-06
#372,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[479]], 'dim': [[-1]]}",2.8705596923828123e-06
#373,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[115, 1]], 'dim': [[0]]}",2.8324127197265627e-06
#374,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[9126, 1]], 'dim': [[1]]}",2.8586387634277344e-06
#375,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[239]], 'dim': [[-1]]}",2.8061866760253905e-06
#376,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[12973, 1]], 'dim': [[1]]}",2.7823448181152344e-06
#377,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[40]], 'dim': [[-1]]}",2.8681755065917967e-06
#378,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[4, 1]], 'dim': [[0]]}",2.8157234191894532e-06
#379,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[5082, 1]], 'dim': [[1]]}",3.211498260498047e-06
#380,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[19]], 'dim': [[-1]]}",2.8324127197265627e-06
#381,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[56, 1]], 'dim': [[0]]}",2.78472900390625e-06
#382,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[21526, 1]], 'dim': [[1]]}",3.0303001403808596e-06
#383,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[270]], 'dim': [[-1]]}",2.8109550476074217e-06
#384,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[72, 1]], 'dim': [[0]]}",2.8109550476074217e-06
#385,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[18086, 1]], 'dim': [[1]]}",2.8014183044433594e-06
#386,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[295]], 'dim': [[-1]]}",2.7871131896972655e-06
#387,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[39, 1]], 'dim': [[0]]}",2.8681755065917967e-06
#388,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[6537, 1]], 'dim': [[1]]}",2.799034118652344e-06
#389,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[187]], 'dim': [[-1]]}",2.799034118652344e-06
#390,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[19, 1]], 'dim': [[0]]}",2.8204917907714844e-06
#391,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[6770, 1]], 'dim': [[1]]}",2.777576446533203e-06
#392,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[89]], 'dim': [[-1]]}",2.8729438781738283e-06
#393,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[13224, 1]], 'dim': [[1]]}",2.8014183044433594e-06
#394,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[41]], 'dim': [[-1]]}",2.827644348144531e-06
#395,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[21, 1]], 'dim': [[0]]}",2.875328063964844e-06
#396,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[11991, 1]], 'dim': [[1]]}",2.803802490234375e-06
#397,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[80]], 'dim': [[-1]]}",2.8586387634277344e-06
#398,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[8, 1]], 'dim': [[0]]}",2.86102294921875e-06
#399,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[5925, 1]], 'dim': [[1]]}",2.789497375488281e-06
#400,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[33]], 'dim': [[-1]]}",2.8967857360839845e-06
#401,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[33, 1]], 'dim': [[0]]}",2.865791320800781e-06
#402,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[9340, 1]], 'dim': [[1]]}",2.8729438781738283e-06
#403,bytetrack_yolox_x_crowdhuman_mot17-private-half,1,"{'input_tensor': [[161]], 'dim': [[-1]]}",2.8061866760253905e-06
#404,configs--body--3d_kpt_mview_rgb_img--voxelpose--shelf--voxelpose_prn32x32x32_cpn48x48x12_shelf_cam5.py,5,"{'input_tensor': [[2, 32768, 3]], 'dim': [[1]]}",3.5071372985839846e-06
#405,ccnet_r50-d8_512x512_20k_voc12aug,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",3.5238265991210936e-06
#406,rpn_r101_fpn_1x_coco,20,"{'input_tensor': [[4]], 'dim': [[0]]}",3.964900970458984e-06
#407,retinanet_free_anchor_r50_fpn_1x_coco,20,"{'input_tensor': [[4]], 'dim': [[0]]}",3.781318664550781e-06
#408,fcn_d6_r101-d16_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}",4.4536590576171874e-06
#409,isanet_r50-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 769, 769]], 'dim': [[0]]}",4.5299530029296875e-06
#410,point_rend_r50_caffe_fpn_mstrain_3x_coco,40,"{'input_tensor': [[4]], 'dim': [[0]]}",4.143714904785156e-06
#411,point_rend_r50_caffe_fpn_mstrain_3x_coco,4,"{'input_tensor': [[256, 200, 288]], 'dim': [[0]]}",3.2329559326171876e-06
#412,point_rend_r50_caffe_fpn_mstrain_3x_coco,8,"{'input_tensor': [[2, 196, 2]], 'dim': [[0]]}",2.932548522949219e-06
#413,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[10, 196, 2]], 'dim': [[0]]}",2.970695495605469e-06
#414,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[12, 588, 2]], 'dim': [[2]]}",2.8538703918457033e-06
#415,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[12, 588]], 'dim': [[1]]}",2.8300285339355467e-06
#416,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[12, 196, 2]], 'dim': [[2]]}",2.846717834472656e-06
#417,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[2, 800, 1152]], 'dim': [[1]]}",3.1828880310058593e-06
#418,point_rend_r50_caffe_fpn_mstrain_3x_coco,4,"{'input_tensor': [[2, 196, 2]], 'dim': [[2]]}",3.0922889709472658e-06
#419,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[10, 640, 864]], 'dim': [[1]]}",3.299713134765625e-06
#420,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[10, 196, 2]], 'dim': [[2]]}",3.020763397216797e-06
#421,point_rend_r50_caffe_fpn_mstrain_3x_coco,4,"{'input_tensor': [[256, 224, 176]], 'dim': [[0]]}",3.337860107421875e-06
#422,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[5, 196, 2]], 'dim': [[0]]}",3.08990478515625e-06
#423,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[7, 588, 2]], 'dim': [[2]]}",3.0851364135742186e-06
#424,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[7, 588]], 'dim': [[1]]}",3.0279159545898436e-06
#425,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[7, 196, 2]], 'dim': [[2]]}",2.9850006103515624e-06
#426,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[2, 704, 704]], 'dim': [[1]]}",2.9659271240234374e-06
#427,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[5, 896, 704]], 'dim': [[1]]}",3.4189224243164062e-06
#428,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[5, 196, 2]], 'dim': [[2]]}",3.0732154846191408e-06
#429,point_rend_r50_caffe_fpn_mstrain_3x_coco,4,"{'input_tensor': [[256, 192, 280]], 'dim': [[0]]}",3.268718719482422e-06
#430,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[4, 196, 2]], 'dim': [[0]]}",3.044605255126953e-06
#431,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[6, 588, 2]], 'dim': [[2]]}",2.9611587524414062e-06
#432,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[6, 588]], 'dim': [[1]]}",2.903938293457031e-06
#433,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[6, 196, 2]], 'dim': [[2]]}",2.8514862060546877e-06
#434,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[4, 768, 1120]], 'dim': [[1]]}",3.3402442932128906e-06
#435,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[4, 196, 2]], 'dim': [[2]]}",3.16619873046875e-06
#436,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[2, 736, 992]], 'dim': [[1]]}",3.2210350036621093e-06
#437,point_rend_r50_caffe_fpn_mstrain_3x_coco,4,"{'input_tensor': [[256, 200, 336]], 'dim': [[0]]}",3.39508056640625e-06
#438,point_rend_r50_caffe_fpn_mstrain_3x_coco,4,"{'input_tensor': [[3, 196, 2]], 'dim': [[0]]}",3.087520599365234e-06
#439,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[5, 588, 2]], 'dim': [[2]]}",3.0803680419921875e-06
#440,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[5, 588]], 'dim': [[1]]}",3.130435943603516e-06
#441,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[2, 800, 1088]], 'dim': [[1]]}",3.216266632080078e-06
#442,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[3, 672, 1344]], 'dim': [[1]]}",3.464221954345703e-06
#443,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[3, 196, 2]], 'dim': [[2]]}",3.0946731567382814e-06
#444,point_rend_r50_caffe_fpn_mstrain_3x_coco,4,"{'input_tensor': [[256, 192, 288]], 'dim': [[0]]}",3.5047531127929686e-06
#445,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input_tensor': [[1, 196, 2]], 'dim': [[0]]}",3.108978271484375e-06
#446,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[4, 588, 2]], 'dim': [[2]]}",2.9897689819335935e-06
#447,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[4, 588]], 'dim': [[1]]}",2.8920173645019533e-06
#448,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[3, 672, 896]], 'dim': [[1]]}",3.47137451171875e-06
#449,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[1, 768, 1152]], 'dim': [[1]]}",3.483295440673828e-06
#450,point_rend_r50_caffe_fpn_mstrain_3x_coco,1,"{'input_tensor': [[1, 196, 2]], 'dim': [[2]]}",3.1256675720214842e-06
#451,deeplabv3plus_r18-d8_4x4_896x896_80k_isaid,10,"{'input_tensor': [[4, 896, 896]], 'dim': [[0]]}",5.030632019042969e-06
#452,pspnet_r50-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 769, 769]], 'dim': [[0]]}",3.4356117248535157e-06
#453,upernet_vit-b16_ln_mln_512x512_160k_ade20k,1,"{'input_tensor': [[1, 768]], 'dim': [[1]]}",3.304481506347656e-06
#454,upernet_vit-b16_ln_mln_512x512_160k_ade20k,20,"{'input_tensor': [[2, 512, 512]], 'dim': [[0]]}",3.478527069091797e-06
#455,pspnet_r50-d8_480x480_40k_pascal_context,10,"{'input_tensor': [[4, 480, 480]], 'dim': [[0]]}",6.058216094970703e-06
#456,deeplabv3_r101-d8_512x512_4x4_40k_coco-stuff10k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",5.8507919311523435e-06
#457,detectors_htc_r50_1x_coco,80,"{'input_tensor': [[4]], 'dim': [[0]]}",4.642009735107422e-06
#458,deeplabv3plus_r50-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}",4.944801330566406e-06
#459,psanet_r50-d8_512x512_20k_voc12aug,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",5.948543548583984e-06
#460,pspnet_r18-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}",3.3164024353027344e-06
#461,ocrnet_r101-d8_512x1024_80k_b16_cityscapes,10,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}",3.2973289489746094e-06
#462,ocrnet_r101-d8_512x1024_80k_b16_cityscapes,5,"{'input_tensor': [[2, 512, 19]], 'dim': [[3]]}",3.2401084899902343e-06
#463,simclr_resnet50_8xb32-coslr-200e_in1k,5,"{'input_tensor': [[32]], 'dim': [[1]]}",2.932548522949219e-06
#464,simclr_resnet50_8xb32-coslr-200e_in1k,5,"{'input_tensor': [[64]], 'dim': [[1]]}",2.765655517578125e-06
#465,fcn_hr48_512x512_160k_ade20k,5,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",3.4046173095703123e-06
#466,pspnet_r50-d8_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",3.2138824462890626e-06
#467,pspnet_r50-d8_480x480_80k_pascal_context_59,10,"{'input_tensor': [[4, 480, 480]], 'dim': [[0]]}",3.3092498779296877e-06
#468,fastfcn_r50-d32_jpu_psp_512x512_160k_ade20k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",5.600452423095703e-06
#469,pspnet_r101-d8_512x1024_40k_night_driving,10,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}",5.135536193847656e-06
#470,pspnet_r101-d8_512x512_4x4_320k_coco-stuff164k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",4.630088806152344e-06
#471,nonlocal_r101-d8_512x512_20k_voc12aug,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",4.229545593261718e-06
#472,bisenetv1_r50-d32_in1k-pre_4x4_1024x1024_160k_cityscapes,15,"{'input_tensor': [[4, 1024, 1024]], 'dim': [[0]]}",5.097389221191406e-06
#473,ann_r101-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 769, 769]], 'dim': [[0]]}",4.856586456298828e-06
#474,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,38,"{'input_tensor': [[4]], 'dim': [[0]]}",4.737377166748047e-06
#475,fcn_r50-d8_512x512_20k_voc12aug,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",4.949569702148438e-06
#476,upernet_r50_512x512_40k_voc12aug,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",4.8065185546875e-06
#477,pspnet_r50-d8_512x512_80k_ade20k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",4.720687866210938e-06
#478,van-tiny_8xb128_in1k,30,"{'input_tensor': [[32]], 'dim': [[-1]]}",4.503726959228516e-06
#479,van-tiny_8xb128_in1k,30,"{'input_tensor': [[32, 1]], 'dim': [[-1]]}",3.7288665771484376e-06
#480,van-tiny_8xb128_in1k,30,"{'input_tensor': [[64]], 'dim': [[-1]]}",3.5810470581054686e-06
#481,van-tiny_8xb128_in1k,30,"{'input_tensor': [[64, 1]], 'dim': [[-1]]}",3.5119056701660157e-06
#482,van-tiny_8xb128_in1k,50,"{'input_tensor': [[160]], 'dim': [[-1]]}",3.39508056640625e-06
#483,van-tiny_8xb128_in1k,50,"{'input_tensor': [[160, 1]], 'dim': [[-1]]}",3.5333633422851563e-06
#484,van-tiny_8xb128_in1k,20,"{'input_tensor': [[256]], 'dim': [[-1]]}",3.4189224243164062e-06
#485,van-tiny_8xb128_in1k,20,"{'input_tensor': [[256, 1]], 'dim': [[-1]]}",3.426074981689453e-06
#486,apcnet_r50-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 769, 769]], 'dim': [[0]]}",4.38690185546875e-06
#487,pspnet_r18-d8_4x4_512x512_80k_potsdam,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",4.301071166992187e-06
#488,deeplabv3plus_r50-d8_4x4_512x512_80k_vaihingen,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",4.4941902160644535e-06
#489,fcn_hr48_512x1024_160k_cityscapes,5,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}",4.5299530029296875e-06
#490,fcn_r18-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}",4.558563232421875e-06
#491,deeplabv3_r18-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 769, 769]], 'dim': [[0]]}",4.0507316589355465e-06
#492,pspnet_m-v2-d8_512x512_160k_ade20k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",4.816055297851562e-06
#493,danet_r101-d8_512x512_80k_ade20k,20,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",4.4536590576171874e-06
#494,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[4, 49, 49]], 'dim': [[0]]}",4.434585571289063e-06
#495,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[70, 49]], 'dim': [[1]]}",3.604888916015625e-06
#496,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[70, 49]], 'dim': [[2]]}",3.626346588134766e-06
#497,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[70, 49, 49]], 'dim': [[1]]}",3.5810470581054686e-06
#498,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[70, 1, 49, 49]], 'dim': [[0]]}",4.4560432434082034e-06
#499,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[8, 49, 49]], 'dim': [[0]]}",4.510879516601563e-06
#500,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[20, 49]], 'dim': [[1]]}",3.4046173095703123e-06
#501,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[20, 49]], 'dim': [[2]]}",3.7407875061035155e-06
#502,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[20, 49, 49]], 'dim': [[1]]}",3.790855407714844e-06
#503,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[20, 1, 49, 49]], 'dim': [[0]]}",3.5119056701660157e-06
#504,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,90,"{'input_tensor': [[16, 49, 49]], 'dim': [[0]]}",4.2009353637695315e-06
#505,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,45,"{'input_tensor': [[6, 49]], 'dim': [[1]]}",4.520416259765625e-06
#506,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,45,"{'input_tensor': [[6, 49]], 'dim': [[2]]}",4.57763671875e-06
#507,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,45,"{'input_tensor': [[6, 49, 49]], 'dim': [[1]]}",3.4689903259277345e-06
#508,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,45,"{'input_tensor': [[6, 1, 49, 49]], 'dim': [[0]]}",3.5762786865234375e-06
#509,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,10,"{'input_tensor': [[32, 49, 49]], 'dim': [[0]]}",3.4570693969726562e-06
#510,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[2, 49]], 'dim': [[1]]}",3.4189224243164062e-06
#511,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[2, 49]], 'dim': [[2]]}",3.459453582763672e-06
#512,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[2, 49, 49]], 'dim': [[1]]}",3.459453582763672e-06
#513,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_coco_256x192.py,5,"{'input_tensor': [[2, 1, 49, 49]], 'dim': [[0]]}",3.464221954345703e-06
#514,upernet_r50_512x512_80k_ade20k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",3.898143768310547e-06
#515,emanet_r101-d8_512x1024_80k_cityscapes,10,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}",4.17470932006836e-06
#516,fcn_hr18s_480x480_40k_pascal_context_59,5,"{'input_tensor': [[4, 480, 480]], 'dim': [[0]]}",4.1270256042480466e-06
#517,deeplabv3plus_r50-d8_480x480_80k_pascal_context_59,10,"{'input_tensor': [[4, 480, 480]], 'dim': [[0]]}",4.217624664306641e-06
#518,nonlocal_r101-d8_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 769, 769]], 'dim': [[0]]}",4.53948974609375e-06
#519,retinanet_ghm_r101_fpn_1x_coco,20,"{'input_tensor': [[4]], 'dim': [[0]]}",4.324913024902344e-06
#520,fcn_r101-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[2, 769, 769]], 'dim': [[0]]}",4.53948974609375e-06
#521,danet_r101-d8_769x769_80k_cityscapes,20,"{'input_tensor': [[2, 769, 769]], 'dim': [[0]]}",4.13656234741211e-06
#522,deeplabv3plus_m-v2-d8_512x512_160k_ade20k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",4.5275688171386715e-06
#523,fcn_d6_r50-d16_769x769_40k_cityscapes,10,"{'input_tensor': [[2, 769, 769]], 'dim': [[0]]}",3.6144256591796875e-06
#524,cae_vit-base-p16_32xb64-fp16-coslr-300e_in1k,320,"{'input_tensor': [[3, 224, 224]], 'dim': [[0]]}",3.5071372985839846e-06
#525,erfnet_fcn_4x4_512x1024_160k_cityscapes_seed1021214388,5,"{'input_tensor': [[4, 512, 1024]], 'dim': [[0]]}",4.451274871826172e-06
#526,deeplabv3_unet_s5-d16_128x128_40k_stare,10,"{'input_tensor': [[4, 128, 128]], 'dim': [[0]]}",4.374980926513672e-06
#527,deeplabv3plus_r50-d8_480x480_40k_pascal_context,10,"{'input_tensor': [[4, 480, 480]], 'dim': [[0]]}",4.024505615234375e-06
#528,fcn_unet_s5-d16_128x128_40k_stare,10,"{'input_tensor': [[4, 128, 128]], 'dim': [[0]]}",3.5691261291503908e-06
#529,deeplabv3_r50-d8_512x512_4x4_160k_coco-stuff164k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",4.417896270751953e-06
#530,pspnet_unet_s5-d16_ce-1.0-dice-3.0_256x256_40k_hrf,10,"{'input_tensor': [[4, 256, 256]], 'dim': [[0]]}",3.452301025390625e-06
#531,deeplabv3plus_r101-d8_480x480_40k_pascal_context_59,10,"{'input_tensor': [[4, 480, 480]], 'dim': [[0]]}",4.210472106933594e-06
#532,pspnet_r101-d8_480x480_40k_pascal_context_59,10,"{'input_tensor': [[4, 480, 480]], 'dim': [[0]]}",3.991127014160156e-06
#533,tridentnet_r50_caffe_mstrain_3x_coco,114,"{'input_tensor': [[4]], 'dim': [[0]]}",4.544258117675781e-06
#534,fastfcn_r50-d32_jpu_aspp_512x512_80k_ade20k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",4.510879516601563e-06
#535,gcnet_r101-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 512, 8192]], 'dim': [[1]]}",3.2520294189453126e-06
#536,gcnet_r101-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 1, 8192]], 'dim': [[-1]]}",3.044605255126953e-06
#537,gcnet_r101-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}",3.483295440673828e-06
#538,deeplabv3_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}",5.307197570800782e-06
#539,apcnet_r50-d8_512x512_80k_ade20k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",4.143714904785156e-06
#540,fcn_unet_s5-d16_ce-1.0-dice-3.0_256x256_40k_hrf,10,"{'input_tensor': [[4, 256, 256]], 'dim': [[0]]}",3.707408905029297e-06
#541,fcn_r101-d8_512x512_160k_ade20k,10,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",4.682540893554688e-06
#542,relation-net_conv4_1xb105_cub_5way-1shot,5,"{'input_tensor': [[5, 64, 19, 19]], 'dim': [[0]]}",3.745555877685547e-06
#543,relation-net_conv4_1xb105_cub_5way-1shot,5,"{'input_tensor': [[80, 64, 19, 19]], 'dim': [[1]]}",5.059242248535156e-06
#544,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,40,"{'input_tensor': [[4]], 'dim': [[0]]}",4.229545593261718e-06
#545,fcn_hr18s_512x1024_40k_cityscapes,5,"{'input_tensor': [[2, 512, 1024]], 'dim': [[0]]}",4.7540664672851566e-06
#546,fpn_r101_512x512_160k_ade20k,5,"{'input_tensor': [[4, 512, 512]], 'dim': [[0]]}",4.780292510986328e-06
#547,fcn_hr48_4x4_896x896_80k_isaid,5,"{'input_tensor': [[4, 896, 896]], 'dim': [[0]]}",6.465911865234375e-06
