id,source_neural_network,num_of_calls,parameters,running_time
#1783,retinanet_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[219, 1]], 'dim': [-1]}",3.7860870361328127e-06
#1784,retinanet_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[162636, 1]], 'dim': [-1]}",3.8290023803710934e-06
#1785,retinanet_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[209, 1]], 'dim': [[]]}",3.5524368286132813e-06
#1786,retinanet_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[209, 1]], 'dim': [-1]}",3.7217140197753905e-06
#1787,retinanet_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[186651, 1]], 'dim': [-1]}",3.7217140197753905e-06
#1788,retinanet_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[166, 1]], 'dim': [[]]}",3.662109375e-06
#1789,retinanet_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[166, 1]], 'dim': [-1]}",3.5810470581054686e-06
#1790,retinanet_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[177234, 1]], 'dim': [-1]}",3.8027763366699217e-06
#1791,retinanet_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[160, 1]], 'dim': [[]]}",3.693103790283203e-06
#1792,retinanet_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[160, 1]], 'dim': [-1]}",3.7741661071777344e-06
#1793,retinanet_x101_64x4d_fpn_1x_coco,1,"{'input_shape': [[201252, 1]], 'dim': [-1]}",3.4570693969726562e-06
#1794,danet_r50-d8_769x769_40k_cityscapes,20,"{'input_shape': [[2, 1, 769, 769]], 'dim': [1]}",6.933212280273437e-06
#1795,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--hrnet_w32_coco_256x192_udp.py,170,"{'input_shape': [[2, 1, 3072]], 'dim': [1]}",5.223751068115234e-06
#1796,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--h36m--hrnet_w48_h36m_256x256.py,170,"{'input_shape': [[2, 1, 4096]], 'dim': [1]}",4.956722259521484e-06
#1797,upernet_r50_769x769_80k_cityscapes,10,"{'input_shape': [[2, 1, 769, 769]], 'dim': [1]}",4.7850608825683594e-06
#1798,encnet_r50-d8_512x512_160k_ade20k,10,"{'input_shape': [[4, 1, 512, 512]], 'dim': [1]}",5.249977111816406e-06
#1799,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--res101_coco_256x192_dark.py,170,"{'input_shape': [[2, 1, 3072]], 'dim': [1]}",5.204677581787109e-06
#1800,configs--wholebody--2d_kpt_sview_rgb_img--topdown_heatmap--coco-wholebody--hrnet_w32_coco_wholebody_384x288_dark.py,1330,"{'input_shape': [[1, 1, 6912]], 'dim': [1]}",4.4560432434082034e-06
#1801,configs--wholebody--2d_kpt_sview_rgb_img--topdown_heatmap--halpe--hrnet_w32_halpe_256x192.py,1360,"{'input_shape': [[1, 1, 3072]], 'dim': [1]}",4.167556762695313e-06
#1802,pspnet_r101-d8_512x1024_80k_cityscapes,10,"{'input_shape': [[2, 1, 512, 1024]], 'dim': [1]}",5.121231079101563e-06
#1803,deeplabv3_unet_s5-d16_ce-1.0-dice-3.0_256x256_40k_hrf,10,"{'input_shape': [[4, 1, 256, 256]], 'dim': [1]}",4.365444183349609e-06
#1804,fpn_r50_512x512_160k_ade20k,5,"{'input_shape': [[4, 1, 512, 512]], 'dim': [1]}",5.176067352294922e-06
#1805,pspnet_r101-d8_769x769_40k_cityscapes,10,"{'input_shape': [[2, 1, 769, 769]], 'dim': [1]}",5.059242248535156e-06
#1806,fcn_d6_r50-d16_512x1024_80k_cityscapes,10,"{'input_shape': [[2, 1, 512, 1024]], 'dim': [1]}",4.258155822753906e-06
#1807,deeplabv3_r101-d16-mg124_512x1024_40k_cityscapes,15,"{'input_shape': [[2, 1, 512, 1024]], 'dim': [1]}",5.178451538085937e-06
#1808,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,10,"{'input_shape': [[2, 1]], 'dim': [1]}",5.233287811279297e-06
#1809,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[217179, 1]], 'dim': [1]}",5.209445953369141e-06
#1810,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[46, 1]], 'dim': [1]}",5.035400390625e-06
#1811,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[241494, 1]], 'dim': [1]}",4.112720489501953e-06
#1812,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,8,"{'input_shape': [[0, 1]], 'dim': [[]]}",4.315376281738282e-06
#1813,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,7,"{'input_shape': [[1, 1]], 'dim': [1]}",4.329681396484375e-06
#1814,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,8,"{'input_shape': [[1000, 1]], 'dim': [1]}",4.172325134277344e-06
#1815,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[9, 1]], 'dim': [1]}",4.2009353637695315e-06
#1816,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[1014, 1]], 'dim': [1]}",4.141330718994141e-06
#1817,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input_shape': [[7, 1]], 'dim': [1]}",4.184246063232422e-06
#1818,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,7,"{'input_shape': [[3, 1]], 'dim': [1]}",4.105567932128906e-06
#1819,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,7,"{'input_shape': [[0, 1]], 'dim': [1]}",4.184246063232422e-06
#1820,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,5,"{'input_shape': [[4, 1]], 'dim': [1]}",4.112720489501953e-06
#1821,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[1, 1, 28, 28]], 'dim': [1]}",4.193782806396484e-06
#1822,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[9, 1, 28, 28]], 'dim': [1]}",4.084110260009765e-06
#1823,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[10, 28, 28]], 'dim': [1]}",4.103183746337891e-06
#1824,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[54, 1]], 'dim': [1]}",4.115104675292969e-06
#1825,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[216985, 1]], 'dim': [1]}",4.148483276367187e-06
#1826,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[17, 1]], 'dim': [1]}",4.224777221679687e-06
#1827,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[242659, 1]], 'dim': [1]}",4.119873046875e-06
#1828,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[1018, 1]], 'dim': [1]}",4.191398620605468e-06
#1829,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input_shape': [[3, 1, 28, 28]], 'dim': [1]}",4.105567932128906e-06
#1830,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input_shape': [[2, 1, 28, 28]], 'dim': [1]}",4.193782806396484e-06
#1831,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[5, 28, 28]], 'dim': [1]}",4.026889801025391e-06
#1832,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[43, 1]], 'dim': [1]}",4.115104675292969e-06
#1833,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[215151, 1]], 'dim': [1]}",4.193782806396484e-06
#1834,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input_shape': [[15, 1]], 'dim': [1]}",4.124641418457031e-06
#1835,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[216814, 1]], 'dim': [1]}",4.184246063232422e-06
#1836,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input_shape': [[1, 1]], 'dim': [[]]}",3.933906555175781e-06
#1837,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[13, 1]], 'dim': [1]}",4.13656234741211e-06
#1838,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input_shape': [[999, 1]], 'dim': [1]}",4.1985511779785155e-06
#1839,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[986, 1]], 'dim': [1]}",4.169940948486328e-06
#1840,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[32, 1]], 'dim': [1]}",4.224777221679687e-06
#1841,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input_shape': [[6, 1]], 'dim': [1]}",4.124641418457031e-06
#1842,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[13, 1, 28, 28]], 'dim': [1]}",4.21285629272461e-06
#1843,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,"{'input_shape': [[4, 1, 28, 28]], 'dim': [1]}",4.119873046875e-06
#1844,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[17, 28, 28]], 'dim': [1]}",4.131793975830078e-06
#1845,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[28, 1]], 'dim': [1]}",4.119873046875e-06
#1846,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[236231, 1]], 'dim': [1]}",4.2724609375e-06
#1847,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[55, 1]], 'dim': [1]}",4.146099090576172e-06
#1848,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[240625, 1]], 'dim': [1]}",4.215240478515625e-06
#1849,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[1010, 1]], 'dim': [1]}",4.112720489501953e-06
#1850,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[11, 1]], 'dim': [1]}",4.251003265380859e-06
#1851,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[14, 1]], 'dim': [1]}",4.138946533203125e-06
#1852,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[15, 1, 28, 28]], 'dim': [1]}",4.189014434814453e-06
#1853,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[18, 28, 28]], 'dim': [1]}",4.034042358398438e-06
#1854,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[216968, 1]], 'dim': [1]}",4.1294097900390626e-06
#1855,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[16, 1]], 'dim': [1]}",4.224777221679687e-06
#1856,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[216911, 1]], 'dim': [1]}",4.141330718994141e-06
#1857,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[964, 1]], 'dim': [1]}",4.179477691650391e-06
#1858,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[58, 1]], 'dim': [1]}",4.124641418457031e-06
#1859,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_shape': [[6, 28, 28]], 'dim': [1]}",4.0888786315917965e-06
#1860,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--jhmdb--res50_jhmdb_sub3_256x256.py,90,"{'input_shape': [[2, 1, 4096]], 'dim': [1]}",4.0888786315917965e-06
#1861,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--jhmdb--res50_jhmdb_sub3_256x256.py,60,"{'input_shape': [[1, 1, 4096]], 'dim': [1]}",4.181861877441406e-06
#1862,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--litehrnet_30_coco_256x192.py,170,"{'input_shape': [[2, 1, 3072]], 'dim': [1]}",4.086494445800781e-06
#1863,tsn_r50_1x1x3_75e_ucf101_rgb,75,"{'input_shape': [[16, 1, 2048, 1, 1]], 'dim': [1]}",4.270076751708984e-06
#1864,tsn_r50_1x1x3_75e_ucf101_rgb,75,"{'input_shape': [[16, 1]], 'dim': [[]]}",4.010200500488281e-06
#1865,ocrnet_hr18s_512x512_20k_voc12aug,10,"{'input_shape': [[4, 1, 512, 512]], 'dim': [1]}",4.141330718994141e-06
#1866,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[37, 1]], 'dim': [1]}",4.3058395385742184e-06
#1867,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[224874, 1]], 'dim': [1]}",5.176067352294922e-06
#1868,mask_rcnn_r50_fpn_carafe_1x_coco,2,"{'input_shape': [[27, 1]], 'dim': [1]}",4.2748451232910156e-06
#1869,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[225170, 1]], 'dim': [1]}",4.0912628173828125e-06
#1870,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[2, 1]], 'dim': [[]]}",4.124641418457031e-06
#1871,mask_rcnn_r50_fpn_carafe_1x_coco,2,"{'input_shape': [[16, 1]], 'dim': [1]}",4.105567932128906e-06
#1872,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[998, 1]], 'dim': [1]}",4.08172607421875e-06
#1873,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[1, 1]], 'dim': [[]]}",3.960132598876953e-06
#1874,mask_rcnn_r50_fpn_carafe_1x_coco,6,"{'input_shape': [[7, 1]], 'dim': [1]}",4.0912628173828125e-06
#1875,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[999, 1]], 'dim': [1]}",4.13656234741211e-06
#1876,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[914, 1]], 'dim': [1]}",4.067420959472656e-06
#1877,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[91, 1]], 'dim': [1]}",4.143714904785156e-06
#1878,mask_rcnn_r50_fpn_carafe_1x_coco,2,"{'input_shape': [[13, 1]], 'dim': [1]}",4.084110260009765e-06
#1879,mask_rcnn_r50_fpn_carafe_1x_coco,4,"{'input_shape': [[6, 1]], 'dim': [1]}",4.193782806396484e-06
#1880,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[14, 1]], 'dim': [1]}",4.08172607421875e-06
#1881,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[4, 1]], 'dim': [1]}",4.084110260009765e-06
#1882,mask_rcnn_r50_fpn_carafe_1x_coco,7,"{'input_shape': [[2, 1]], 'dim': [1]}",4.1627883911132815e-06
#1883,mask_rcnn_r50_fpn_carafe_1x_coco,8,"{'input_shape': [[3, 1]], 'dim': [1]}",3.662109375e-06
#1884,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[16, 1, 28, 28]], 'dim': [1]}",4.525184631347656e-06
#1885,mask_rcnn_r50_fpn_carafe_1x_coco,2,"{'input_shape': [[7, 1, 28, 28]], 'dim': [1]}",3.3450126647949217e-06
#1886,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[23, 28, 28]], 'dim': [1]}",3.352165222167969e-06
#1887,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[171871, 1]], 'dim': [1]}",4.487037658691406e-06
#1888,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[185795, 1]], 'dim': [1]}",5.240440368652344e-06
#1889,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[6, 1]], 'dim': [[]]}",4.999637603759765e-06
#1890,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[994, 1]], 'dim': [1]}",4.48465347290039e-06
#1891,mask_rcnn_r50_fpn_carafe_1x_coco,4,"{'input_shape': [[0, 1]], 'dim': [[]]}",3.988742828369141e-06
#1892,mask_rcnn_r50_fpn_carafe_1x_coco,4,"{'input_shape': [[1000, 1]], 'dim': [1]}",4.224777221679687e-06
#1893,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[903, 1]], 'dim': [1]}",4.122257232666015e-06
#1894,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[114, 1]], 'dim': [1]}",4.103183746337891e-06
#1895,mask_rcnn_r50_fpn_carafe_1x_coco,4,"{'input_shape': [[1, 1]], 'dim': [1]}",4.181861877441406e-06
#1896,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[13, 1, 28, 28]], 'dim': [1]}",4.0912628173828125e-06
#1897,mask_rcnn_r50_fpn_carafe_1x_coco,2,"{'input_shape': [[3, 1, 28, 28]], 'dim': [1]}",5.018711090087891e-06
#1898,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[16, 28, 28]], 'dim': [1]}",5.161762237548828e-06
#1899,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[8, 1]], 'dim': [1]}",5.12838363647461e-06
#1900,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[172603, 1]], 'dim': [1]}",4.427433013916016e-06
#1901,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[23, 1]], 'dim': [1]}",4.756450653076172e-06
#1902,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[212167, 1]], 'dim': [1]}",5.500316619873047e-06
#1903,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[979, 1]], 'dim': [1]}",5.1546096801757815e-06
#1904,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[33, 1]], 'dim': [1]}",5.068778991699219e-06
#1905,mask_rcnn_r50_fpn_carafe_1x_coco,3,"{'input_shape': [[9, 1]], 'dim': [1]}",4.916191101074219e-06
#1906,mask_rcnn_r50_fpn_carafe_1x_coco,2,"{'input_shape': [[0, 1]], 'dim': [1]}",4.17470932006836e-06
#1907,mask_rcnn_r50_fpn_carafe_1x_coco,2,"{'input_shape': [[2, 1, 28, 28]], 'dim': [1]}",4.107952117919922e-06
#1908,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[5, 28, 28]], 'dim': [1]}",4.110336303710937e-06
#1909,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[225774, 1]], 'dim': [1]}",4.134178161621094e-06
#1910,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[17, 1]], 'dim': [1]}",4.21285629272461e-06
#1911,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[225636, 1]], 'dim': [1]}",5.147457122802734e-06
#1912,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[3, 1]], 'dim': [[]]}",4.434585571289063e-06
#1913,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[5, 1]], 'dim': [1]}",4.138946533203125e-06
#1914,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[997, 1]], 'dim': [1]}",4.186630249023437e-06
#1915,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[938, 1]], 'dim': [1]}",4.0936470031738285e-06
#1916,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[76, 1]], 'dim': [1]}",4.21285629272461e-06
#1917,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[5, 1, 28, 28]], 'dim': [1]}",4.100799560546875e-06
#1918,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[7, 28, 28]], 'dim': [1]}",4.115104675292969e-06
#1919,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[32, 1]], 'dim': [1]}",4.122257232666015e-06
#1920,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[225236, 1]], 'dim': [1]}",4.181861877441406e-06
#1921,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[199160, 1]], 'dim': [1]}",5.183219909667968e-06
#1922,mask_rcnn_r50_fpn_carafe_1x_coco,2,"{'input_shape': [[4, 1]], 'dim': [[]]}",5.156993865966797e-06
#1923,mask_rcnn_r50_fpn_carafe_1x_coco,2,"{'input_shape': [[11, 1]], 'dim': [1]}",5.247592926025391e-06
#1924,mask_rcnn_r50_fpn_carafe_1x_coco,2,"{'input_shape': [[996, 1]], 'dim': [1]}",4.284381866455078e-06
#1925,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[957, 1]], 'dim': [1]}",4.09841537475586e-06
#1926,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[47, 1]], 'dim': [1]}",4.1294097900390626e-06
#1927,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[11, 1, 28, 28]], 'dim': [1]}",4.112720489501953e-06
#1928,mask_rcnn_r50_fpn_carafe_1x_coco,1,"{'input_shape': [[18, 28, 28]], 'dim': [1]}",3.962516784667969e-06
#1929,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--hrnet_w32_mpii_256x256_udp.py,128,"{'input_shape': [[2, 1, 4096]], 'dim': [1]}",3.888607025146484e-06
#1930,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--mpii--hrnet_w32_mpii_256x256_udp.py,32,"{'input_shape': [[1, 1, 4096]], 'dim': [1]}",3.6478042602539064e-06
#1931,configs--hand--2d_kpt_sview_rgb_img--topdown_heatmap--interhand2d--res50_interhand2d_human_256x256.py,210,"{'input_shape': [[2, 1, 4096]], 'dim': [1]}",3.6835670471191405e-06
#1932,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--crowdpose--res50_crowdpose_256x192.py,140,"{'input_shape': [[2, 1, 3072]], 'dim': [1]}",3.4308433532714845e-06
#1933,deeplabv3_r101-d8_512x512_160k_ade20k,10,"{'input_shape': [[4, 1, 512, 512]], 'dim': [1]}",3.6859512329101565e-06
#1934,encnet_r50-d8_512x512_80k_ade20k,10,"{'input_shape': [[4, 1, 512, 512]], 'dim': [1]}",3.826618194580078e-06
#1935,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,23,"{'input_shape': [[0, 1]], 'dim': [1]}",3.6835670471191405e-06
#1936,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,5,"{'input_shape': [[200, 1]], 'dim': [1]}",3.726482391357422e-06
#1937,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,60,"{'input_shape': [[100, 1]], 'dim': [[]]}",3.3926963806152345e-06
#1938,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,6,"{'input_shape': [[33, 1]], 'dim': [-1]}",3.428459167480469e-06
#1939,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,6,"{'input_shape': [[67, 1]], 'dim': [-1]}",3.5071372985839846e-06
#1940,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,6,"{'input_shape': [[20, 1]], 'dim': [-1]}",3.4236907958984374e-06
#1941,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,6,"{'input_shape': [[80, 1]], 'dim': [-1]}",3.4165382385253906e-06
#1942,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,4,"{'input_shape': [[2, 1]], 'dim': [1]}",3.4427642822265624e-06
#1943,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,2,"{'input_shape': [[44, 1]], 'dim': [1]}",3.3879280090332033e-06
#1944,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,1,"{'input_shape': [[154, 1]], 'dim': [1]}",3.4427642822265624e-06
#1945,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,2,"{'input_shape': [[15, 1]], 'dim': [1]}",3.3879280090332033e-06
#1946,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,4,"{'input_shape': [[63, 1]], 'dim': [1]}",3.3855438232421873e-06
#1947,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,2,"{'input_shape': [[122, 1]], 'dim': [1]}",3.483295440673828e-06
#1948,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,3,"{'input_shape': [[17, 1]], 'dim': [1]}",3.380775451660156e-06
#1949,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,1,"{'input_shape': [[52, 1]], 'dim': [1]}",3.399848937988281e-06
#1950,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,2,"{'input_shape': [[68, 1]], 'dim': [1]}",3.5142898559570313e-06
#1951,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,2,"{'input_shape': [[13, 1]], 'dim': [1]}",3.3879280090332033e-06
#1952,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,1,"{'input_shape': [[26, 1]], 'dim': [1]}",3.3879280090332033e-06
#1953,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,1,"{'input_shape': [[98, 1]], 'dim': [1]}",3.376007080078125e-06
#1954,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,1,"{'input_shape': [[108, 1]], 'dim': [1]}",3.380775451660156e-06
#1955,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,1,"{'input_shape': [[35, 1]], 'dim': [1]}",3.478527069091797e-06
#1956,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,24,"{'input_shape': [[2, 1]], 'dim': [-1]}",3.407001495361328e-06
#1957,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,24,"{'input_shape': [[98, 1]], 'dim': [-1]}",3.3855438232421873e-06
#1958,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,6,"{'input_shape': [[18, 1]], 'dim': [-1]}",3.4689903259277345e-06
#1959,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,6,"{'input_shape': [[82, 1]], 'dim': [-1]}",3.4117698669433595e-06
#1960,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,1,"{'input_shape': [[5, 1]], 'dim': [1]}",3.3831596374511718e-06
#1961,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,3,"{'input_shape': [[69, 1]], 'dim': [1]}",3.497600555419922e-06
#1962,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,1,"{'input_shape': [[126, 1]], 'dim': [1]}",3.390312194824219e-06
#1963,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,2,"{'input_shape': [[28, 1]], 'dim': [1]}",3.4689903259277345e-06
#1964,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,1,"{'input_shape': [[61, 1]], 'dim': [1]}",3.4570693969726562e-06
#1965,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,1,"{'input_shape': [[109, 1]], 'dim': [1]}",3.4117698669433595e-06
#1966,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,1,"{'input_shape': [[34, 1]], 'dim': [1]}",3.545284271240234e-06
#1967,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,1,"{'input_shape': [[55, 1]], 'dim': [1]}",3.4379959106445312e-06
#1968,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,1,"{'input_shape': [[43, 1]], 'dim': [1]}",3.4165382385253906e-06
#1969,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,1,"{'input_shape': [[38, 1]], 'dim': [1]}",3.5309791564941407e-06
#1970,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,1,"{'input_shape': [[71, 1]], 'dim': [1]}",3.414154052734375e-06
#1971,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,2,"{'input_shape': [[74, 1]], 'dim': [1]}",3.535747528076172e-06
