id,source_neural_network,num_of_calls,parameters,running_time
#512,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[4692]]},4.559040069580078e-05
#513,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[1224]]},4.546165466308594e-05
#514,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,6,{'nonzero_0': [[1003]]},4.536628723144531e-05
#515,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,8,{'nonzero_0': [[5]]},4.5349597930908205e-05
#516,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,2,{'nonzero_0': [[196416]]},5.899667739868164e-05
#517,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[294912]]},5.494117736816406e-05
#518,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[73728]]},5.316972732543945e-05
#519,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[18432]]},5.347251892089844e-05
#520,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[4608]]},4.596233367919922e-05
#521,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[1152]]},4.508495330810547e-05
#522,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,2,{'nonzero_0': [[1002]]},4.550457000732422e-05
#523,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,2,{'nonzero_0': [[242991]]},5.523443222045898e-05
#524,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,2,{'nonzero_0': [[185691]]},5.452632904052734e-05
#525,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[364800]]},5.630731582641601e-05
#526,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[91200]]},5.397796630859375e-05
#527,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[22800]]},5.391359329223633e-05
#528,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[5700]]},4.616260528564453e-05
#529,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,{'nonzero_0': [[1482]]},4.5495033264160155e-05
#530,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,4,{'nonzero_0': [[7]]},4.5251846313476565e-05
#531,sabl_faster_rcnn_r50_fpn_1x_coco,14,{'nonzero_0': [[217413]]},5.428075790405273e-05
#532,sabl_faster_rcnn_r50_fpn_1x_coco,3,{'nonzero_0': [[326400]]},5.453586578369141e-05
#533,sabl_faster_rcnn_r50_fpn_1x_coco,3,{'nonzero_0': [[81600]]},5.778074264526367e-05
#534,sabl_faster_rcnn_r50_fpn_1x_coco,3,{'nonzero_0': [[20400]]},5.410909652709961e-05
#535,sabl_faster_rcnn_r50_fpn_1x_coco,3,{'nonzero_0': [[5100]]},4.720449447631836e-05
#536,sabl_faster_rcnn_r50_fpn_1x_coco,3,{'nonzero_0': [[1326]]},4.560708999633789e-05
#537,sabl_faster_rcnn_r50_fpn_1x_coco,10,{'nonzero_0': [[1000]]},4.581451416015625e-05
#538,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[1014]]},4.563808441162109e-05
#539,sabl_faster_rcnn_r50_fpn_1x_coco,6,{'nonzero_0': [[1002]]},4.550933837890625e-05
#540,sabl_faster_rcnn_r50_fpn_1x_coco,20,{'nonzero_0': [[1024]]},4.5495033264160155e-05
#541,sabl_faster_rcnn_r50_fpn_1x_coco,6,{'nonzero_0': [[242991]]},5.4688453674316405e-05
#542,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[364800]]},5.551338195800781e-05
#543,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[91200]]},5.442619323730469e-05
#544,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[22800]]},5.390644073486328e-05
#545,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[5700]]},4.620790481567383e-05
#546,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[1482]]},4.551410675048828e-05
#547,sabl_faster_rcnn_r50_fpn_1x_coco,4,{'nonzero_0': [[1004]]},4.5742988586425785e-05
#548,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[1003]]},4.5387744903564454e-05
#549,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[1011]]},4.54401969909668e-05
#550,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[1001]]},4.520893096923828e-05
#551,sabl_faster_rcnn_r50_fpn_1x_coco,2,{'nonzero_0': [[1025]]},4.5583248138427734e-05
#552,siamese_rpn_r50_20e_lasot,364,{'nonzero_0': [[3125]]},4.616260528564453e-05
#553,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,10,{'nonzero_0': [[217413]]},5.451202392578125e-05
#554,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,{'nonzero_0': [[326400]]},5.532264709472656e-05
#555,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,{'nonzero_0': [[81600]]},5.9270858764648436e-05
#556,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,{'nonzero_0': [[20400]]},5.412101745605469e-05
#557,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,{'nonzero_0': [[5100]]},4.681825637817383e-05
#558,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,1,{'nonzero_0': [[1326]]},4.5201778411865235e-05
#559,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,10,{'nonzero_0': [[1000]]},4.5309066772460936e-05
#560,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1011]]},4.539251327514648e-05
#561,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1015]]},4.549026489257813e-05
#562,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,20,{'nonzero_0': [[1024]]},4.539012908935547e-05
#563,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,8,{'nonzero_0': [[242991]]},5.48553466796875e-05
#564,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,{'nonzero_0': [[364800]]},5.527257919311524e-05
#565,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,{'nonzero_0': [[91200]]},5.678415298461914e-05
#566,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,{'nonzero_0': [[22800]]},5.373954772949219e-05
#567,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,{'nonzero_0': [[5700]]},4.6205520629882815e-05
#568,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,4,{'nonzero_0': [[1482]]},4.534244537353516e-05
#569,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1005]]},4.515409469604492e-05
#570,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1003]]},4.523277282714844e-05
#571,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[230202]]},6.858587265014649e-05
#572,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1014]]},4.554271697998047e-05
#573,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1007]]},4.5142173767089845e-05
#574,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1001]]},4.5044422149658205e-05
#575,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1006]]},4.519939422607422e-05
#576,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1004]]},4.5230388641357424e-05
#577,libra_faster_rcnn_x101_64x4d_fpn_1x_coco,2,{'nonzero_0': [[1045]]},4.535198211669922e-05
#578,masktrack_rcnn_r50_fpn_12e_youtubevis2019,15,{'nonzero_0': [[61380]]},5.319833755493164e-05
#579,masktrack_rcnn_r50_fpn_12e_youtubevis2019,5,{'nonzero_0': [[46080]]},5.4738521575927735e-05
#580,masktrack_rcnn_r50_fpn_12e_youtubevis2019,5,{'nonzero_0': [[11520]]},5.270481109619141e-05
#581,masktrack_rcnn_r50_fpn_12e_youtubevis2019,5,{'nonzero_0': [[2880]]},4.5053958892822265e-05
#582,masktrack_rcnn_r50_fpn_12e_youtubevis2019,5,{'nonzero_0': [[720]]},4.5053958892822265e-05
#583,masktrack_rcnn_r50_fpn_12e_youtubevis2019,5,{'nonzero_0': [[180]]},4.501104354858398e-05
#584,masktrack_rcnn_r50_fpn_12e_youtubevis2019,10,{'nonzero_0': [[200]]},4.466772079467773e-05
#585,masktrack_rcnn_r50_fpn_12e_youtubevis2019,12,{'nonzero_0': [[201]]},4.4906139373779296e-05
#586,masktrack_rcnn_r50_fpn_12e_youtubevis2019,40,{'nonzero_0': [[128]]},4.517555236816406e-05
#587,masktrack_rcnn_r50_fpn_12e_youtubevis2019,4,{'nonzero_0': [[17]]},4.530191421508789e-05
#588,masktrack_rcnn_r50_fpn_12e_youtubevis2019,12,{'nonzero_0': [[1]]},4.454612731933594e-05
#589,masktrack_rcnn_r50_fpn_12e_youtubevis2019,4,{'nonzero_0': [[13]]},4.5044422149658205e-05
#590,masktrack_rcnn_r50_fpn_12e_youtubevis2019,4,{'nonzero_0': [[22]]},4.5082569122314454e-05
#591,masktrack_rcnn_r50_fpn_12e_youtubevis2019,8,{'nonzero_0': [[202]]},4.493236541748047e-05
#592,masktrack_rcnn_r50_fpn_12e_youtubevis2019,8,{'nonzero_0': [[32]]},4.48155403137207e-05
#593,masktrack_rcnn_r50_fpn_12e_youtubevis2019,8,{'nonzero_0': [[2]]},4.51207160949707e-05
#594,sdmgr_unet16_60e_wildreceipt,1,{'nonzero_0': [[115]]},4.5044422149658205e-05
#595,sdmgr_unet16_60e_wildreceipt,1,{'nonzero_0': [[3409]]},4.5270919799804686e-05
#596,sdmgr_unet16_60e_wildreceipt,2,{'nonzero_0': [[148]]},4.5113563537597656e-05
#597,sdmgr_unet16_60e_wildreceipt,1,{'nonzero_0': [[5782]]},4.6391487121582034e-05
#598,sdmgr_unet16_60e_wildreceipt,1,{'nonzero_0': [[6042]]},4.7149658203125e-05
#599,sdmgr_unet16_60e_wildreceipt,1,{'nonzero_0': [[109]]},4.498004913330078e-05
#600,sdmgr_unet16_60e_wildreceipt,1,{'nonzero_0': [[3397]]},4.5132637023925784e-05
#601,sdmgr_unet16_60e_wildreceipt,1,{'nonzero_0': [[192]]},4.4896602630615235e-05
#602,sdmgr_unet16_60e_wildreceipt,1,{'nonzero_0': [[9448]]},5.27191162109375e-05
#603,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[137777]]},5.508661270141602e-05
#604,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[190666]]},5.395889282226562e-05
#605,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[338688]]},5.4955482482910156e-05
#606,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[84672]]},5.326986312866211e-05
#607,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[21168]]},5.375146865844726e-05
#608,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[5292]]},4.644155502319336e-05
#609,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[1386]]},4.5862197875976566e-05
#610,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,10,{'nonzero_0': [[2000]]},4.55021858215332e-05
#611,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[2017]]},4.5533180236816404e-05
#612,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,4,{'nonzero_0': [[2002]]},4.5309066772460936e-05
#613,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,80,{'nonzero_0': [[1024]]},4.52423095703125e-05
#614,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,4,{'nonzero_0': [[44]]},4.516839981079101e-05
#615,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[495]]},4.514455795288086e-05
#616,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,40,{'nonzero_0': [[512]]},4.5347213745117185e-05
#617,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,4,{'nonzero_0': [[510]]},4.497766494750977e-05
#618,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,8,{'nonzero_0': [[24]]},4.528284072875977e-05
#619,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,4,{'nonzero_0': [[20]]},4.5104026794433595e-05
#620,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[139267]]},5.4492950439453126e-05
#621,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[221047]]},6.0608386993408205e-05
#622,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[374400]]},5.6183338165283204e-05
#623,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[93600]]},5.3961277008056644e-05
#624,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[23400]]},5.781888961791992e-05
#625,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[5850]]},4.647493362426758e-05
#626,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[1560]]},4.541158676147461e-05
#627,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[2009]]},4.543066024780274e-05
#628,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,6,{'nonzero_0': [[2005]]},4.5714378356933596e-05
#629,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,4,{'nonzero_0': [[33]]},4.514694213867188e-05
#630,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[503]]},4.500865936279297e-05
#631,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,6,{'nonzero_0': [[507]]},4.557371139526367e-05
#632,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,4,{'nonzero_0': [[21]]},4.520893096923828e-05
#633,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,4,{'nonzero_0': [[16]]},4.51350212097168e-05
#634,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[188958]]},5.390167236328125e-05
#635,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[169564]]},5.5592060089111325e-05
#636,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[326400]]},5.597829818725586e-05
#637,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[81600]]},5.800485610961914e-05
#638,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[20400]]},5.3911209106445314e-05
#639,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[5100]]},4.678726196289063e-05
#640,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[1326]]},4.5347213745117185e-05
#641,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,4,{'nonzero_0': [[15]]},4.5299530029296875e-05
#642,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,8,{'nonzero_0': [[10]]},4.522562026977539e-05
#643,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[156920]]},5.369901657104492e-05
#644,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[183736]]},5.353450775146484e-05
#645,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[316800]]},5.5654048919677736e-05
#646,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[79200]]},5.3391456604003906e-05
#647,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[19800]]},5.312204360961914e-05
#648,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[4950]]},4.594087600708008e-05
#649,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,4,{'nonzero_0': [[2008]]},4.521369934082031e-05
#650,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,4,{'nonzero_0': [[22]]},4.520416259765625e-05
#651,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,4,{'nonzero_0': [[504]]},4.498720169067383e-05
#652,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,8,{'nonzero_0': [[11]]},4.5270919799804686e-05
#653,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[139150]]},6.136655807495117e-05
#654,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[185701]]},5.4175853729248044e-05
#655,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[322560]]},5.555152893066406e-05
#656,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[80640]]},5.632638931274414e-05
#657,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[20160]]},5.3715705871582034e-05
#658,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[5040]]},4.5995712280273435e-05
#659,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,1,{'nonzero_0': [[1296]]},4.526615142822266e-05
#660,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[2014]]},4.5475959777832033e-05
#661,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,4,{'nonzero_0': [[49]]},4.523515701293945e-05
#662,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,2,{'nonzero_0': [[498]]},4.5261383056640626e-05
#663,cascade_mask_rcnn_r101_fpn_mstrain_3x_coco,4,{'nonzero_0': [[26]]},4.5113563537597656e-05
#664,retinanet_x101_64x4d_fpn_1x_coco,12,{'nonzero_0': [[163206]]},5.61666488647461e-05
#665,retinanet_x101_64x4d_fpn_1x_coco,3,{'nonzero_0': [[124812]]},5.4357051849365237e-05
#666,retinanet_x101_64x4d_fpn_1x_coco,3,{'nonzero_0': [[196875]]},5.511760711669922e-05
#667,retinanet_x101_64x4d_fpn_1x_coco,3,{'nonzero_0': [[182403]]},5.506038665771484e-05
#668,retinanet_x101_64x4d_fpn_1x_coco,3,{'nonzero_0': [[187245]]},5.470752716064453e-05
#669,retinanet_x101_64x4d_fpn_1x_coco,3,{'nonzero_0': [[177678]]},5.5093765258789065e-05
#670,retinanet_x101_64x4d_fpn_1x_coco,3,{'nonzero_0': [[201600]]},5.463361740112305e-05
#671,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,12,{'nonzero_0': [[217413]]},5.396604537963867e-05
#672,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,6,{'nonzero_0': [[242991]]},5.4166316986083984e-05
#673,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,3,{'nonzero_0': [[364800]]},5.626678466796875e-05
#674,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,3,{'nonzero_0': [[91200]]},5.413055419921875e-05
#675,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,3,{'nonzero_0': [[22800]]},5.358219146728516e-05
#676,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,3,{'nonzero_0': [[5700]]},4.591703414916992e-05
#677,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,3,{'nonzero_0': [[1482]]},4.5289993286132814e-05
#678,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,10,{'nonzero_0': [[1000]]},4.542112350463867e-05
#679,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,{'nonzero_0': [[1001]]},4.5545101165771485e-05
#680,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,{'nonzero_0': [[1009]]},4.532575607299805e-05
#681,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,20,{'nonzero_0': [[1024]]},4.5468807220458986e-05
#682,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,4,{'nonzero_0': [[10]]},4.525661468505859e-05
#683,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,6,{'nonzero_0': [[1003]]},4.5557022094726565e-05
#684,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,4,{'nonzero_0': [[1002]]},4.5714378356933596e-05
#685,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,4,{'nonzero_0': [[5]]},4.5545101165771485e-05
#686,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,{'nonzero_0': [[326400]]},5.513668060302734e-05
#687,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,{'nonzero_0': [[81600]]},5.763530731201172e-05
#688,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,{'nonzero_0': [[20400]]},5.3892135620117186e-05
#689,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,{'nonzero_0': [[5100]]},4.678964614868164e-05
#690,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,{'nonzero_0': [[1326]]},4.51207160949707e-05
#691,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,{'nonzero_0': [[1012]]},4.523754119873047e-05
#692,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,{'nonzero_0': [[1004]]},4.5220851898193356e-05
#693,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,4,{'nonzero_0': [[17]]},4.5032501220703124e-05
#694,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,{'nonzero_0': [[236616]]},5.84864616394043e-05
#695,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,2,{'nonzero_0': [[1015]]},4.55474853515625e-05
#696,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,4,{'nonzero_0': [[18]]},4.5251846313476565e-05
#697,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,4,{'nonzero_0': [[6]]},4.522323608398438e-05
#698,mask_rcnn_r50_fpn_carafe_1x_coco,10,{'nonzero_0': [[226083]]},5.4335594177246095e-05
#699,mask_rcnn_r50_fpn_carafe_1x_coco,3,{'nonzero_0': [[339456]]},5.5837631225585935e-05
#700,mask_rcnn_r50_fpn_carafe_1x_coco,3,{'nonzero_0': [[84864]]},5.386590957641602e-05
#701,mask_rcnn_r50_fpn_carafe_1x_coco,3,{'nonzero_0': [[21216]]},5.3706169128417967e-05
#702,mask_rcnn_r50_fpn_carafe_1x_coco,3,{'nonzero_0': [[5304]]},4.710197448730469e-05
#703,mask_rcnn_r50_fpn_carafe_1x_coco,3,{'nonzero_0': [[1326]]},4.5387744903564454e-05
#704,mask_rcnn_r50_fpn_carafe_1x_coco,10,{'nonzero_0': [[1000]]},4.538536071777344e-05
#705,mask_rcnn_r50_fpn_carafe_1x_coco,2,{'nonzero_0': [[1014]]},4.549980163574219e-05
#706,mask_rcnn_r50_fpn_carafe_1x_coco,2,{'nonzero_0': [[1006]]},4.5592784881591794e-05
#707,mask_rcnn_r50_fpn_carafe_1x_coco,20,{'nonzero_0': [[1024]]},4.550457000732422e-05
#708,mask_rcnn_r50_fpn_carafe_1x_coco,4,{'nonzero_0': [[23]]},4.5533180236816404e-05
#709,mask_rcnn_r50_fpn_carafe_1x_coco,4,{'nonzero_0': [[172887]]},5.4273605346679684e-05
#710,mask_rcnn_r50_fpn_carafe_1x_coco,2,{'nonzero_0': [[186186]]},5.4247379302978516e-05
#711,mask_rcnn_r50_fpn_carafe_1x_coco,1,{'nonzero_0': [[279552]]},5.484342575073242e-05
#712,mask_rcnn_r50_fpn_carafe_1x_coco,1,{'nonzero_0': [[69888]]},5.375146865844726e-05
#713,mask_rcnn_r50_fpn_carafe_1x_coco,1,{'nonzero_0': [[17472]]},5.38182258605957e-05
#714,mask_rcnn_r50_fpn_carafe_1x_coco,1,{'nonzero_0': [[4368]]},4.5652389526367185e-05
#715,mask_rcnn_r50_fpn_carafe_1x_coco,1,{'nonzero_0': [[1092]]},4.5151710510253905e-05
#716,mask_rcnn_r50_fpn_carafe_1x_coco,4,{'nonzero_0': [[1007]]},4.5633316040039064e-05
#717,mask_rcnn_r50_fpn_carafe_1x_coco,6,{'nonzero_0': [[1003]]},4.5630931854248044e-05
#718,mask_rcnn_r50_fpn_carafe_1x_coco,4,{'nonzero_0': [[16]]},4.53639030456543e-05
#719,mask_rcnn_r50_fpn_carafe_1x_coco,2,{'nonzero_0': [[212784]]},5.502700805664063e-05
#720,mask_rcnn_r50_fpn_carafe_1x_coco,1,{'nonzero_0': [[319488]]},5.535602569580078e-05
#721,mask_rcnn_r50_fpn_carafe_1x_coco,1,{'nonzero_0': [[79872]]},5.661487579345703e-05
#722,mask_rcnn_r50_fpn_carafe_1x_coco,1,{'nonzero_0': [[19968]]},5.33294677734375e-05
#723,mask_rcnn_r50_fpn_carafe_1x_coco,1,{'nonzero_0': [[4992]]},4.6076774597167967e-05
#724,mask_rcnn_r50_fpn_carafe_1x_coco,1,{'nonzero_0': [[1248]]},4.548072814941406e-05
#725,mask_rcnn_r50_fpn_carafe_1x_coco,6,{'nonzero_0': [[1002]]},4.5368671417236326e-05
#726,mask_rcnn_r50_fpn_carafe_1x_coco,4,{'nonzero_0': [[5]]},4.518270492553711e-05
#727,mask_rcnn_r50_fpn_carafe_1x_coco,4,{'nonzero_0': [[7]]},4.55021858215332e-05
#728,mask_rcnn_r50_fpn_carafe_1x_coco,2,{'nonzero_0': [[199485]]},5.463361740112305e-05
#729,mask_rcnn_r50_fpn_carafe_1x_coco,4,{'nonzero_0': [[18]]},4.551172256469726e-05
#730,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,180,{'nonzero_0': [[200]]},4.53948974609375e-05
#731,sparse_rcnn_r101_fpn_mstrain_480-800_3x_coco,120,{'nonzero_0': [[100]]},4.549264907836914e-05
#732,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,3,{'nonzero_0': [[147312]]},6.221294403076172e-05
#733,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,3,{'nonzero_0': [[173910]]},5.422830581665039e-05
#734,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,1,{'nonzero_0': [[261120]]},5.9800148010253905e-05
#735,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,1,{'nonzero_0': [[65280]]},5.444765090942383e-05
#736,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,1,{'nonzero_0': [[16320]]},5.3832530975341795e-05
#737,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,1,{'nonzero_0': [[4080]]},4.671096801757812e-05
#738,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,13,{'nonzero_0': [[1020]]},4.566669464111328e-05
#739,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,30,{'nonzero_0': [[1000]]},4.5595169067382815e-05
#740,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,6,{'nonzero_0': [[1025]]},4.550457000732422e-05
#741,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,4,{'nonzero_0': [[1028]]},4.565000534057617e-05
#742,qdtrack_faster-rcnn_r50_fpn_4e_mot17-private-half,20,{'nonzero_0': [[1024]]},4.5495033264160155e-05
