item_0,item_1,item_2,time_cost
"[11, 4]","[11, 4]","[11, 4]",2.2411346435546875e-05
"[121600, 4]","[121600, 4]","[121600, 4]",2.5272369384765625e-05
"[30400, 4]","[30400, 4]","[30400, 4]",2.5033950805664062e-05
"[7600, 4]","[7600, 4]","[7600, 4]",2.4557113647460938e-05
"[1900, 4]","[1900, 4]","[1900, 4]",2.4080276489257812e-05
"[494, 4]","[494, 4]","[494, 4]",2.4080276489257812e-05
"[83, 4]","[83, 4]","[83, 4]",2.3603439331054688e-05
"[42, 4]","[42, 4]","[42, 4]",2.288818359375e-05
"[14, 4]","[14, 4]","[14, 4]",2.3603439331054688e-05
"[24, 4]","[24, 4]","[24, 4]",2.288818359375e-05
"[3, 4]","[3, 4]","[3, 4]",2.3603439331054688e-05
"[108800, 4]","[108800, 4]","[108800, 4]",2.5272369384765625e-05
"[27200, 4]","[27200, 4]","[27200, 4]",2.5033950805664062e-05
"[6800, 4]","[6800, 4]","[6800, 4]",2.4080276489257812e-05
"[1700, 4]","[1700, 4]","[1700, 4]",2.4080276489257812e-05
"[442, 4]","[442, 4]","[442, 4]",2.4318695068359375e-05
"[102, 4]","[102, 4]","[102, 4]",2.384185791015625e-05
"[108, 4]","[108, 4]","[108, 4]",2.3365020751953125e-05
"[17, 4]","[17, 4]","[17, 4]",2.3126602172851562e-05
"[22, 4]","[22, 4]","[22, 4]",2.3126602172851562e-05
"[4, 4]","[4, 4]","[4, 4]",2.288818359375e-05
"[18, 4]","[18, 4]","[18, 4]",2.3126602172851562e-05
"[29, 4]","[29, 4]","[29, 4]",2.3365020751953125e-05
"[2, 4]","[2, 4]","[2, 4]",2.384185791015625e-05
"[57, 4]","[57, 4]","[57, 4]",2.3126602172851562e-05
"[20, 4]","[20, 4]","[20, 4]",2.1219253540039062e-05
"[34, 4]","[34, 4]","[34, 4]",2.1696090698242188e-05
"[30, 4]","[30, 4]","[30, 4]",2.1696090698242188e-05
"[6, 4]","[6, 4]","[6, 4]",2.193450927734375e-05
"[50, 4]","[50, 4]","[50, 4]",2.193450927734375e-05
"[16, 4]","[16, 4]","[16, 4]",2.1696090698242188e-05
"[9, 4]","[9, 4]","[9, 4]",2.1457672119140625e-05
"[2, 1, 200, 304]","[2, 1, 200, 304]","[2, 1, 200, 304]",2.6226043701171875e-05
"[2, 1, 200, 328]","[2, 1, 200, 328]","[2, 1, 200, 328]",2.5272369384765625e-05
"[2, 1, 200, 200]","[2, 1, 200, 200]","[2, 1, 200, 200]",2.47955322265625e-05
"[2, 1, 200, 272]","[2, 1, 200, 272]","[2, 1, 200, 272]",2.5510787963867188e-05
"[273600, 4]","[273600, 4]","[273600, 4]",2.6941299438476562e-05
"[68400, 4]","[68400, 4]","[68400, 4]",2.5272369384765625e-05
"[17100, 4]","[17100, 4]","[17100, 4]",2.47955322265625e-05
"[4446, 4]","[4446, 4]","[4446, 4]",2.47955322265625e-05
"[1260, 4]","[1260, 4]","[1260, 4]",2.384185791015625e-05
"[244800, 4]","[244800, 4]","[244800, 4]",2.5510787963867188e-05
"[61200, 4]","[61200, 4]","[61200, 4]",2.5033950805664062e-05
"[15300, 4]","[15300, 4]","[15300, 4]",2.5510787963867188e-05
"[3978, 4]","[3978, 4]","[3978, 4]",3.647804260253906e-05
"[1134, 4]","[1134, 4]","[1134, 4]",2.4080276489257812e-05
"[3234, 4]","[3234, 4]","[3234, 4]",2.384185791015625e-05
"[47424, 4]","[47424, 4]","[47424, 4]",2.7179718017578125e-05
"[11856, 4]","[11856, 4]","[11856, 4]",2.5272369384765625e-05
"[2964, 4]","[2964, 4]","[2964, 4]",2.4557113647460938e-05
"[741, 4]","[741, 4]","[741, 4]",2.4318695068359375e-05
"[210, 4]","[210, 4]","[210, 4]",2.3603439331054688e-05
"[1, 4]","[1, 4]","[1, 4]",2.3603439331054688e-05
"[42432, 4]","[42432, 4]","[42432, 4]",2.5033950805664062e-05
"[10608, 4]","[10608, 4]","[10608, 4]",2.5272369384765625e-05
"[2652, 4]","[2652, 4]","[2652, 4]",2.4318695068359375e-05
"[663, 4]","[663, 4]","[663, 4]",2.384185791015625e-05
"[189, 4]","[189, 4]","[189, 4]",2.384185791015625e-05
"[13, 4]","[13, 4]","[13, 4]",2.3603439331054688e-05
"[3, 4]","[3, 4]","[3, 4]",2.3126602172851562e-05
"[34944, 4]","[34944, 4]","[34944, 4]",2.47955322265625e-05
"[8736, 4]","[8736, 4]","[8736, 4]",2.5272369384765625e-05
"[2184, 4]","[2184, 4]","[2184, 4]",2.3603439331054688e-05
"[546, 4]","[546, 4]","[546, 4]",2.4080276489257812e-05
"[147, 4]","[147, 4]","[147, 4]",2.3603439331054688e-05
"[2, 4]","[2, 4]","[2, 4]",2.3126602172851562e-05
"[18, 4]","[18, 4]","[18, 4]",2.3365020751953125e-05
"[209, 4]","[209, 4]","[209, 4]",2.3126602172851562e-05
"[8732, 4]","[8732, 4]","[8732, 4]",2.4557113647460938e-05
"[145, 4]","[145, 4]","[145, 4]",2.3126602172851562e-05
"[247, 4]","[247, 4]","[247, 4]",2.384185791015625e-05
"[168, 4]","[168, 4]","[168, 4]",2.288818359375e-05
"[314, 4]","[314, 4]","[314, 4]",2.384185791015625e-05
"[163200, 4]","[163200, 4]","[163200, 4]",2.6941299438476562e-05
"[40800, 4]","[40800, 4]","[40800, 4]",2.5987625122070312e-05
"[10200, 4]","[10200, 4]","[10200, 4]",2.5272369384765625e-05
"[2550, 4]","[2550, 4]","[2550, 4]",2.4318695068359375e-05
"[663, 4]","[663, 4]","[663, 4]",2.3365020751953125e-05
"[14, 4]","[14, 4]","[14, 4]",2.3365020751953125e-05
[512],[512],[512],2.384185791015625e-05
"[10, 4]","[10, 4]","[10, 4]",2.3603439331054688e-05
"[8, 4]","[8, 4]","[8, 4]",2.2649765014648438e-05
"[182400, 4]","[182400, 4]","[182400, 4]",2.5510787963867188e-05
"[45600, 4]","[45600, 4]","[45600, 4]",2.5272369384765625e-05
"[11400, 4]","[11400, 4]","[11400, 4]",2.5510787963867188e-05
"[2850, 4]","[2850, 4]","[2850, 4]",2.47955322265625e-05
"[741, 4]","[741, 4]","[741, 4]",2.384185791015625e-05
"[23, 4]","[23, 4]","[23, 4]",2.3365020751953125e-05
"[177600, 4]","[177600, 4]","[177600, 4]",2.5510787963867188e-05
"[44400, 4]","[44400, 4]","[44400, 4]",2.574920654296875e-05
"[11100, 4]","[11100, 4]","[11100, 4]",2.5033950805664062e-05
"[2775, 4]","[2775, 4]","[2775, 4]",2.5272369384765625e-05
"[18, 4]","[18, 4]","[18, 4]",2.3365020751953125e-05
"[15, 4]","[15, 4]","[15, 4]",2.288818359375e-05
"[13, 4]","[13, 4]","[13, 4]",2.3365020751953125e-05
"[7, 4]","[7, 4]","[7, 4]",2.2649765014648438e-05
"[5, 4]","[5, 4]","[5, 4]",2.3126602172851562e-05
"[4, 4]","[4, 4]","[4, 4]",2.3603439331054688e-05
"[2, 4]","[2, 4]","[2, 4]",2.3126602172851562e-05
"[1, 4]","[1, 4]","[1, 4]",2.288818359375e-05
"[2, 17, 64, 48]","[2, 17, 64, 48]","[2, 17, 64, 48]",2.574920654296875e-05
"[27216, 4]","[27216, 4]","[27216, 4]",2.47955322265625e-05
"[10, 4]","[10, 4]","[10, 4]",3.5762786865234375e-05
"[8, 4]","[8, 4]","[8, 4]",2.2649765014648438e-05
"[26460, 4]","[26460, 4]","[26460, 4]",2.5033950805664062e-05
"[14, 4]","[14, 4]","[14, 4]",2.3365020751953125e-05
"[25992, 4]","[25992, 4]","[25992, 4]",2.5033950805664062e-05
"[1, 4]","[1, 4]","[1, 4]",2.4080276489257812e-05
