id,source_neural_network,num_of_calls,parameters,running_time
#201,masktrack_rcnn_r50_fpn_12e_youtubevis2019,1,"{'input_tensor': [[17]], 'dim': [[0]]}",4.683494567871094e-05
#202,masktrack_rcnn_r50_fpn_12e_youtubevis2019,1,"{'input_tensor': [[13]], 'dim': [[0]]}",1.0979175567626952e-05
#203,masktrack_rcnn_r50_fpn_12e_youtubevis2019,1,"{'input_tensor': [[22]], 'dim': [[0]]}",1.6520023345947267e-05
#204,masktrack_rcnn_r50_fpn_12e_youtubevis2019,2,"{'input_tensor': [[32]], 'dim': [[0]]}",2.243518829345703e-05
#205,dmnet_r50-d8_512x1024_40k_cityscapes,25,"{'input_tensor': [[1, 1024, 64, 128]], 'dim': [[0]]}",5.4454803466796875e-06
#206,dmnet_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[89]], 'dim': [[0]]}",6.548166275024414e-05
#207,dmnet_r50-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[1, 1, 1]], 'dim': [[0]]}",3.612041473388672e-06
#208,dmnet_r50-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[1, 1]], 'dim': [[0]]}",3.5333633422851563e-06
#209,dmnet_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[6]], 'dim': [[0]]}",6.694793701171875e-06
#210,dmnet_r50-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[1, 1024, 66, 130]], 'dim': [[0]]}",5.47647476196289e-06
#211,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[30]], 'dim': [[0]]}",2.4316310882568358e-05
#212,dmnet_r50-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[1, 3, 3]], 'dim': [[0]]}",3.588199615478516e-06
#213,dmnet_r50-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[3, 3]], 'dim': [[0]]}",4.918575286865234e-06
#214,dmnet_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[54]], 'dim': [[0]]}",3.664016723632813e-05
#215,dmnet_r50-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[1, 1024, 68, 132]], 'dim': [[0]]}",5.4073333740234374e-06
#216,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[16]], 'dim': [[0]]}",1.5196800231933594e-05
#217,dmnet_r50-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[1, 5, 5]], 'dim': [[0]]}",3.6191940307617187e-06
#218,dmnet_r50-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[5, 5]], 'dim': [[0]]}",6.079673767089844e-06
#219,dmnet_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[150]], 'dim': [[0]]}",0.00011180639266967773
#220,dmnet_r50-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[1, 1024, 70, 134]], 'dim': [[0]]}",5.505084991455078e-06
#221,dmnet_r50-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[1, 7, 7]], 'dim': [[0]]}",4.1985511779785155e-06
#222,dmnet_r50-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[216]], 'dim': [[0]]}",0.00017462968826293946
#223,dmnet_r50-d8_512x1024_40k_cityscapes,4,"{'input_tensor': [[71]], 'dim': [[0]]}",5.1364898681640624e-05
#224,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[36]], 'dim': [[0]]}",2.7005672454833983e-05
#225,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[11]], 'dim': [[0]]}",9.698867797851562e-06
#226,dmnet_r50-d8_512x1024_40k_cityscapes,4,"{'input_tensor': [[69]], 'dim': [[0]]}",4.9035549163818356e-05
#227,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[39]], 'dim': [[0]]}",2.641439437866211e-05
#228,dmnet_r50-d8_512x1024_40k_cityscapes,4,"{'input_tensor': [[12]], 'dim': [[0]]}",1.0113716125488282e-05
#229,dmnet_r50-d8_512x1024_40k_cityscapes,4,"{'input_tensor': [[91]], 'dim': [[0]]}",6.538867950439453e-05
#230,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[31]], 'dim': [[0]]}",2.1908283233642578e-05
#231,dmnet_r50-d8_512x1024_40k_cityscapes,4,"{'input_tensor': [[80]], 'dim': [[0]]}",5.677461624145508e-05
#232,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[38]], 'dim': [[0]]}",2.5641918182373046e-05
#233,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[9]], 'dim': [[0]]}",8.387565612792969e-06
#234,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[127]], 'dim': [[0]]}",0.00011960744857788086
#235,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[117]], 'dim': [[0]]}",8.39090347290039e-05
#236,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[95]], 'dim': [[0]]}",6.746530532836915e-05
#237,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[120]], 'dim': [[0]]}",8.646965026855469e-05
#238,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[94]], 'dim': [[0]]}",6.574153900146485e-05
#239,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[110]], 'dim': [[0]]}",7.802724838256836e-05
#240,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[85]], 'dim': [[0]]}",5.996465682983398e-05
#241,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[101]], 'dim': [[0]]}",7.301092147827149e-05
#242,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[138]], 'dim': [[0]]}",0.00012980222702026366
#243,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[104]], 'dim': [[0]]}",0.0005265522003173828
#244,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[88]], 'dim': [[0]]}",6.677389144897461e-05
#245,dmnet_r50-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[99]], 'dim': [[0]]}",7.332324981689454e-05
#246,irrpwc_8x1_sshort_flyingchairsocc_384x448,5,"{'input_tensor': [[2]], 'dim': [[0]]}",4.210472106933594e-06
#247,mask_rcnn_swin-t-p4-w7_fpn_1x_coco,1,"{'input_tensor': [[12]], 'dim': [[0]]}",1.0368824005126954e-05
#248,pggan_celeba-cropped_128_g8_12Mimgs,20,"{'input_tensor': [[64]], 'dim': [[0]]}",4.6215057373046876e-05
#249,pggan_celeba-cropped_128_g8_12Mimgs,30,"{'input_tensor': [[3, 4, 4]], 'dim': [[0]]}",4.951953887939453e-06
#250,pggan_celeba-cropped_128_g8_12Mimgs,90,"{'input_tensor': [[4, 4]], 'dim': [[0]]}",5.500316619873047e-06
#251,pggan_celeba-cropped_128_g8_12Mimgs,10,"{'input_tensor': [[288]], 'dim': [[0]]}",0.00024780988693237307
#252,biggan_cifar10_32x32_b25x2_500k,12,"{'input_tensor': [[128]], 'dim': [[0]]}",9.519100189208984e-05
#253,biggan_cifar10_32x32_b25x2_500k,250,"{'input_tensor': [[6]], 'dim': [[0]]}",6.537437438964844e-06
#254,biggan_cifar10_32x32_b25x2_500k,430,"{'input_tensor': [[256]], 'dim': [[0]]}",0.00020926952362060547
#255,biggan_cifar10_32x32_b25x2_500k,34,"{'input_tensor': [[3]], 'dim': [[0]]}",4.825592041015625e-06
#256,biggan_cifar10_32x32_b25x2_500k,22,"{'input_tensor': [[27]], 'dim': [[0]]}",1.9211769104003906e-05
#257,biggan_cifar10_32x32_b25x2_500k,22,"{'input_tensor': [[1]], 'dim': [[0]]}",3.54766845703125e-06
#258,biggan_cifar10_32x32_b25x2_500k,22,"{'input_tensor': [[10]], 'dim': [[0]]}",9.007453918457032e-06
#259,iconvsr_reds4,240,"{'input_tensor': [[3, 64, 64]], 'dim': [[0]]}",4.878044128417969e-06
#260,iconvsr_reds4,192,"{'input_tensor': [[648]], 'dim': [[0]]}",0.0006328558921813965
#261,iconvsr_reds4,20,"{'input_tensor': [[448]], 'dim': [[0]]}",0.0004016566276550293
#262,iconvsr_reds4,60,"{'input_tensor': [[2, 4, 4]], 'dim': [[0]]}",4.1985511779785155e-06
#263,iconvsr_reds4,480,"{'input_tensor': [[4, 4]], 'dim': [[0]]}",5.536079406738281e-06
#264,iconvsr_reds4,20,"{'input_tensor': [[192]], 'dim': [[0]]}",0.00014033794403076172
#265,iconvsr_reds4,60,"{'input_tensor': [[2, 8, 8]], 'dim': [[0]]}",4.150867462158203e-06
#266,iconvsr_reds4,80,"{'input_tensor': [[432]], 'dim': [[0]]}",0.0003784537315368652
#267,iconvsr_reds4,60,"{'input_tensor': [[2, 16, 16]], 'dim': [[0]]}",4.351139068603516e-06
#268,iconvsr_reds4,60,"{'input_tensor': [[2, 32, 32]], 'dim': [[0]]}",4.246234893798828e-06
#269,iconvsr_reds4,60,"{'input_tensor': [[2, 64, 64]], 'dim': [[0]]}",4.2748451232910156e-06
#270,iconvsr_reds4,8,"{'input_tensor': [[647]], 'dim': [[0]]}",0.0006064343452453614
#271,iconvsr_reds4,120,"{'input_tensor': [[3, 32, 32]], 'dim': [[0]]}",4.8613548278808595e-06
#272,iconvsr_reds4,120,"{'input_tensor': [[3, 16, 16]], 'dim': [[0]]}",4.878044128417969e-06
#273,iconvsr_reds4,120,"{'input_tensor': [[3, 8, 8]], 'dim': [[0]]}",4.849433898925781e-06
#274,iconvsr_reds4,120,"{'input_tensor': [[3, 4, 4]], 'dim': [[0]]}",4.909038543701172e-06
#275,iconvsr_reds4,40,"{'input_tensor': [[288]], 'dim': [[0]]}",0.00023399114608764647
#276,flownetc_8x1_slong_flyingchairs_384x448,5,"{'input_tensor': [[2]], 'dim': [[0]]}",4.191398620605468e-06
#277,tnt-s-p16_16xb64_in1k,1,"{'input_tensor': [[12]], 'dim': [[0]]}",1.0235309600830078e-05
#278,centripetalnet_hourglass104_mstest_16x6_210e_coco,144,"{'input_tensor': [[4]], 'dim': [[0]]}",5.4168701171875e-06
#279,sagan_32_wReLUinplace_lr-2e-4_ndisc5_cifar10_b64x1,410,"{'input_tensor': [[128]], 'dim': [[0]]}",9.473085403442382e-05
#280,sagan_32_wReLUinplace_lr-2e-4_ndisc5_cifar10_b64x1,250,"{'input_tensor': [[6]], 'dim': [[0]]}",6.632804870605469e-06
#281,sagan_32_wReLUinplace_lr-2e-4_ndisc5_cifar10_b64x1,336,"{'input_tensor': [[256]], 'dim': [[0]]}",0.0002096724510192871
#282,sagan_32_wReLUinplace_lr-2e-4_ndisc5_cifar10_b64x1,166,"{'input_tensor': [[10]], 'dim': [[0]]}",9.04560089111328e-06
#283,sagan_32_wReLUinplace_lr-2e-4_ndisc5_cifar10_b64x1,24,"{'input_tensor': [[32]], 'dim': [[0]]}",2.2339820861816407e-05
#284,sagan_32_wReLUinplace_lr-2e-4_ndisc5_cifar10_b64x1,34,"{'input_tensor': [[3]], 'dim': [[0]]}",4.808902740478516e-06
#285,sagan_32_wReLUinplace_lr-2e-4_ndisc5_cifar10_b64x1,22,"{'input_tensor': [[27]], 'dim': [[0]]}",1.926422119140625e-05
#286,sagan_32_wReLUinplace_lr-2e-4_ndisc5_cifar10_b64x1,44,"{'input_tensor': [[16]], 'dim': [[0]]}",1.2786388397216797e-05
#287,sagan_32_wReLUinplace_lr-2e-4_ndisc5_cifar10_b64x1,44,"{'input_tensor': [[64]], 'dim': [[0]]}",4.4679641723632814e-05
#288,sagan_32_wReLUinplace_lr-2e-4_ndisc5_cifar10_b64x1,22,"{'input_tensor': [[1]], 'dim': [[0]]}",3.5333633422851563e-06
#289,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_l_p4_w7_coco_256x192.py,1,"{'input_tensor': [[24]], 'dim': [[0]]}",1.7309188842773436e-05
#290,singan_balloons,30,"{'input_tensor': [[1, 1, 92, 92]], 'dim': [[0]]}",3.597736358642578e-06
#291,singan_balloons,30,"{'input_tensor': [[1, 92, 92]], 'dim': [[0]]}",3.6001205444335937e-06
#292,singan_balloons,60,"{'input_tensor': [[36]], 'dim': [[0]]}",2.4535655975341796e-05
#293,singan_balloons,15,"{'input_tensor': [[1, 3, 102, 102]], 'dim': [[0]]}",3.526210784912109e-06
#294,singan_balloons,15,"{'input_tensor': [[3, 102, 102]], 'dim': [[0]]}",4.842281341552734e-06
#295,singan_balloons,30,"{'input_tensor': [[108]], 'dim': [[0]]}",7.653713226318359e-05
#296,fsaf_x101_64x4d_fpn_1x_coco,5,"{'input_tensor': [[7]], 'dim': [[0]]}",7.2050094604492185e-06
#297,fsaf_x101_64x4d_fpn_1x_coco,5,"{'input_tensor': [[33]], 'dim': [[0]]}",2.2718906402587892e-05
#298,fsaf_x101_64x4d_fpn_1x_coco,5,"{'input_tensor': [[28]], 'dim': [[0]]}",1.973867416381836e-05
#299,fsaf_x101_64x4d_fpn_1x_coco,5,"{'input_tensor': [[8]], 'dim': [[0]]}",7.724761962890625e-06
#300,fsaf_x101_64x4d_fpn_1x_coco,5,"{'input_tensor': [[23]], 'dim': [[0]]}",1.692056655883789e-05
#301,solo_r50_fpn_1x_coco,2,"{'input_tensor': [[2, 800, 1216]], 'dim': [[0]]}",6.587505340576172e-06
#302,solo_r50_fpn_1x_coco,24,"{'input_tensor': [[2]], 'dim': [[0]]}",5.89132308959961e-06
#303,solo_r50_fpn_1x_coco,2,"{'input_tensor': [[2, 1216, 800]], 'dim': [[0]]}",6.458759307861328e-06
#304,solo_r50_fpn_1x_coco,1,"{'input_tensor': [[15, 800, 1088]], 'dim': [[0]]}",1.3530254364013672e-05
#305,solo_r50_fpn_1x_coco,4,"{'input_tensor': [[15]], 'dim': [[0]]}",1.2083053588867187e-05
#306,solo_r50_fpn_1x_coco,2,"{'input_tensor': [[6, 800, 1088]], 'dim': [[0]]}",1.0325908660888672e-05
#307,solo_r50_fpn_1x_coco,8,"{'input_tensor': [[6]], 'dim': [[0]]}",9.608268737792968e-06
#308,solo_r50_fpn_1x_coco,1,"{'input_tensor': [[2, 800, 1088]], 'dim': [[0]]}",6.244182586669922e-06
#309,solo_r50_fpn_1x_coco,3,"{'input_tensor': [[1, 800, 1088]], 'dim': [[0]]}",5.1164627075195315e-06
#310,solo_r50_fpn_1x_coco,12,"{'input_tensor': [[1]], 'dim': [[0]]}",5.01394271850586e-06
#311,solo_r50_fpn_1x_coco,2,"{'input_tensor': [[4, 832, 800]], 'dim': [[0]]}",8.10384750366211e-06
#312,solo_r50_fpn_1x_coco,8,"{'input_tensor': [[4]], 'dim': [[0]]}",7.774829864501953e-06
#313,solo_r50_fpn_1x_coco,2,"{'input_tensor': [[5, 832, 800]], 'dim': [[0]]}",9.052753448486328e-06
#314,solo_r50_fpn_1x_coco,8,"{'input_tensor': [[5]], 'dim': [[0]]}",8.71896743774414e-06
#315,solo_r50_fpn_1x_coco,1,"{'input_tensor': [[2, 832, 800]], 'dim': [[0]]}",6.279945373535156e-06
#316,solo_r50_fpn_1x_coco,1,"{'input_tensor': [[12, 800, 1088]], 'dim': [[0]]}",1.3604164123535157e-05
#317,solo_r50_fpn_1x_coco,4,"{'input_tensor': [[12]], 'dim': [[0]]}",1.0237693786621093e-05
#318,solo_r50_fpn_1x_coco,1,"{'input_tensor': [[7, 800, 1088]], 'dim': [[0]]}",1.1303424835205077e-05
#319,solo_r50_fpn_1x_coco,4,"{'input_tensor': [[7]], 'dim': [[0]]}",1.0528564453125e-05
#320,solo_r50_fpn_1x_coco,1,"{'input_tensor': [[3, 800, 1088]], 'dim': [[0]]}",7.278919219970703e-06
#321,solo_r50_fpn_1x_coco,4,"{'input_tensor': [[3]], 'dim': [[0]]}",6.818771362304688e-06
#322,ssd300_coco,10,"{'input_tensor': [[1, 8732, 81]], 'dim': [[0]]}",5.125999450683594e-06
#323,ssd300_coco,30,"{'input_tensor': [[1, 8732, 4]], 'dim': [[0]]}",5.071163177490234e-06
#324,ssd300_coco,20,"{'input_tensor': [[1, 8732]], 'dim': [[0]]}",5.030632019042969e-06
#325,stark_st1_r50_500e_lasot,60,"{'input_tensor': [[36]], 'dim': [[0]]}",3.9095878601074216e-05
#326,mask2former_r50_lsj_8x2_50e_coco,5,"{'input_tensor': [[3, 2]], 'dim': [[0]]}",5.9199333190917965e-06
#327,fsdetview_r101_c4_8xb4_voc-split1_base-training,5,"{'input_tensor': [[1]], 'dim': [[0]]}",3.516674041748047e-06
#328,dmnet_r101-d8_512x1024_40k_cityscapes,25,"{'input_tensor': [[1, 1024, 64, 128]], 'dim': [[0]]}",3.826618194580078e-06
#329,dmnet_r101-d8_512x1024_40k_cityscapes,4,"{'input_tensor': [[104]], 'dim': [[0]]}",7.457971572875977e-05
#330,dmnet_r101-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[1, 1, 1]], 'dim': [[0]]}",3.6215782165527343e-06
#331,dmnet_r101-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[1, 1]], 'dim': [[0]]}",3.578662872314453e-06
#332,dmnet_r101-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[6]], 'dim': [[0]]}",6.651878356933593e-06
#333,dmnet_r101-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[1, 1024, 66, 130]], 'dim': [[0]]}",3.910064697265625e-06
#334,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[72]], 'dim': [[0]]}",5.079507827758789e-05
#335,dmnet_r101-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[1, 3, 3]], 'dim': [[0]]}",3.612041473388672e-06
#336,dmnet_r101-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[3, 3]], 'dim': [[0]]}",4.875659942626953e-06
#337,dmnet_r101-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[54]], 'dim': [[0]]}",3.6785602569580076e-05
#338,dmnet_r101-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[1, 1024, 68, 132]], 'dim': [[0]]}",4.425048828125e-06
#339,dmnet_r101-d8_512x1024_40k_cityscapes,6,"{'input_tensor': [[11]], 'dim': [[0]]}",1.0731220245361328e-05
#340,dmnet_r101-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[1, 5, 5]], 'dim': [[0]]}",3.4928321838378907e-06
#341,dmnet_r101-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[5, 5]], 'dim': [[0]]}",6.1821937561035156e-06
#342,dmnet_r101-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[150]], 'dim': [[0]]}",0.00011592626571655274
#343,dmnet_r101-d8_512x1024_40k_cityscapes,5,"{'input_tensor': [[1, 1024, 70, 134]], 'dim': [[0]]}",0.003336679935455322
#344,dmnet_r101-d8_512x1024_40k_cityscapes,30,"{'input_tensor': [[1, 7, 7]], 'dim': [[0]]}",7.2836875915527345e-06
#345,dmnet_r101-d8_512x1024_40k_cityscapes,10,"{'input_tensor': [[216]], 'dim': [[0]]}",0.00033777713775634766
#346,dmnet_r101-d8_512x1024_40k_cityscapes,4,"{'input_tensor': [[99]], 'dim': [[0]]}",0.0001378488540649414
#347,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[60]], 'dim': [[0]]}",8.307456970214844e-05
#348,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[12]], 'dim': [[0]]}",2.042531967163086e-05
#349,dmnet_r101-d8_512x1024_40k_cityscapes,4,"{'input_tensor': [[88]], 'dim': [[0]]}",0.00012190818786621094
#350,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[53]], 'dim': [[0]]}",5.0716400146484375e-05
#351,dmnet_r101-d8_512x1024_40k_cityscapes,4,"{'input_tensor': [[93]], 'dim': [[0]]}",6.450653076171875e-05
#352,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[49]], 'dim': [[0]]}",3.251314163208008e-05
#353,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[8]], 'dim': [[0]]}",7.691383361816406e-06
#354,dmnet_r101-d8_512x1024_40k_cityscapes,4,"{'input_tensor': [[106]], 'dim': [[0]]}",7.389068603515625e-05
#355,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[58]], 'dim': [[0]]}",3.950119018554688e-05
#356,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[153]], 'dim': [[0]]}",0.00011147499084472656
#357,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[102]], 'dim': [[0]]}",7.213354110717774e-05
#358,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[112]], 'dim': [[0]]}",7.897615432739258e-05
#359,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[141]], 'dim': [[0]]}",0.00010281562805175781
#360,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[110]], 'dim': [[0]]}",7.684707641601562e-05
#361,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[81]], 'dim': [[0]]}",5.5985450744628905e-05
#362,dmnet_r101-d8_512x1024_40k_cityscapes,4,"{'input_tensor': [[120]], 'dim': [[0]]}",8.412837982177735e-05
#363,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[107]], 'dim': [[0]]}",7.476568222045898e-05
#364,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[103]], 'dim': [[0]]}",7.182121276855469e-05
#365,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[79]], 'dim': [[0]]}",5.4385662078857425e-05
#366,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[84]], 'dim': [[0]]}",5.791187286376953e-05
#367,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[135]], 'dim': [[0]]}",9.756326675415039e-05
#368,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[94]], 'dim': [[0]]}",6.500482559204101e-05
#369,dmnet_r101-d8_512x1024_40k_cityscapes,2,"{'input_tensor': [[90]], 'dim': [[0]]}",6.245136260986328e-05
#370,mae_vit-base-p16_8xb512-coslr-400e_in1k,10,"{'input_tensor': [[216]], 'dim': [[0]]}",0.0002596926689147949
#371,mae_vit-base-p16_8xb512-coslr-400e_in1k,5,"{'input_tensor': [[36]], 'dim': [[0]]}",2.4561882019042968e-05
#372,cornernet_hourglass104_mstest_32x3_210e_coco,86,"{'input_tensor': [[4]], 'dim': [[0]]}",5.4812431335449215e-06
#373,dpt_vit-b16_512x512_160k_ade20k,1,"{'input_tensor': [[12]], 'dim': [[0]]}",1.0142326354980469e-05
#374,spos_supernet_shufflenetv2_8xb128_in1k,40,"{'input_tensor': [[4]], 'dim': [[0]]}",5.37872314453125e-06
#375,segmenter_vit-l_mask_8x1_640x640_160k_ade20k,1,"{'input_tensor': [[24]], 'dim': [[0]]}",1.730203628540039e-05
#376,segmenter_vit-l_mask_8x1_640x640_160k_ade20k,1,"{'input_tensor': [[2]], 'dim': [[0]]}",4.134178161621094e-06
#377,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--swin_b_p4_w7_fpn_coco_256x192.py,1,"{'input_tensor': [[24]], 'dim': [[0]]}",1.7325878143310547e-05
#378,retinanet_effb3_fpn_crop896_8x4_1x_coco,1,"{'input_tensor': [[26]], 'dim': [[0]]}",1.8351078033447265e-05
#379,segmenter_vit-t_mask_8x1_512x512_160k_ade20k,1,"{'input_tensor': [[12]], 'dim': [[0]]}",1.009225845336914e-05
#380,segmenter_vit-t_mask_8x1_512x512_160k_ade20k,1,"{'input_tensor': [[2]], 'dim': [[0]]}",4.100799560546875e-06
#381,twins-pcpvt-small_8xb128_in1k,1,"{'input_tensor': [[16]], 'dim': [[0]]}",1.2786388397216797e-05
#382,dmnet_r101-d8_769x769_80k_cityscapes,25,"{'input_tensor': [[1, 1024, 97, 97]], 'dim': [[0]]}",3.826618194580078e-06
#383,dmnet_r101-d8_769x769_80k_cityscapes,6,"{'input_tensor': [[112]], 'dim': [[0]]}",8.224725723266602e-05
#384,dmnet_r101-d8_769x769_80k_cityscapes,30,"{'input_tensor': [[1, 1, 1]], 'dim': [[0]]}",3.6215782165527343e-06
#385,dmnet_r101-d8_769x769_80k_cityscapes,30,"{'input_tensor': [[1, 1]], 'dim': [[0]]}",3.5715103149414064e-06
#386,dmnet_r101-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[6]], 'dim': [[0]]}",6.515979766845703e-06
#387,dmnet_r101-d8_769x769_80k_cityscapes,5,"{'input_tensor': [[1, 1024, 99, 99]], 'dim': [[0]]}",3.824234008789062e-06
#388,dmnet_r101-d8_769x769_80k_cityscapes,2,"{'input_tensor': [[57]], 'dim': [[0]]}",3.9649009704589846e-05
#389,dmnet_r101-d8_769x769_80k_cityscapes,30,"{'input_tensor': [[1, 3, 3]], 'dim': [[0]]}",3.5905838012695314e-06
#390,dmnet_r101-d8_769x769_80k_cityscapes,30,"{'input_tensor': [[3, 3]], 'dim': [[0]]}",4.911422729492188e-06
#391,dmnet_r101-d8_769x769_80k_cityscapes,14,"{'input_tensor': [[54]], 'dim': [[0]]}",3.60870361328125e-05
#392,dmnet_r101-d8_769x769_80k_cityscapes,5,"{'input_tensor': [[1, 1024, 101, 101]], 'dim': [[0]]}",3.826618194580078e-06
#393,dmnet_r101-d8_769x769_80k_cityscapes,2,"{'input_tensor': [[16]], 'dim': [[0]]}",1.3647079467773438e-05
#394,dmnet_r101-d8_769x769_80k_cityscapes,30,"{'input_tensor': [[1, 5, 5]], 'dim': [[0]]}",3.5619735717773436e-06
#395,dmnet_r101-d8_769x769_80k_cityscapes,30,"{'input_tensor': [[5, 5]], 'dim': [[0]]}",6.222724914550782e-06
#396,dmnet_r101-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[150]], 'dim': [[0]]}",0.00011301040649414062
#397,dmnet_r101-d8_769x769_80k_cityscapes,5,"{'input_tensor': [[1, 1024, 103, 103]], 'dim': [[0]]}",3.795623779296875e-06
#398,dmnet_r101-d8_769x769_80k_cityscapes,30,"{'input_tensor': [[1, 7, 7]], 'dim': [[0]]}",3.564357757568359e-06
#399,dmnet_r101-d8_769x769_80k_cityscapes,10,"{'input_tensor': [[216]], 'dim': [[0]]}",0.00017170429229736327
#400,dmnet_r101-d8_769x769_80k_cityscapes,4,"{'input_tensor': [[100]], 'dim': [[0]]}",7.087230682373047e-05
#401,dmnet_r101-d8_769x769_80k_cityscapes,4,"{'input_tensor': [[10]], 'dim': [[0]]}",9.086132049560547e-06
#402,dmnet_r101-d8_769x769_80k_cityscapes,8,"{'input_tensor': [[95]], 'dim': [[0]]}",6.624221801757812e-05
#403,dmnet_r101-d8_769x769_80k_cityscapes,2,"{'input_tensor': [[56]], 'dim': [[0]]}",3.697633743286133e-05
#404,dmnet_r101-d8_769x769_80k_cityscapes,2,"{'input_tensor': [[12]], 'dim': [[0]]}",1.0249614715576172e-05
#405,dmnet_r101-d8_769x769_80k_cityscapes,4,"{'input_tensor': [[109]], 'dim': [[0]]}",7.619142532348633e-05
#406,dmnet_r101-d8_769x769_80k_cityscapes,2,"{'input_tensor': [[59]], 'dim': [[0]]}",3.911733627319336e-05
#407,dmnet_r101-d8_769x769_80k_cityscapes,4,"{'input_tensor': [[105]], 'dim': [[0]]}",7.470846176147461e-05
#408,dmnet_r101-d8_769x769_80k_cityscapes,2,"{'input_tensor': [[9]], 'dim': [[0]]}",8.373260498046874e-06
