id,source_neural_network,num_of_calls,parameters,running_time
#856,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[2, 3400]], 'reshape_shape': [[-1]]}",5.018711090087891e-06
#857,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 34, 80]], 'reshape_shape': [[-1, 80]]}",5.22613525390625e-06
#858,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[2, 850]], 'reshape_shape': [[-1]]}",5.05208969116211e-06
#859,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 13, 17, 80]], 'reshape_shape': [[-1, 80]]}",5.068778991699219e-06
#860,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[2, 221]], 'reshape_shape': [[-1]]}",4.742145538330078e-06
#861,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 7, 9, 80]], 'reshape_shape': [[-1, 80]]}",4.980564117431641e-06
#862,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[2, 63]], 'reshape_shape': [[-1]]}",4.868507385253907e-06
#863,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 13600, 4]], 'reshape_shape': [[-1, 4]]}",5.121231079101563e-06
#864,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 136, 4]], 'reshape_shape': [[-1, 4]]}",4.916191101074219e-06
#865,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 136, 1]], 'reshape_shape': [[-1]]}",4.6753883361816405e-06
#866,ddod_r50_fpn_1x_coco,12,"{'input_shape': [[34, 4]], 'reshape_shape': [[-1, 4]]}",4.670619964599609e-06
#867,ddod_r50_fpn_1x_coco,6,"{'input_shape': [[34, 4]], 'reshape_shape': [[34, -1]]}",4.6777725219726565e-06
#868,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 3400, 4]], 'reshape_shape': [[-1, 4]]}",4.732608795166016e-06
#869,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 68, 4]], 'reshape_shape': [[-1, 4]]}",4.794597625732422e-06
#870,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 68, 1]], 'reshape_shape': [[-1]]}",4.832744598388672e-06
#871,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[18, 4]], 'reshape_shape': [[-1, 4]]}",5.1522254943847655e-06
#872,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[18, 4]], 'reshape_shape': [[18, -1]]}",5.097389221191406e-06
#873,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 850, 4]], 'reshape_shape': [[-1, 4]]}",5.211830139160156e-06
#874,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 34, 4]], 'reshape_shape': [[-1, 4]]}",5.218982696533203e-06
#875,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 34, 1]], 'reshape_shape': [[-1]]}",5.059242248535156e-06
#876,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 221, 4]], 'reshape_shape': [[-1, 4]]}",4.935264587402344e-06
#877,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 13, 17, 4]], 'reshape_shape': [[-1, 4]]}",4.7850608825683594e-06
#878,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 13, 17, 1]], 'reshape_shape': [[-1]]}",5.278587341308594e-06
#879,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 63, 4]], 'reshape_shape': [[-1, 4]]}",4.2772293090820316e-06
#880,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 7, 9, 4]], 'reshape_shape': [[-1, 4]]}",3.223419189453125e-06
#881,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 7, 9, 1]], 'reshape_shape': [[-1]]}",2.9969215393066407e-06
#882,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 148, 100, 80]], 'reshape_shape': [[2, -1, 80]]}",3.421306610107422e-06
#883,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 74, 50, 80]], 'reshape_shape': [[2, -1, 80]]}",3.1042098999023436e-06
#884,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 37, 25, 80]], 'reshape_shape': [[2, -1, 80]]}",3.0183792114257813e-06
#885,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 19, 13, 80]], 'reshape_shape': [[2, -1, 80]]}",2.9158592224121095e-06
#886,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 10, 7, 80]], 'reshape_shape': [[2, -1, 80]]}",2.8824806213378906e-06
#887,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 148, 100, 4]], 'reshape_shape': [[2, -1, 4]]}",2.9397010803222656e-06
#888,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 74, 50, 4]], 'reshape_shape': [[2, -1, 4]]}",2.9063224792480468e-06
#889,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 37, 25, 4]], 'reshape_shape': [[2, -1, 4]]}",2.86102294921875e-06
#890,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 19, 13, 4]], 'reshape_shape': [[2, -1, 4]]}",2.9110908508300783e-06
#891,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 10, 7, 4]], 'reshape_shape': [[2, -1, 4]]}",2.8395652770996094e-06
#892,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[19742, 4]], 'reshape_shape': [[-1, 4]]}",2.9087066650390623e-06
#893,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[19742, 4]], 'reshape_shape': [[19742, -1]]}",2.8920173645019533e-06
#894,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 148, 100, 80]], 'reshape_shape': [[-1, 80]]}",2.93731689453125e-06
#895,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[2, 14800]], 'reshape_shape': [[-1]]}",2.8061866760253905e-06
#896,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 74, 50, 80]], 'reshape_shape': [[-1, 80]]}",4.131793975830078e-06
#897,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[2, 3700]], 'reshape_shape': [[-1]]}",4.0125846862792965e-06
#898,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 37, 25, 80]], 'reshape_shape': [[-1, 80]]}",4.072189331054687e-06
#899,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[2, 925]], 'reshape_shape': [[-1]]}",3.888607025146484e-06
#900,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 19, 13, 80]], 'reshape_shape': [[-1, 80]]}",3.964900970458984e-06
#901,ddod_r50_fpn_1x_coco,8,"{'input_shape': [[2, 247]], 'reshape_shape': [[-1]]}",3.926753997802734e-06
#902,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 10, 7, 80]], 'reshape_shape': [[-1, 80]]}",3.952980041503906e-06
#903,ddod_r50_fpn_1x_coco,8,"{'input_shape': [[2, 70]], 'reshape_shape': [[-1]]}",3.921985626220703e-06
#904,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 14800, 4]], 'reshape_shape': [[-1, 4]]}",4.003047943115234e-06
#905,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 148, 100, 4]], 'reshape_shape': [[-1, 4]]}",4.036426544189453e-06
#906,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 148, 100, 1]], 'reshape_shape': [[-1]]}",3.886222839355469e-06
#907,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 3700, 4]], 'reshape_shape': [[-1, 4]]}",3.936290740966797e-06
#908,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 74, 50, 4]], 'reshape_shape': [[-1, 4]]}",4.003047943115234e-06
#909,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 74, 50, 1]], 'reshape_shape': [[-1]]}",3.857612609863281e-06
#910,ddod_r50_fpn_1x_coco,8,"{'input_shape': [[10, 4]], 'reshape_shape': [[-1, 4]]}",3.96728515625e-06
#911,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[10, 4]], 'reshape_shape': [[10, -1]]}",3.9434432983398435e-06
#912,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 925, 4]], 'reshape_shape': [[-1, 4]]}",4.165172576904297e-06
#913,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 37, 25, 4]], 'reshape_shape': [[-1, 4]]}",3.924369812011719e-06
#914,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 37, 25, 1]], 'reshape_shape': [[-1]]}",3.910064697265625e-06
#915,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[24, 4]], 'reshape_shape': [[-1, 4]]}",2.8228759765625e-06
#916,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[24, 4]], 'reshape_shape': [[24, -1]]}",2.8228759765625e-06
#917,ddod_r50_fpn_1x_coco,6,"{'input_shape': [[2, 247, 4]], 'reshape_shape': [[-1, 4]]}",2.7823448181152344e-06
#918,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 19, 13, 4]], 'reshape_shape': [[-1, 4]]}",2.93731689453125e-06
#919,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 19, 13, 1]], 'reshape_shape': [[-1]]}",2.7823448181152344e-06
#920,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[25, 4]], 'reshape_shape': [[-1, 4]]}",2.7966499328613282e-06
#921,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[25, 4]], 'reshape_shape': [[25, -1]]}",2.8228759765625e-06
#922,ddod_r50_fpn_1x_coco,6,"{'input_shape': [[2, 70, 4]], 'reshape_shape': [[-1, 4]]}",2.803802490234375e-06
#923,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 10, 7, 4]], 'reshape_shape': [[-1, 4]]}",2.8061866760253905e-06
#924,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 10, 7, 1]], 'reshape_shape': [[-1]]}",2.8133392333984377e-06
#925,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 152, 80]], 'reshape_shape': [[2, -1, 80]]}",4.069805145263672e-06
#926,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 76, 80]], 'reshape_shape': [[2, -1, 80]]}",4.148483276367187e-06
#927,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 38, 80]], 'reshape_shape': [[2, -1, 80]]}",4.09841537475586e-06
#928,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 13, 19, 80]], 'reshape_shape': [[2, -1, 80]]}",4.024505615234375e-06
#929,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 7, 10, 80]], 'reshape_shape': [[2, -1, 80]]}",3.969669342041015e-06
#930,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 152, 4]], 'reshape_shape': [[2, -1, 4]]}",4.069805145263672e-06
#931,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 76, 4]], 'reshape_shape': [[2, -1, 4]]}",3.986358642578125e-06
#932,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 38, 4]], 'reshape_shape': [[2, -1, 4]]}",4.019737243652344e-06
#933,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 13, 19, 4]], 'reshape_shape': [[2, -1, 4]]}",3.957748413085938e-06
#934,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 7, 10, 4]], 'reshape_shape': [[2, -1, 4]]}",4.003047943115234e-06
#935,ddod_r50_fpn_1x_coco,8,"{'input_shape': [[20267, 4]], 'reshape_shape': [[-1, 4]]}",3.96728515625e-06
#936,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[20267, 4]], 'reshape_shape': [[20267, -1]]}",3.993511199951172e-06
#937,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 152, 80]], 'reshape_shape': [[-1, 80]]}",4.038810729980469e-06
#938,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[2, 15200]], 'reshape_shape': [[-1]]}",3.9434432983398435e-06
#939,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 76, 80]], 'reshape_shape': [[-1, 80]]}",4.041194915771484e-06
#940,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[2, 3800]], 'reshape_shape': [[-1]]}",4.284381866455078e-06
#941,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 38, 80]], 'reshape_shape': [[-1, 80]]}",4.076957702636719e-06
#942,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[2, 950]], 'reshape_shape': [[-1]]}",3.8671493530273435e-06
#943,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 13, 19, 80]], 'reshape_shape': [[-1, 80]]}",3.991127014160156e-06
#944,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 7, 10, 80]], 'reshape_shape': [[-1, 80]]}",3.941059112548828e-06
#945,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 15200, 4]], 'reshape_shape': [[-1, 4]]}",4.019737243652344e-06
#946,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 152, 4]], 'reshape_shape': [[-1, 4]]}",3.986358642578125e-06
#947,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 152, 1]], 'reshape_shape': [[-1]]}",3.898143768310547e-06
#948,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 3800, 4]], 'reshape_shape': [[-1, 4]]}",3.948211669921875e-06
#949,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 76, 4]], 'reshape_shape': [[-1, 4]]}",3.988742828369141e-06
#950,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 76, 1]], 'reshape_shape': [[-1]]}",3.876686096191407e-06
#951,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 950, 4]], 'reshape_shape': [[-1, 4]]}",3.964900970458984e-06
#952,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 38, 4]], 'reshape_shape': [[-1, 4]]}",3.919601440429688e-06
#953,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 38, 1]], 'reshape_shape': [[-1]]}",3.931522369384765e-06
#954,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[17, 4]], 'reshape_shape': [[-1, 4]]}",3.921985626220703e-06
#955,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[17, 4]], 'reshape_shape': [[17, -1]]}",3.933906555175781e-06
#956,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 13, 19, 4]], 'reshape_shape': [[-1, 4]]}",2.86102294921875e-06
#957,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 13, 19, 1]], 'reshape_shape': [[-1]]}",2.8014183044433594e-06
#958,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[31, 4]], 'reshape_shape': [[-1, 4]]}",2.8252601623535155e-06
#959,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[31, 4]], 'reshape_shape': [[31, -1]]}",2.8538703918457033e-06
#960,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 7, 10, 4]], 'reshape_shape': [[-1, 4]]}",2.8395652770996094e-06
#961,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 7, 10, 1]], 'reshape_shape': [[-1]]}",2.78472900390625e-06
#962,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 164, 80]], 'reshape_shape': [[2, -1, 80]]}",4.165172576904297e-06
#963,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 82, 80]], 'reshape_shape': [[2, -1, 80]]}",4.1604042053222655e-06
#964,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 41, 80]], 'reshape_shape': [[2, -1, 80]]}",4.134178161621094e-06
#965,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[2, 13, 21, 80]], 'reshape_shape': [[2, -1, 80]]}",4.003047943115234e-06
#966,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[2, 7, 11, 80]], 'reshape_shape': [[2, -1, 80]]}",3.9768218994140624e-06
#967,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 164, 4]], 'reshape_shape': [[2, -1, 4]]}",4.079341888427734e-06
#968,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 82, 4]], 'reshape_shape': [[2, -1, 4]]}",4.00543212890625e-06
#969,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 41, 4]], 'reshape_shape': [[2, -1, 4]]}",4.019737243652344e-06
#970,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[2, 13, 21, 4]], 'reshape_shape': [[2, -1, 4]]}",3.952980041503906e-06
#971,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[2, 7, 11, 4]], 'reshape_shape': [[2, -1, 4]]}",4.0125846862792965e-06
#972,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[21875, 4]], 'reshape_shape': [[-1, 4]]}",3.9768218994140624e-06
#973,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[21875, 4]], 'reshape_shape': [[21875, -1]]}",3.964900970458984e-06
#974,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 164, 80]], 'reshape_shape': [[-1, 80]]}",4.100799560546875e-06
#975,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[2, 16400]], 'reshape_shape': [[-1]]}",3.900527954101562e-06
#976,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 82, 80]], 'reshape_shape': [[-1, 80]]}",4.034042358398438e-06
#977,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[2, 4100]], 'reshape_shape': [[-1]]}",3.924369812011719e-06
#978,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 41, 80]], 'reshape_shape': [[-1, 80]]}",4.0555000305175785e-06
#979,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[2, 1025]], 'reshape_shape': [[-1]]}",3.862380981445312e-06
#980,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[2, 13, 21, 80]], 'reshape_shape': [[-1, 80]]}",3.957748413085938e-06
#981,ddod_r50_fpn_1x_coco,8,"{'input_shape': [[2, 273]], 'reshape_shape': [[-1]]}",3.8671493530273435e-06
#982,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[2, 7, 11, 80]], 'reshape_shape': [[-1, 80]]}",3.919601440429688e-06
#983,ddod_r50_fpn_1x_coco,8,"{'input_shape': [[2, 77]], 'reshape_shape': [[-1]]}",3.843307495117188e-06
#984,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 16400, 4]], 'reshape_shape': [[-1, 4]]}",3.998279571533203e-06
#985,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 164, 4]], 'reshape_shape': [[-1, 4]]}",4.041194915771484e-06
#986,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 164, 1]], 'reshape_shape': [[-1]]}",3.876686096191407e-06
#987,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 4100, 4]], 'reshape_shape': [[-1, 4]]}",3.938674926757812e-06
#988,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 82, 4]], 'reshape_shape': [[-1, 4]]}",3.92913818359375e-06
#989,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 82, 1]], 'reshape_shape': [[-1]]}",3.855228424072266e-06
#990,ddod_r50_fpn_1x_coco,8,"{'input_shape': [[16, 4]], 'reshape_shape': [[-1, 4]]}",3.988742828369141e-06
#991,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[16, 4]], 'reshape_shape': [[16, -1]]}",3.924369812011719e-06
#992,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 1025, 4]], 'reshape_shape': [[-1, 4]]}",3.981590270996094e-06
#993,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 41, 4]], 'reshape_shape': [[-1, 4]]}",3.9052963256835935e-06
#994,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 41, 1]], 'reshape_shape': [[-1]]}",3.919601440429688e-06
#995,ddod_r50_fpn_1x_coco,6,"{'input_shape': [[2, 273, 4]], 'reshape_shape': [[-1, 4]]}",3.941059112548828e-06
#996,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[2, 13, 21, 4]], 'reshape_shape': [[-1, 4]]}",3.957748413085938e-06
#997,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[2, 13, 21, 1]], 'reshape_shape': [[-1]]}",3.845691680908203e-06
#998,ddod_r50_fpn_1x_coco,6,"{'input_shape': [[2, 77, 4]], 'reshape_shape': [[-1, 4]]}",3.931522369384765e-06
#999,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[2, 7, 11, 4]], 'reshape_shape': [[-1, 4]]}",3.964900970458984e-06
#1000,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[2, 7, 11, 1]], 'reshape_shape': [[-1]]}",2.799034118652344e-06
#1001,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 168, 80]], 'reshape_shape': [[2, -1, 80]]}",4.177093505859375e-06
#1002,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 84, 80]], 'reshape_shape': [[2, -1, 80]]}",4.08172607421875e-06
#1003,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 42, 80]], 'reshape_shape': [[2, -1, 80]]}",4.086494445800781e-06
#1004,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 168, 4]], 'reshape_shape': [[2, -1, 4]]}",4.103183746337891e-06
#1005,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 84, 4]], 'reshape_shape': [[2, -1, 4]]}",4.029273986816406e-06
#1006,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 42, 4]], 'reshape_shape': [[2, -1, 4]]}",4.034042358398438e-06
#1007,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[21486, 4]], 'reshape_shape': [[-1, 4]]}",3.964900970458984e-06
#1008,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[21486, 4]], 'reshape_shape': [[21486, -1]]}",3.974437713623047e-06
#1009,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 168, 80]], 'reshape_shape': [[-1, 80]]}",4.074573516845703e-06
#1010,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[2, 16800]], 'reshape_shape': [[-1]]}",3.933906555175781e-06
#1011,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 84, 80]], 'reshape_shape': [[-1, 80]]}",4.034042358398438e-06
#1012,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[2, 4200]], 'reshape_shape': [[-1]]}",3.876686096191407e-06
#1013,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 42, 80]], 'reshape_shape': [[-1, 80]]}",4.034042358398438e-06
#1014,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[2, 1050]], 'reshape_shape': [[-1]]}",3.921985626220703e-06
#1015,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 16800, 4]], 'reshape_shape': [[-1, 4]]}",4.007816314697265e-06
#1016,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 168, 4]], 'reshape_shape': [[-1, 4]]}",4.036426544189453e-06
#1017,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 100, 168, 1]], 'reshape_shape': [[-1]]}",3.917217254638672e-06
#1018,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[9, 4]], 'reshape_shape': [[-1, 4]]}",3.933906555175781e-06
#1019,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[9, 4]], 'reshape_shape': [[9, -1]]}",3.986358642578125e-06
#1020,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 4200, 4]], 'reshape_shape': [[-1, 4]]}",3.926753997802734e-06
#1021,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 84, 4]], 'reshape_shape': [[-1, 4]]}",3.926753997802734e-06
#1022,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 50, 84, 1]], 'reshape_shape': [[-1]]}",3.919601440429688e-06
#1023,ddod_r50_fpn_1x_coco,3,"{'input_shape': [[2, 1050, 4]], 'reshape_shape': [[-1, 4]]}",3.9076805114746095e-06
#1024,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 42, 4]], 'reshape_shape': [[-1, 4]]}",3.981590270996094e-06
#1025,ddod_r50_fpn_1x_coco,1,"{'input_shape': [[2, 25, 42, 1]], 'reshape_shape': [[-1]]}",3.857612609863281e-06
#1026,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[15, 4]], 'reshape_shape': [[-1, 4]]}",3.9768218994140624e-06
#1027,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[15, 4]], 'reshape_shape': [[15, -1]]}",3.931522369384765e-06
#1028,ddod_r50_fpn_1x_coco,4,"{'input_shape': [[14, 4]], 'reshape_shape': [[-1, 4]]}",3.912448883056641e-06
#1029,ddod_r50_fpn_1x_coco,2,"{'input_shape': [[14, 4]], 'reshape_shape': [[14, -1]]}",3.931522369384765e-06
#1030,decoupled_solo_r50_fpn_1x_coco,5,"{'input_shape': [[2, 40, 40, 80]], 'reshape_shape': [[-1, 80]]}",4.038810729980469e-06
#1031,decoupled_solo_r50_fpn_1x_coco,5,"{'input_shape': [[2, 36, 36, 80]], 'reshape_shape': [[-1, 80]]}",4.067420959472656e-06
#1032,decoupled_solo_r50_fpn_1x_coco,5,"{'input_shape': [[2, 24, 24, 80]], 'reshape_shape': [[-1, 80]]}",4.09841537475586e-06
#1033,decoupled_solo_r50_fpn_1x_coco,5,"{'input_shape': [[2, 16, 16, 80]], 'reshape_shape': [[-1, 80]]}",3.991127014160156e-06
#1034,decoupled_solo_r50_fpn_1x_coco,5,"{'input_shape': [[2, 12, 12, 80]], 'reshape_shape': [[-1, 80]]}",3.9434432983398435e-06
#1035,configs--body--2d_kpt_sview_rgb_img--topdown_heatmap--coco--hrnet_w32_coco_256x192.py,10,"{'input_shape': [[2, 17, 64, 48]], 'reshape_shape': [[2, 17, -1]]}",4.024505615234375e-06
#1036,fcn_hr48_480x480_40k_pascal_context,1,"{'input_shape': [[1, 623812]], 'reshape_shape': [[-1]]}",4.038810729980469e-06
#1037,fcn_hr48_480x480_40k_pascal_context,1,"{'input_shape': [[1, 853920]], 'reshape_shape': [[-1]]}",4.057884216308594e-06
#1038,fcn_hr48_480x480_40k_pascal_context,1,"{'input_shape': [[1, 709061]], 'reshape_shape': [[-1]]}",4.069805145263672e-06
#1039,fcn_hr48_480x480_40k_pascal_context,1,"{'input_shape': [[1, 726491]], 'reshape_shape': [[-1]]}",4.02212142944336e-06
#1040,fcn_hr48_480x480_40k_pascal_context,1,"{'input_shape': [[1, 513402]], 'reshape_shape': [[-1]]}",3.972053527832031e-06
#1041,simmim_swin-base_8xb256-coslr-100e_in1k-192,24,"{'input_shape': [[6, 6]], 'reshape_shape': [[1, -1]]}",2.9420852661132812e-06
#1042,simmim_swin-base_8xb256-coslr-100e_in1k-192,10,"{'input_shape': [[16384, 36, 384]], 'reshape_shape': [[16384, 36, 3, 4, 32]]}",0.00029691696166992185
#1043,simmim_swin-base_8xb256-coslr-100e_in1k-192,10,"{'input_shape': [[16384, 36, 4, 32]], 'reshape_shape': [[16384, 36, 128]]}",0.000371856689453125
#1044,simmim_swin-base_8xb256-coslr-100e_in1k-192,10,"{'input_shape': [[4096, 36, 768]], 'reshape_shape': [[4096, 36, 3, 8, 32]]}",4.251003265380859e-06
